#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,l,b,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
15824,51.692,-31.322,52.172,-30.909,52.177,-31.733,51.208,-31.733,51.212,-30.909,229.48551344022934,-56.02527081635984,11,0.03978482040199284,1199,0.99,S230830b,15824,0.03978482040199284
13929,56.944,-35.286,57.446,-34.873,57.451,-35.697,56.436,-35.697,56.442,-34.873,236.41678467872634,-51.74336367526682,7,0.039728033393704294,1200,0.99,S230830b,13929,0.039728033393704294
14680,57.789,-33.700,58.282,-33.287,58.287,-34.111,57.292,-34.111,57.297,-33.287,233.9060535379897,-51.00511542180126,6,0.039625983144918366,1201,0.99,S230830b,14680,0.039625983144918366
17387,36.716,-28.150,37.182,-27.737,37.185,-28.561,36.247,-28.561,36.251,-27.737,221.25637672715368,-68.87451871975559,18,0.03924379846099271,1202,0.99,S230830b,17387,0.03924379846099271
17809,54.222,-27.357,54.684,-26.944,54.688,-27.768,53.757,-27.768,53.760,-26.944,223.0764891000884,-53.398920563700294,11,0.0392144779668093,1203,0.99,S230830b,17809,0.0392144779668093
11043,18.947,-41.630,19.495,-41.217,19.502,-42.041,18.393,-42.041,18.400,-41.217,285.491744885812,-74.66338544120423,12,0.039144458171118154,1204,0.99,S230830b,11043,0.039144458171118154
8468,23.529,-47.974,24.140,-47.560,24.150,-48.384,22.909,-48.384,22.919,-47.560,283.9874648655485,-67.55445051124185,5,0.03906506390332282,1205,0.99,S230830b,8468,0.03906506390332282
16989,37.895,-28.943,38.364,-28.530,38.367,-29.354,37.422,-29.354,37.426,-28.530,223.50941819083397,-67.86907201995375,14,0.0390608664259421,1206,0.99,S230830b,16989,0.0390608664259421
19858,49.952,-23.392,50.400,-22.979,50.402,-23.803,49.502,-23.803,49.505,-22.979,214.9513341011934,-56.366361045217786,5,0.0389655863351334,1207,0.99,S230830b,19858,0.0389655863351334
16219,55.878,-30.529,56.354,-30.116,56.358,-30.940,55.398,-30.940,55.402,-30.116,228.60776538604387,-52.38441732284963,15,0.03895970051069511,1208,0.99,S230830b,16219,0.03895970051069511
6458,29.011,-53.524,29.697,-53.110,29.711,-53.934,28.311,-53.934,28.325,-53.110,282.96895476196096,-61.02838722794739,8,0.038630318430525376,1209,0.99,S230830b,6458,0.038630318430525376
17811,56.000,-27.357,56.462,-26.944,56.466,-27.768,55.534,-27.768,55.538,-26.944,223.51459829278002,-51.842533297802625,13,0.038615627010982555,1210,0.99,S230830b,17811,0.038615627010982555
12476,59.330,-38.458,59.853,-38.045,59.859,-38.869,58.800,-38.869,58.806,-38.045,241.38096919942322,-49.7812656531049,11,0.038525859082244374,1211,0.99,S230830b,12476,0.038525859082244374
7579,27.123,-50.352,27.763,-49.939,27.775,-50.763,26.472,-50.763,26.483,-49.939,281.6355291436594,-64.35098412173753,4,0.03850808100269908,1212,0.99,S230830b,7579,0.03850808100269908
21121,50.824,-21.013,51.264,-20.601,51.266,-21.425,50.381,-21.425,50.383,-20.601,211.29069041336646,-54.93589160815025,5,0.038408302701397876,1213,0.99,S230830b,21121,0.038408302701397876
14290,45.000,-34.493,45.497,-34.080,45.502,-34.904,44.498,-34.904,44.503,-34.080,235.89529875629708,-61.562162879181024,5,0.03836805793138352,1214,0.99,S230830b,14290,0.03836805793138352
17411,58.209,-28.150,58.674,-27.737,58.678,-28.561,57.740,-28.561,57.743,-27.737,225.28075304905573,-50.050234396822276,17,0.03829996741707634,1215,0.99,S230830b,17411,0.03829996741707634
20282,54.857,-22.599,55.302,-22.187,55.305,-23.011,54.410,-23.011,54.412,-22.187,215.6337881999094,-51.799761464003566,14,0.0382816555846618,1216,0.99,S230830b,20282,0.0382816555846618
9412,34.875,-45.595,35.459,-45.181,35.468,-46.005,34.282,-46.005,34.291,-45.181,265.2841276536837,-64.56854905698724,21,0.03813863013368662,1217,0.99,S230830b,9412,0.03813863013368662
16196,34.809,-30.529,35.285,-30.116,35.289,-30.940,34.329,-30.940,34.333,-30.116,228.18252451720946,-70.50480753465617,10,0.037838761503024336,1218,0.99,S230830b,16196,0.037838761503024336
12832,56.842,-37.665,57.360,-37.252,57.365,-38.076,56.319,-38.076,56.325,-37.252,240.26235432649264,-51.772283873554954,15,0.03765189658177412,1219,0.99,S230830b,12832,0.03765189658177412
6203,47.015,-54.317,47.714,-53.903,47.728,-54.727,46.301,-54.727,46.316,-53.903,269.8547863123602,-53.12667815719612,12,0.03762047166648094,1220,0.99,S230830b,6203,0.03762047166648094
6744,45.324,-52.731,45.998,-52.317,46.011,-53.141,44.637,-53.141,44.650,-52.317,268.56381817722746,-54.844093475770634,20,0.037572930001657484,1221,0.99,S230830b,6744,0.037572930001657484
15828,55.385,-31.322,55.865,-30.909,55.869,-31.733,54.900,-31.733,54.904,-30.909,229.8451932935572,-52.87814408110369,16,0.037514702029346994,1222,0.99,S230830b,15828,0.037514702029346994
15406,22.383,-32.115,22.868,-31.702,22.872,-32.526,21.895,-32.526,21.899,-31.702,246.28455063301698,-80.34156873104622,9,0.03747718806259379,1223,0.99,S230830b,15406,0.03747718806259379
19433,42.404,-24.185,42.854,-23.772,42.857,-24.596,41.951,-24.596,41.954,-23.772,213.28082951578074,-63.26752949572923,7,0.037456808943506524,1224,0.99,S230830b,19433,0.037456808943506524
10708,21.365,-42.423,21.919,-42.010,21.927,-42.834,20.803,-42.834,20.811,-42.010,280.72782867372035,-73.20731169041746,13,0.037348523669194285,1225,0.99,S230830b,10708,0.037348523669194285
18192,34.412,-26.564,34.871,-26.151,34.874,-26.975,33.949,-26.975,33.953,-26.151,216.18331050682846,-70.78577583510707,8,0.03723525445099067,1226,0.99,S230830b,18192,0.03723525445099067
13153,16.767,-36.872,17.279,-36.459,17.285,-37.283,16.249,-37.283,16.255,-36.459,285.16070318812314,-79.71076543733038,11,0.03682558610015988,1227,0.99,S230830b,13153,0.03682558610015988
7312,52.683,-51.145,53.334,-50.732,53.346,-51.556,52.020,-51.556,52.032,-50.732,262.6093043558248,-51.61934087737138,11,0.036434117642361714,1228,0.99,S230830b,7312,0.036434117642361714
6737,36.259,-52.731,36.933,-52.317,36.946,-53.141,35.572,-53.141,35.585,-52.317,275.0650687809292,-59.03553231162451,8,0.036257926127745754,1229,0.99,S230830b,6737,0.036257926127745754
15805,34.154,-31.322,34.634,-30.909,34.638,-31.733,33.669,-31.733,33.674,-30.909,230.75057068542543,-70.98196917241793,10,0.036101012805080775,1230,0.99,S230830b,15805,0.036101012805080775
13154,17.753,-36.872,18.266,-36.459,18.271,-37.283,17.236,-37.283,17.241,-36.459,281.12564916684653,-79.41335254662818,12,0.03609884598162016,1231,0.99,S230830b,13154,0.03609884598162016
20696,49.362,-21.806,49.804,-21.394,49.807,-22.218,48.917,-22.218,48.919,-21.394,211.92508757910468,-56.46989888461181,7,0.036017068345889997,1232,0.99,S230830b,20696,0.036017068345889997
19863,54.258,-23.392,54.706,-22.979,54.709,-23.803,53.808,-23.803,53.811,-22.979,216.6472394563656,-52.53884808730781,9,0.035725104754053924,1233,0.99,S230830b,19863,0.035725104754053924
17011,57.744,-28.943,58.213,-28.530,58.217,-29.354,57.272,-29.354,57.275,-28.530,226.4065804346475,-50.57796020407852,16,0.035319207785342484,1234,0.99,S230830b,17011,0.035319207785342484
10392,40.000,-43.216,40.562,-42.802,40.569,-43.626,39.431,-43.626,39.438,-42.802,256.2695219610664,-62.80064388330469,10,0.03526591188305012,1235,0.99,S230830b,10392,0.03526591188305012
10705,18.160,-42.423,18.715,-42.010,18.722,-42.834,17.598,-42.834,17.606,-42.010,288.51190094106573,-74.10651462695823,12,0.03525826644930646,1236,0.99,S230830b,10705,0.03525826644930646
10408,57.297,-43.216,57.859,-42.802,57.866,-43.626,56.728,-43.626,56.736,-42.802,249.0369325617196,-50.83633122961451,10,0.03522503725158867,1237,0.99,S230830b,10408,0.03522503725158867
21545,49.742,-20.220,50.180,-19.808,50.183,-20.632,49.302,-20.632,49.304,-19.808,209.4122439344762,-55.64926656246574,8,0.035092206106436485,1238,0.99,S230830b,21545,0.035092206106436485
9400,21.375,-45.595,21.959,-45.181,21.968,-46.005,20.782,-46.005,20.791,-45.181,285.0042847200648,-70.32948493401423,7,0.03503658497013815,1239,0.99,S230830b,9400,0.03503658497013815
6462,34.286,-53.524,34.972,-53.110,34.986,-53.934,33.586,-53.934,33.599,-53.110,277.8179594455305,-59.22434212814827,9,0.03501763645393376,1240,0.99,S230830b,6462,0.03501763645393376
17410,57.313,-28.150,57.779,-27.737,57.783,-28.561,56.844,-28.561,56.848,-27.737,225.07705908432985,-50.82910080114275,30,0.034729870914651836,1241,0.99,S230830b,17410,0.034729870914651836
15793,23.077,-31.322,23.557,-30.909,23.561,-31.733,22.593,-31.733,22.597,-30.909,240.55566428715773,-80.15239558619069,9,0.03470310116512082,1242,0.99,S230830b,15793,0.03470310116512082
12441,24.134,-38.458,24.657,-38.045,24.663,-38.869,23.605,-38.869,23.611,-38.045,265.95646454705593,-75.25379184633857,4,0.034600111529852345,1243,0.99,S230830b,12441,0.034600111529852345
19434,43.269,-24.185,43.719,-23.772,43.722,-24.596,42.816,-24.596,42.819,-23.772,213.66128541314052,-62.49738312493238,9,0.0344916708885207,1244,0.99,S230830b,19434,0.0344916708885207
7290,25.087,-51.145,25.738,-50.732,25.750,-51.556,24.424,-51.556,24.436,-50.732,285.11817302029186,-64.25781685766316,10,0.034473926720166276,1245,0.99,S230830b,7290,0.034473926720166276
7308,47.666,-51.145,48.316,-50.732,48.328,-51.556,47.003,-51.556,47.015,-50.732,264.92315003012385,-54.44250792984736,17,0.034388353679261144,1246,0.99,S230830b,7308,0.034388353679261144
14653,32.211,-33.700,32.703,-33.287,32.708,-34.111,31.713,-34.111,31.718,-33.287,239.17195961635227,-72.10084183584068,10,0.034330720421039226,1247,0.99,S230830b,14653,0.034330720421039226
7291,26.341,-51.145,26.992,-50.732,27.004,-51.556,25.679,-51.556,25.691,-50.732,283.5131755075783,-63.90136996446439,7,0.03415495192323643,1248,0.99,S230830b,7291,0.03415495192323643
8780,30.096,-47.181,30.698,-46.767,30.707,-47.591,29.486,-47.591,29.495,-46.767,273.4876861108035,-65.81274026271156,6,0.0340478103395102,1249,0.99,S230830b,8780,0.0340478103395102
16198,36.641,-30.529,37.118,-30.116,37.122,-30.940,36.161,-30.940,36.165,-30.116,227.86899128862706,-68.93047425212377,6,0.03393823133698596,1250,0.99,S230830b,16198,0.03393823133698596
7894,54.545,-49.559,55.175,-49.146,55.186,-49.970,53.905,-49.970,53.916,-49.146,259.54972249912606,-51.09304426264833,8,0.03386525119982581,1251,0.99,S230830b,7894,0.03386525119982581
8171,29.801,-48.767,30.421,-48.353,30.432,-49.177,29.171,-49.177,29.181,-48.353,276.22583055015957,-64.6985626259713,15,0.03375894556190973,1252,0.99,S230830b,8171,0.03375894556190973
17785,32.889,-27.357,33.351,-26.944,33.354,-27.768,32.423,-27.768,32.427,-26.944,218.28135443953852,-72.21004840688856,8,0.03368176287966548,1253,0.99,S230830b,17785,0.03368176287966548
19424,34.615,-24.185,35.066,-23.772,35.068,-24.596,34.162,-24.596,34.165,-23.772,209.2567480421516,-70.195201397791,2,0.033636796322288845,1254,0.99,S230830b,19424,0.033636796322288845
8170,28.609,-48.767,29.229,-48.353,29.239,-49.177,27.979,-49.177,27.989,-48.353,277.7215867888562,-65.16302327401333,13,0.03362800386407235,1255,0.99,S230830b,8170,0.03362800386407235
17781,29.333,-27.357,29.795,-26.944,29.799,-27.768,28.868,-27.768,28.871,-26.944,217.61102938846278,-75.3623496555115,11,0.03352382567608434,1256,0.99,S230830b,17781,0.03352382567608434
8467,22.353,-47.974,22.963,-47.560,22.973,-48.384,21.733,-48.384,21.742,-47.560,285.8812434643109,-67.8780426601299,6,0.033431906317289664,1257,0.99,S230830b,8467,0.033431906317289664
15831,58.154,-31.322,58.634,-30.909,58.638,-31.733,57.669,-31.733,57.674,-30.909,230.19107833463997,-50.522280066510504,14,0.03335775669312823,1258,0.99,S230830b,15831,0.03335775669312823
7882,40.000,-49.559,40.630,-49.146,40.641,-49.970,39.359,-49.970,39.370,-49.146,267.3864055736267,-59.40339427705446,8,0.03334392979112302,1259,0.99,S230830b,7882,0.03334392979112302
9089,27.342,-46.388,27.935,-45.974,27.944,-46.798,26.740,-46.798,26.749,-45.974,276.0199909563051,-67.59735028815064,10,0.03333328526370115,1260,0.99,S230830b,9089,0.03333328526370115
15417,32.642,-32.115,33.127,-31.702,33.131,-32.526,32.154,-32.526,32.158,-31.702,233.87418429094575,-72.12466910570957,11,0.03330440143565833,1261,0.99,S230830b,15417,0.03330440143565833
13888,17.373,-35.286,17.875,-34.873,17.880,-35.697,16.865,-35.697,16.870,-34.873,278.75256242633685,-80.97781088906632,4,0.03326849865059417,1262,0.99,S230830b,13888,0.03326849865059417
15830,57.231,-31.322,57.711,-30.909,57.715,-31.733,56.746,-31.733,56.751,-30.909,230.06922247192725,-51.3070770693045,19,0.03325765353052231,1263,0.99,S230830b,15830,0.03325765353052231
17784,32.000,-27.357,32.462,-26.944,32.466,-27.768,31.534,-27.768,31.538,-26.944,218.10762650445585,-72.99781436586487,4,0.033216849934441864,1264,0.99,S230830b,17784,0.033216849934441864
8470,25.882,-47.974,26.493,-47.560,26.503,-48.384,25.262,-48.384,25.272,-47.560,280.4036059941242,-66.81232445472548,13,0.032932292673133065,1265,0.99,S230830b,8470,0.032932292673133065
16577,23.636,-29.736,24.109,-29.323,24.113,-30.147,23.160,-30.147,23.164,-29.323,230.84276081208367,-80.17538286549485,4,0.03255431653342863,1266,0.99,S230830b,16577,0.03255431653342863
6467,40.879,-53.524,41.565,-53.110,41.579,-53.934,40.179,-53.934,40.193,-53.110,272.5496229299937,-56.48355849440129,14,0.032491145520877736,1267,0.99,S230830b,6467,0.032491145520877736
7892,52.121,-49.559,52.751,-49.146,52.762,-49.970,51.481,-49.970,51.491,-49.146,260.45397391805903,-52.562857215841724,11,0.032133932412562294,1268,0.99,S230830b,7892,0.032133932412562294
21118,48.282,-21.013,48.722,-20.601,48.725,-21.425,47.840,-21.425,47.842,-20.601,209.99761098110432,-57.19566919162953,7,0.03208921955270156,1269,0.99,S230830b,21118,0.03208921955270156
22388,38.422,-18.634,38.856,-18.222,38.858,-19.046,37.986,-19.046,37.989,-18.222,198.47586898677076,-65.02339555304557,3,0.03203111793397337,1270,0.99,S230830b,22388,0.03203111793397337
6464,36.923,-53.524,37.609,-53.110,37.623,-53.934,36.223,-53.934,36.237,-53.110,275.5565456349974,-58.185816224809955,13,0.03198148226422235,1271,0.99,S230830b,6464,0.03198148226422235
18194,36.176,-26.564,36.635,-26.151,36.639,-26.975,35.714,-26.975,35.717,-26.151,216.72296989678887,-69.2181820100475,9,0.03167403116263793,1272,0.99,S230830b,18194,0.03167403116263793
15809,37.846,-31.322,38.326,-30.909,38.331,-31.733,37.362,-31.733,37.366,-30.909,229.82408819397,-67.84468948468495,13,0.03145363387021991,1273,0.99,S230830b,15809,0.03145363387021991
11052,28.421,-41.630,28.969,-41.217,28.976,-42.041,27.866,-42.041,27.873,-41.217,265.59836880703455,-70.69202541952187,7,0.031371361083430555,1274,0.99,S230830b,11052,0.031371361083430555
10382,29.189,-43.216,29.751,-42.802,29.758,-43.626,28.620,-43.626,28.628,-42.802,267.73550959864724,-69.17556614592377,8,0.03122714833340924,1275,0.99,S230830b,10382,0.03122714833340924
11044,20.000,-41.630,20.548,-41.217,20.555,-42.041,19.445,-42.041,19.452,-41.217,282.77071741421463,-74.36134369158002,12,0.031069852713103963,1276,0.99,S230830b,11044,0.031069852713103963
15792,22.154,-31.322,22.634,-30.909,22.638,-31.733,21.669,-31.733,21.674,-30.909,242.48750866705743,-80.87390692451658,4,0.031068465205708086,1277,0.99,S230830b,15792,0.031068465205708086
9091,29.620,-46.388,30.213,-45.974,30.222,-46.798,29.018,-46.798,29.027,-45.974,272.8363785355678,-66.62891926915091,11,0.030996273490350026,1278,0.99,S230830b,9091,0.030996273490350026
17789,36.444,-27.357,36.907,-26.944,36.910,-27.768,35.979,-27.768,35.982,-26.944,219.00669695770674,-69.06135987104578,9,0.030888394225539493,1279,0.99,S230830b,17789,0.030888394225539493
6199,41.642,-54.317,42.341,-53.903,42.355,-54.727,40.928,-54.727,40.942,-53.903,273.1015391306229,-55.62594080102119,11,0.030600354379658145,1280,0.99,S230830b,6199,0.030600354379658145
20281,54.000,-22.599,54.445,-22.187,54.448,-23.011,53.552,-23.011,53.555,-22.187,215.28628958698886,-52.561864498286596,5,0.030591930149278808,1281,0.99,S230830b,20281,0.030591930149278808
16608,51.818,-29.736,52.291,-29.323,52.295,-30.147,51.342,-30.147,51.346,-29.323,226.67726169432956,-55.80138255910376,15,0.030547555430162538,1282,0.99,S230830b,16608,0.030547555430162538
6733,31.079,-52.731,31.753,-52.317,31.766,-53.141,30.392,-53.141,30.405,-52.317,279.92897382377186,-61.020140129270494,10,0.030543557967495225,1283,0.99,S230830b,6733,0.030543557967495225
6739,38.849,-52.731,39.523,-52.317,39.536,-53.141,38.162,-53.141,38.175,-52.317,272.95589064478304,-57.92025359824604,13,0.030420921362803263,1284,0.99,S230830b,6739,0.030420921362803263
16614,57.273,-29.736,57.745,-29.323,57.749,-30.147,56.796,-30.147,56.800,-29.323,227.56022914668128,-51.09469454465018,12,0.030271026467285113,1285,0.99,S230830b,16614,0.030271026467285113
18626,57.073,-25.771,57.529,-25.358,57.532,-26.182,56.614,-26.182,56.617,-25.358,221.32249096026518,-50.5968220247285,12,0.030252111490181293,1286,0.99,S230830b,18626,0.030252111490181293
13560,57.561,-36.079,58.068,-35.666,58.073,-36.490,57.049,-36.490,57.054,-35.666,237.68967195378696,-51.24127366119585,13,0.030217458923282123,1287,0.99,S230830b,13560,0.030217458923282123
7313,53.937,-51.145,54.588,-50.732,54.600,-51.556,53.275,-51.556,53.286,-50.732,262.12433986096516,-50.89331696927148,3,0.030203962726463703,1288,0.99,S230830b,7313,0.030203962726463703
14262,18.191,-34.493,18.689,-34.080,18.694,-34.904,17.689,-34.904,17.694,-34.080,272.3924019302928,-81.33091183760948,7,0.030122136010628738,1289,0.99,S230830b,14262,0.030122136010628738
15425,40.104,-32.115,40.588,-31.702,40.592,-32.526,39.615,-32.526,39.619,-31.702,231.43556616390094,-65.86589594546285,5,0.030090367954042487,1290,0.99,S230830b,15425,0.030090367954042487
9751,55.385,-44.802,55.961,-44.388,55.969,-45.212,54.800,-45.212,54.808,-44.388,251.95522913051596,-51.87891881276472,15,0.030035927629444303,1291,0.99,S230830b,9751,0.030035927629444303
21530,37.096,-20.220,37.534,-19.808,37.536,-20.632,36.656,-20.632,36.658,-19.808,200.83474574712218,-66.79925125840842,6,0.030034159376321142,1292,0.99,S230830b,21530,0.030034159376321142
17383,33.134,-28.150,33.600,-27.737,33.603,-28.561,32.665,-28.561,32.669,-27.737,220.89482243248622,-72.03049145637809,4,0.029787683482879537,1293,0.99,S230830b,17383,0.029787683482879537
19443,51.058,-24.185,51.508,-23.772,51.511,-24.596,50.605,-24.596,50.608,-23.772,216.75748231916378,-55.57226199824086,12,0.02974084971342494,1294,0.99,S230830b,19443,0.02974084971342494
19438,46.731,-24.185,47.181,-23.772,47.184,-24.596,46.278,-24.596,46.281,-23.772,215.09978457459977,-59.41773442376609,10,0.029647079904605834,1295,0.99,S230830b,19438,0.029647079904605834
8799,52.090,-47.181,52.692,-46.767,52.701,-47.591,51.479,-47.591,51.489,-46.767,256.76724282225,-53.421016575322604,7,0.029585289833181073,1296,0.99,S230830b,8799,0.029585289833181073
12802,26.925,-37.665,27.443,-37.252,27.449,-38.076,26.402,-38.076,26.408,-37.252,258.1258412898129,-74.1571853164747,4,0.029575411727187112,1297,0.99,S230830b,12802,0.029575411727187112
18193,35.294,-26.564,35.753,-26.151,35.756,-26.975,34.832,-26.975,34.835,-26.151,216.4553909962291,-70.00186533884367,7,0.029465597187220662,1298,0.99,S230830b,18193,0.029465597187220662
12091,28.475,-39.251,29.004,-38.838,29.010,-39.662,27.939,-39.662,27.946,-38.838,259.86964785917814,-72.22500905867308,3,0.029418991850000884,1299,0.99,S230830b,12091,0.029418991850000884
8167,25.033,-48.767,25.653,-48.353,25.663,-49.177,24.403,-49.177,24.413,-48.353,282.6197528130045,-66.39662931271069,12,0.029346134524955204,1300,0.99,S230830b,8167,0.029346134524955204
16182,21.985,-30.529,22.461,-30.116,22.465,-30.940,21.504,-30.940,21.508,-30.116,238.13225301022254,-81.31640903186897,8,0.029230640416049856,1301,0.99,S230830b,16182,0.029230640416049856
16186,25.649,-30.529,26.125,-30.116,26.129,-30.940,25.169,-30.940,25.173,-30.116,232.8404590904203,-78.29922303171398,11,0.02912401230044865,1302,0.99,S230830b,16186,0.02912401230044865
16188,27.481,-30.529,27.957,-30.116,27.961,-30.940,27.001,-30.940,27.005,-30.116,231.26095948156694,-76.75830738979955,6,0.02909922527786488,1303,0.99,S230830b,16188,0.02909922527786488
9398,19.125,-45.595,19.709,-45.181,19.718,-46.005,18.532,-46.005,18.541,-45.181,289.45515078710787,-70.872092857916,8,0.029092990903598806,1304,0.99,S230830b,9398,0.029092990903598806
8781,31.254,-47.181,31.855,-46.767,31.865,-47.591,30.643,-47.591,30.653,-46.767,272.0559390477156,-65.29505914127256,9,0.029066371263880713,1305,0.99,S230830b,8781,0.029066371263880713
8181,41.722,-48.767,42.342,-48.353,42.352,-49.177,41.092,-49.177,41.102,-48.353,264.85295220329994,-58.943815824625815,6,0.029052559492703554,1306,0.99,S230830b,8181,0.029052559492703554
15410,26.114,-32.115,26.598,-31.702,26.603,-32.526,25.625,-32.526,25.630,-31.702,239.5225022733112,-77.45744606257846,2,0.028879470582786195,1307,0.99,S230830b,15410,0.028879470582786195
15446,59.689,-32.115,60.173,-31.702,60.178,-32.526,59.200,-32.526,59.205,-31.702,231.61576037463828,-49.300510748762534,12,0.028709710110824724,1308,1.0,S230830b,15446,0.028709710110824724
11735,22.629,-40.044,23.164,-39.631,23.170,-40.455,22.087,-40.455,22.094,-39.631,273.32339393417516,-74.75712114577304,4,0.028294883685940464,1309,1.0,S230830b,11735,0.028294883685940464
16973,23.459,-28.943,23.928,-28.530,23.931,-29.354,22.986,-29.354,22.990,-28.530,226.37388349135568,-80.47385102063829,9,0.028244069040814467,1310,1.0,S230830b,16973,0.028244069040814467
11743,30.857,-40.044,31.392,-39.631,31.399,-40.455,30.316,-40.455,30.322,-39.631,258.41960911478867,-70.28147239033875,9,0.028147078730031996,1311,1.0,S230830b,11743,0.028147078730031996
19036,56.659,-24.978,57.112,-24.565,57.115,-25.389,56.203,-25.389,56.206,-24.565,219.97211201804177,-50.790090756266856,7,0.028039202167597442,1312,1.0,S230830b,19036,0.028039202167597442
22391,40.928,-18.634,41.362,-18.222,41.364,-19.046,40.492,-19.046,40.494,-18.222,200.6722587012307,-62.85352655752927,3,0.028037005956602315,1313,1.0,S230830b,22391,0.028037005956602315
6201,44.328,-54.317,45.028,-53.903,45.042,-54.727,43.615,-54.727,43.629,-53.903,271.387814950761,-54.405174623626216,7,0.02795458690717989,1314,1.0,S230830b,6201,0.02795458690717989
20703,55.319,-21.806,55.762,-21.394,55.764,-22.218,54.874,-22.218,54.877,-21.394,214.60156980927047,-51.168427521524976,9,0.027946054805105605,1315,1.0,S230830b,20703,0.027946054805105605
12434,17.095,-38.458,17.618,-38.045,17.624,-38.869,16.566,-38.869,16.572,-38.045,286.6050774116575,-78.1278057881606,9,0.027678424345147383,1316,1.0,S230830b,12434,0.027678424345147383
21968,46.154,-19.427,46.590,-19.015,46.592,-19.839,45.716,-19.839,45.718,-19.015,205.9477019391356,-58.563289462701405,6,0.027469464253452074,1317,1.0,S230830b,21968,0.027469464253452074
7014,34.346,-51.938,35.008,-51.524,35.021,-52.348,33.672,-52.348,33.684,-51.524,275.71876410731477,-60.40883532314925,11,0.027431123414775157,1318,1.0,S230830b,7014,0.027431123414775157
7577,24.658,-50.352,25.298,-49.939,25.309,-50.763,24.006,-50.763,24.017,-49.939,284.88823052981365,-65.09026391329367,6,0.02714841940736629,1319,1.0,S230830b,7577,0.02714841940736629
16971,21.654,-28.943,22.123,-28.530,22.127,-29.354,21.181,-29.354,21.185,-28.530,228.1330579907762,-82.03032263908541,7,0.027117163318815536,1320,1.0,S230830b,16971,0.027117163318815536
18217,56.471,-26.564,56.930,-26.151,56.933,-26.975,56.008,-26.975,56.012,-26.151,222.38305919276516,-51.28580064083529,13,0.026852252279933517,1321,1.0,S230830b,18217,0.026852252279933517
7871,26.667,-49.559,27.296,-49.146,27.307,-49.970,26.026,-49.970,26.037,-49.146,281.288005209041,-65.183527594494,9,0.02672634081848012,1322,1.0,S230830b,7871,0.02672634081848012
10388,35.676,-43.216,36.237,-42.802,36.245,-43.626,35.107,-43.626,35.114,-42.802,259.9370356791938,-65.51753014024276,7,0.02648393782070968,1323,1.0,S230830b,10388,0.02648393782070968
16977,27.068,-28.943,27.537,-28.530,27.540,-29.354,26.595,-29.354,26.599,-28.530,224.47546090949072,-77.3364823500088,11,0.026264184048407177,1324,1.0,S230830b,16977,0.026264184048407177
19440,48.462,-24.185,48.912,-23.772,48.915,-24.596,48.008,-24.596,48.011,-23.772,215.77842908177044,-57.878856250610006,7,0.026191462319823052,1325,1.0,S230830b,19440,0.026191462319823052
13167,30.575,-36.872,31.088,-36.459,31.093,-37.283,30.058,-37.283,30.063,-36.459,250.39553449460425,-72.14029114208532,6,0.02602862310741911,1326,1.0,S230830b,13167,0.02602862310741911
16220,56.794,-30.529,57.270,-30.116,57.274,-30.940,56.314,-30.940,56.318,-30.116,228.7424207204237,-51.5997416670534,15,0.026005944786705055,1327,1.0,S230830b,16220,0.026005944786705055
8772,20.836,-47.181,21.437,-46.767,21.447,-47.591,20.225,-47.591,20.235,-46.767,287.6785577365716,-68.99147228282466,6,0.02589847504583333,1328,1.0,S230830b,8772,0.02589847504583333
14301,55.532,-34.493,56.029,-34.080,56.034,-34.904,55.030,-34.904,55.034,-34.080,235.1069450989596,-52.89611018761586,9,0.025863560181128342,1329,1.0,S230830b,14301,0.025863560181128342
21542,47.213,-20.220,47.651,-19.808,47.653,-20.632,46.773,-20.632,46.775,-19.808,208.0057243645128,-57.89414801588976,9,0.02531735346855566,1330,1.0,S230830b,21542,0.02531735346855566
19032,53.172,-24.978,53.625,-24.565,53.628,-25.389,52.716,-25.389,52.719,-24.565,218.83499795717958,-53.87335791999933,9,0.02516124005909623,1331,1.0,S230830b,19032,0.02516124005909623
9726,27.692,-44.802,28.269,-44.388,28.277,-45.212,27.107,-45.212,27.116,-44.388,272.9127363973893,-68.71064690967171,4,0.02509817451864763,1332,1.0,S230830b,9726,0.02509817451864763
9086,23.924,-46.388,24.517,-45.974,24.526,-46.798,23.322,-46.798,23.331,-45.974,281.4104074465883,-68.84753916436819,8,0.024992014905057994,1333,1.0,S230830b,9086,0.024992014905057994
11749,37.029,-40.044,37.564,-39.631,37.570,-40.455,36.487,-40.455,36.494,-39.631,251.96504589602492,-66.20216616745708,7,0.024924226965547257,1334,1.0,S230830b,11749,0.024924226965547257
11740,27.771,-40.044,28.306,-39.631,28.313,-40.455,27.230,-40.455,27.236,-39.631,262.99155227314094,-72.12978203993697,3,0.02477062604937132,1335,1.0,S230830b,11740,0.02477062604937132
21963,41.958,-19.427,42.394,-19.015,42.396,-19.839,41.520,-19.839,41.522,-19.015,203.07022746812675,-62.25721367172252,7,0.0245555830146595,1336,1.0,S230830b,21963,0.0245555830146595
8168,26.225,-48.767,26.845,-48.353,26.855,-49.177,25.595,-49.177,25.605,-48.353,280.9193929774686,-66.01354561086195,13,0.02453179287752415,1337,1.0,S230830b,8168,0.02453179287752415
