ObjectId,RAICRS,DEICRS,Niflags,flags,Ngood,Ngoodu,Ngoodv,Ngoodg,Ngoodr,Ngoodi,Ngoodz,ClassStar,uPSF,e_uPSF,vPSF,e_vPSF,gPSF,e_gPSF,rPSF,e_rPSF,iPSF,e_iPSF,zPSF,e_zPSF
10844457,42.098061,-29.481825,17,0,74,5,5,18,22,11,13,0.987,18.3620,0.0308,18.0722,0.0198,16.3431,0.0039,15.8846,0.0035,15.5624,0.0058,15.4377,0.0063
10844552,42.129202,-29.449059,35,0,79,7,6,17,27,10,12,0.984,18.0422,0.0274,17.7514,0.0178,16.5928,0.0040,16.2969,0.0031,16.1117,0.0063,16.0830,0.0073
2019364733,42.062530,-29.435651,0,16,0,0,0,0,0,0,0,0.978,11.9864,,12.5069,,11.2304,,11.3861,,10.8927,,12.1208,
10844540,42.064680,-29.435633,19,0,21,7,6,2,3,2,1,1.000,11.0082,0.0108,10.5754,0.0160,9.7952,0.0161,9.5981,0.0143,9.5431,0.0163,9.5854,0.0238
10844542,42.088076,-29.424521,6,0,48,0,0,11,21,7,9,0.983,,,,,18.0433,0.0057,17.5783,0.0041,17.2994,0.0113,17.1752,0.0125
10844548,42.098030,-29.426911,20,0,52,0,0,12,21,8,11,0.982,,,,,18.9646,0.0088,18.0453,0.0046,17.2594,0.0095,16.9364,0.0104
10844549,42.100501,-29.422621,9,0,55,0,0,14,21,9,11,0.985,,,,,17.7140,0.0053,16.9735,0.0038,16.4381,0.0075,16.2238,0.0076
10844550,42.112056,-29.420526,32,0,65,0,3,17,25,9,11,0.989,,,18.8443,0.0294,16.9186,0.0040,16.4011,0.0033,16.0484,0.0082,15.9161,0.0074
10846716,42.187902,-29.472324,19,0,49,0,0,13,21,6,9,0.954,,,,,18.3982,0.0244,18.0436,0.0224,17.7719,0.0495,17.5693,0.0301
10846722,42.191611,-29.452399,28,0,50,0,0,14,20,6,10,0.774,,,,,18.1407,0.0722,17.6701,0.0614,17.2964,0.1084,17.1761,0.0714
10846723,42.215589,-29.436385,8,0,40,5,8,6,7,6,8,0.999,14.0847,0.0142,13.7179,0.0131,12.2874,0.0084,11.9437,0.0084,11.7761,0.0090,11.7316,0.0077
10846797,42.194864,-29.428414,5,0,39,0,0,14,19,4,2,0.971,,,,,19.2305,0.0103,19.0291,0.0082,18.8486,0.0287,18.8461,0.0501
10846800,42.219271,-29.421412,7,0,34,0,0,13,18,3,0,0.957,,,,,19.6561,0.0097,19.3889,0.0106,19.2284,0.0304,,
10844554,42.133892,-29.431582,15,0,48,0,0,12,20,6,10,0.979,,,,,19.6945,0.0120,18.8082,0.0087,17.7709,0.0103,17.3633,0.0101
10844555,42.147481,-29.433059,20,0,60,0,0,14,25,10,11,0.984,,,,,18.0914,0.0053,17.2718,0.0038,16.5295,0.0068,16.2543,0.0076
10844556,42.158618,-29.423357,4,0,29,0,0,11,16,2,0,0.905,,,,,19.9828,0.0213,19.6814,0.0111,19.3498,0.0491,,
10844557,42.151370,-29.416971,36,0,61,5,8,14,18,8,8,0.997,15.3011,0.0137,14.9835,0.0127,13.8578,0.0043,13.5835,0.0037,13.4386,0.0065,13.4138,0.0075
10844558,42.147823,-29.414859,3,1,30,0,0,7,12,5,6,0.978,,,,,19.6784,0.0244,18.7828,0.0100,17.6095,0.0211,17.1803,0.0124
10844559,42.145157,-29.399059,10,0,47,0,0,12,20,6,9,0.980,,,,,19.6233,0.0115,18.7187,0.0069,17.8352,0.0098,17.4644,0.0150
10844564,42.169152,-29.384901,19,0,53,0,0,13,23,8,9,0.983,,,,,17.8870,0.0051,16.9208,0.0037,15.1535,0.0074,14.4281,0.0073
10844567,42.110819,-29.403842,14,0,52,0,0,12,20,9,11,0.983,,,,,19.7919,0.0116,18.8045,0.0065,17.0254,0.0082,16.3138,0.0076
10844569,42.115158,-29.386001,10,0,49,0,0,11,19,7,12,0.981,,,,,19.7800,0.0119,18.8499,0.0080,17.5004,0.0100,16.9688,0.0085
10844570,42.117425,-29.385259,9,0,36,0,0,12,18,4,2,0.839,,,,,19.4265,0.0266,19.1902,0.0236,18.9464,0.0795,18.7415,0.1261
10846820,42.214446,-29.353110,8,0,46,0,0,12,20,6,8,0.983,,,,,18.2105,0.0054,17.7907,0.0045,17.5074,0.0108,17.3722,0.0106
10844581,42.176635,-29.348724,14,0,36,0,0,11,19,4,2,0.668,,,,,19.9241,0.0334,19.4118,0.0293,19.0570,0.0703,18.9054,0.1419
10844582,42.172740,-29.341687,3,0,41,0,0,13,20,4,4,0.959,,,,,19.8599,0.0199,19.2777,0.0140,18.7459,0.0448,18.4627,0.0407
10846821,42.194092,-29.349554,34,0,71,6,6,14,23,10,12,0.999,17.3417,0.0156,16.9997,0.0149,14.7736,0.0044,14.1808,0.0032,13.7708,0.0056,13.5975,0.0060
10846823,42.205697,-29.337086,12,0,56,0,0,13,19,11,13,0.983,,,,,19.3651,0.0116,18.3881,0.0059,16.7283,0.0082,16.0782,0.0078
10845721,42.541446,-29.633389,8,0,42,1,4,7,12,8,10,0.984,18.8533,0.1022,18.6531,0.0335,17.4192,0.0060,17.0794,0.0054,16.8548,0.0100,16.7832,0.0097
10845739,42.548468,-29.606787,7,0,36,0,0,7,12,8,9,0.984,,,,,17.7681,0.0068,17.1799,0.0055,16.7728,0.0093,16.6087,0.0092
10845755,42.573224,-29.620953,4,0,29,5,6,4,4,4,6,1.000,12.6383,0.0124,12.1901,0.0125,11.4220,0.0109,11.2793,0.0100,11.2528,0.0113,11.2982,0.0090
10845741,42.527384,-29.590667,3,0,16,0,0,5,7,4,0,0.672,,,,,19.3865,0.1066,19.1271,0.0937,18.9670,0.1280,,
10845742,42.542933,-29.593819,9,0,19,0,0,5,8,4,2,0.973,,,,,19.3781,0.0121,19.1991,0.0176,19.0412,0.0295,19.2818,0.1254
10845782,42.559213,-29.592371,7,0,44,5,4,9,11,7,8,0.997,17.9460,0.0249,17.6810,0.0350,15.2586,0.0053,14.4943,0.0049,13.8680,0.0066,13.6006,0.0074
10845764,42.593545,-29.601934,15,2,50,6,7,8,12,8,9,0.988,16.8443,0.0172,16.5174,0.0132,15.3003,0.0057,14.9800,0.0048,14.7970,0.0062,14.7540,0.0071
10845765,42.595639,-29.598918,3,3,30,0,0,6,9,6,9,0.983,,,,,17.8105,0.0073,17.4407,0.0063,17.2163,0.0083,17.1567,0.0101
10845785,42.583075,-29.598150,8,0,27,0,0,5,8,5,9,0.980,,,,,19.7921,0.0264,18.8780,0.0109,17.6399,0.0088,17.1697,0.0129
10845786,42.581481,-29.572047,10,0,22,0,0,5,8,5,4,0.973,,,,,19.2902,0.0131,18.9132,0.0098,18.7034,0.0250,18.6536,0.0452
10845787,42.587971,-29.570733,11,0,43,6,5,7,11,6,8,0.975,18.0580,0.0321,17.8013,0.0323,17.3941,0.0468,17.3142,0.0425,17.3616,0.0454,17.2068,0.0608
10845749,42.548530,-29.563513,12,0,51,6,6,8,13,8,10,0.993,17.6734,0.0230,17.3793,0.0150,15.3019,0.0058,14.7413,0.0043,14.3956,0.0060,14.2718,0.0065
10845783,42.558930,-29.582378,11,0,32,0,0,6,11,7,8,0.983,,,,,18.2532,0.0076,17.5067,0.0055,16.9693,0.0114,16.7889,0.0107
10845784,42.568323,-29.573723,6,0,21,0,0,4,7,4,6,0.853,,,,,18.5917,0.0784,18.0056,0.0639,17.5608,0.0852,17.3674,0.0595
10845794,42.601111,-29.549202,8,0,36,0,0,6,10,9,11,0.983,,,,,18.9611,0.0164,17.8740,0.0069,16.7993,0.0074,16.4308,0.0075
10845795,42.596021,-29.541646,3,0,29,0,0,5,9,6,9,0.925,,,,,18.8783,0.0357,18.4808,0.0306,18.0535,0.0405,17.8542,0.0347
10845744,42.505595,-29.578771,13,0,42,1,4,8,12,8,9,0.985,18.7185,0.0714,18.5931,0.0344,16.3712,0.0064,15.7204,0.0047,15.2758,0.0064,15.1092,0.0071
10845822,42.501850,-29.542724,7,0,45,5,4,9,11,8,8,0.996,17.7970,0.0295,17.4596,0.0180,16.4775,0.0055,16.1948,0.0053,16.0133,0.0067,15.9741,0.0085
10845790,42.556056,-29.550277,3,0,24,0,0,4,8,5,7,0.481,,,,,18.3090,0.1292,18.0876,0.0977,18.0000,0.1145,17.9714,0.0768
10845825,42.526370,-29.545522,7,0,25,0,0,5,7,4,9,0.978,,,,,19.3460,0.0130,18.6719,0.0078,18.1663,0.0136,17.9395,0.0175
10845826,42.538153,-29.545613,8,0,18,0,0,5,8,4,1,0.884,,,,,19.7662,0.0402,19.5452,0.0308,19.2870,0.0781,19.1940,0.1878
10845865,42.567463,-29.534571,6,0,28,0,0,6,9,5,8,0.982,,,,,18.5954,0.0106,18.2217,0.0078,17.9501,0.0153,17.8160,0.0156
10845872,42.556055,-29.514689,1,0,29,0,0,6,10,5,8,0.984,,,,,18.6648,0.0087,18.3288,0.0076,18.0885,0.0149,18.0175,0.0205
10845833,42.528402,-29.497098,9,0,40,0,4,7,9,9,11,0.983,,,18.6821,0.0370,17.2515,0.0063,16.8773,0.0069,16.6562,0.0074,16.5888,0.0075
10845855,42.533231,-29.491659,0,0,26,0,0,5,8,5,8,0.553,,,,,19.4969,0.1002,18.9107,0.0749,18.3238,0.0885,18.0514,0.0602
2019366774,42.622368,-29.565443,0,16,0,0,0,0,0,0,0,0.420,,,,,18.1693,,17.9604,,18.0406,,,
10845797,42.623402,-29.564866,7,0,15,0,0,3,6,3,3,0.755,,,,,17.9055,0.2985,17.7024,0.1867,17.5140,0.2638,18.0860,0.2261
10845801,42.616061,-29.550070,10,0,22,0,0,5,8,5,4,0.965,,,,,19.6180,0.0118,19.1373,0.0106,18.8613,0.0155,18.6792,0.0449
10845800,42.644883,-29.543353,1,0,28,0,0,5,8,6,9,0.982,,,,,19.4055,0.0236,18.5349,0.0078,17.5420,0.0092,17.1707,0.0097
10845802,42.617204,-29.522751,8,0,29,0,0,6,9,6,8,0.981,,,,,18.6091,0.0094,18.2716,0.0077,18.0311,0.0194,17.9826,0.0183
10845879,42.630689,-29.511928,12,0,31,4,6,3,5,6,7,0.999,14.2287,0.0146,13.8896,0.0123,12.9184,0.0126,12.6634,0.0087,12.5507,0.0077,12.5406,0.0083
10845880,42.619712,-29.494889,0,0,19,0,0,4,7,4,4,0.700,,,,,19.8894,0.0744,19.1746,0.0452,18.6248,0.0672,18.2572,0.0608
10845803,42.666014,-29.522037,10,0,50,6,9,7,9,8,11,0.997,15.0682,0.0113,14.7640,0.0107,13.7627,0.0057,13.4946,0.0056,13.3420,0.0057,13.3130,0.0061
10845886,42.630689,-29.482492,1,0,14,0,0,4,7,3,0,0.972,,,,,19.7470,0.0205,19.4592,0.0198,19.2234,0.0556,,
10845889,42.653039,-29.471293,6,0,31,0,0,5,9,7,10,0.983,,,,,19.4722,0.0153,18.5021,0.0116,17.0507,0.0077,16.4809,0.0083
10845868,42.580089,-29.515984,10,0,50,5,5,8,12,9,11,0.990,18.3458,0.0219,18.0179,0.0191,16.2351,0.0060,15.7432,0.0049,15.4335,0.0059,15.3141,0.0066
10845871,42.588936,-29.511088,3,0,51,6,5,8,12,9,11,0.986,17.7774,0.0207,17.4635,0.0250,15.9652,0.0061,15.5565,0.0047,15.3015,0.0057,15.2103,0.0066
10845874,42.591490,-29.490880,8,0,46,3,5,7,11,9,11,0.984,18.5497,0.0446,18.2975,0.0298,16.8642,0.0098,16.5024,0.0057,16.2637,0.0065,16.1829,0.0071
10845875,42.604803,-29.494033,3,0,22,0,0,5,8,5,4,0.938,,,,,19.4579,0.0329,19.1579,0.0247,18.7491,0.0379,18.5496,0.0733
10845876,42.586854,-29.486885,9,0,36,0,0,6,10,9,11,0.983,,,,,18.3891,0.0084,17.5221,0.0063,16.4069,0.0067,15.9831,0.0068
10845873,42.558899,-29.486570,0,0,28,0,0,5,8,5,10,0.981,,,,,19.5702,0.0152,18.6932,0.0102,17.6172,0.0096,17.2179,0.0129
10845877,42.581752,-29.480972,3,0,19,0,0,5,7,5,2,0.977,,,,,19.1212,0.0156,18.9434,0.0103,18.8585,0.0341,18.8154,0.0781
10845904,42.660153,-29.443168,0,0,17,0,0,5,8,4,0,0.956,,,,,19.7513,0.0227,19.5798,0.0166,19.4564,0.0256,,
10845805,42.446260,-29.560861,1,0,36,0,0,6,12,8,10,0.983,,,,,17.9543,0.0072,17.2163,0.0057,16.6382,0.0079,16.4113,0.0089
10845813,42.448186,-29.548530,0,0,7,0,0,4,2,1,0,0.482,,,,,19.3835,0.2333,19.3498,0.3320,18.4168,0.5643,,
10845814,42.440866,-29.538556,24,0,44,5,6,7,8,8,10,0.997,15.1001,0.0126,14.7402,0.0126,13.6250,0.0063,13.3493,0.0057,13.2119,0.0058,13.1884,0.0066
10845815,42.459165,-29.524386,3,0,41,0,4,7,10,9,11,0.984,,,18.7168,0.0339,17.6225,0.0073,17.2771,0.0061,17.0420,0.0090,16.9606,0.0089
10845816,42.482539,-29.531488,8,0,50,6,5,8,12,9,10,0.985,17.7023,0.0199,17.3193,0.0164,15.8243,0.0059,15.4518,0.0048,15.2533,0.0059,15.2009,0.0067
10845819,42.481517,-29.515834,10,0,35,0,1,5,12,8,9,0.983,,,18.9196,0.0553,17.1648,0.0066,16.6127,0.0048,16.2501,0.0066,16.1118,0.0079
10845841,42.467786,-29.514457,6,0,42,0,4,6,12,9,11,0.983,,,18.7968,0.0565,17.4059,0.0068,17.0455,0.0054,16.8383,0.0074,16.7864,0.0077
10845670,42.420853,-29.539870,17,0,32,0,0,7,10,7,8,0.989,,,,,17.2954,0.0069,16.4136,0.0056,15.5492,0.0066,15.2288,0.0073
10845684,42.423956,-29.517738,11,0,40,3,4,6,11,7,9,0.984,18.2647,0.0526,17.9661,0.0232,17.0822,0.0076,16.8351,0.0058,16.6875,0.0077,16.6656,0.0085
10845838,42.452363,-29.500878,2,0,13,0,0,4,7,2,0,0.645,,,,,19.7449,0.1143,19.7687,0.0591,19.3418,0.2154,,
10845830,42.502771,-29.515162,13,0,28,5,7,4,5,3,4,1.000,12.4135,0.0118,12.0385,0.0118,11.1841,0.0107,10.9648,0.0092,10.8499,0.0129,10.8508,0.0118
10845856,42.523449,-29.482440,8,0,35,0,0,6,9,9,11,0.844,,,,,18.0359,0.0780,17.4329,0.0565,17.0451,0.0457,16.7810,0.0446
10845854,42.493385,-29.478771,0,0,17,0,0,5,8,4,0,0.966,,,,,19.8122,0.0247,19.5883,0.0271,19.3739,0.0375,,
10845683,42.403048,-29.518436,0,0,13,0,0,4,7,2,0,0.958,,,,,19.9308,0.1031,19.8449,0.0444,19.7664,0.0297,,
10845692,42.417247,-29.485415,0,0,17,0,0,3,7,4,3,0.971,,,,,19.4854,0.0253,19.0150,0.0132,18.7660,0.0246,18.6292,0.0213
10845847,42.441212,-29.491923,3,0,22,0,0,5,4,5,8,0.925,,,,,19.4973,0.0298,18.9489,0.0354,18.4873,0.0434,18.2198,0.0293
10846742,42.367482,-29.485044,7,0,44,0,0,13,19,4,8,0.975,,,,,19.8115,0.0170,18.9684,0.0075,18.1550,0.0126,17.8943,0.0136
10846753,42.385915,-29.481876,3,0,33,0,0,7,7,8,11,0.981,,,,,19.1732,0.0167,18.2749,0.0082,17.2962,0.0091,16.9229,0.0090
10846757,42.394299,-29.461699,3,0,29,0,0,5,6,8,10,0.983,,,,,18.1186,0.0090,17.2298,0.0084,16.2277,0.0065,15.8525,0.0071
10846756,42.386795,-29.463857,4,0,18,0,0,5,5,4,4,0.980,,,,,19.0904,0.0194,18.8924,0.0165,18.7879,0.0216,18.7556,0.0254
10846904,42.432475,-29.464735,0,0,19,0,0,4,7,4,4,0.609,,,,,19.6684,0.1225,18.9499,0.0823,18.4230,0.0900,18.1651,0.1005
10846909,42.464026,-29.449373,7,0,32,0,0,5,9,8,10,0.981,,,,,19.4992,0.0136,18.5653,0.0090,17.4883,0.0107,17.0689,0.0111
10846910,42.489508,-29.439933,9,0,25,0,0,3,8,6,8,0.612,,,,,18.8125,0.1302,18.3451,0.0726,17.8851,0.0846,17.7448,0.0649
10846911,42.462004,-29.437246,12,0,23,5,7,2,3,2,4,0.998,12.4976,0.0114,12.0915,0.0113,11.2239,0.0169,11.0181,0.0127,10.9312,0.0174,10.9375,0.0115
10846761,42.421090,-29.438230,4,0,29,0,0,5,9,7,8,0.984,,,,,17.1570,0.0073,16.4893,0.0057,16.0000,0.0082,15.7972,0.0078
10846905,42.430665,-29.445193,9,0,44,4,6,7,9,8,10,0.988,17.3324,0.0197,16.8114,0.0152,15.9940,0.0081,15.7609,0.0060,15.5921,0.0062,15.5504,0.0069
10846908,42.455206,-29.431461,11,2,54,6,8,7,13,9,11,1.000,15.8706,0.0119,15.5771,0.0114,14.1143,0.0060,13.7329,0.0043,13.4970,0.0056,13.4245,0.0061
10846917,42.466268,-29.417435,0,0,17,0,0,4,8,3,2,0.620,,,,,19.6672,0.0681,19.1906,0.0594,18.7040,0.0887,18.5463,0.1591
10845858,42.540963,-29.478616,15,0,39,6,8,4,6,5,10,0.998,13.9865,0.0110,13.6489,0.0109,12.7590,0.0110,12.5368,0.0078,12.4204,0.0090,12.4112,0.0064
10845862,42.539389,-29.456456,4,0,32,0,0,5,9,7,11,0.982,,,,,19.3721,0.0095,18.4828,0.0092,17.4601,0.0096,17.0498,0.0103
10845864,42.533928,-29.436967,14,0,54,6,8,8,12,9,11,0.995,16.0536,0.0116,15.7662,0.0117,14.5926,0.0055,14.2907,0.0046,14.1188,0.0056,14.0759,0.0061
10846918,42.511004,-29.439021,0,0,26,0,0,5,9,5,7,0.908,,,,,19.0397,0.0482,18.3031,0.0359,17.8367,0.0620,17.5293,0.0460
10845898,42.580013,-29.417558,14,0,27,0,0,4,10,5,8,0.978,,,,,19.3653,0.0176,18.5448,0.0086,17.7874,0.0196,17.4648,0.0149
10845899,42.595168,-29.414515,4,0,50,5,6,8,13,8,10,0.992,17.0211,0.0155,16.6784,0.0157,14.8480,0.0055,14.3765,0.0044,14.0978,0.0062,13.9995,0.0065
10845900,42.607873,-29.407386,5,0,22,0,0,5,8,5,4,0.569,,,,,18.7572,0.0968,18.6040,0.0719,18.3135,0.0871,18.2755,0.0961
10846957,42.591280,-29.379240,1,0,16,0,0,4,7,4,1,0.569,,,,,19.6088,0.1271,19.1291,0.1016,18.6714,0.1549,18.7820,0.3735
10846920,42.492556,-29.420225,8,0,18,0,0,3,7,3,5,0.486,,,,,17.9523,0.2585,17.6371,0.1495,17.2011,0.2547,17.1318,0.1709
10846921,42.508817,-29.420057,12,0,43,4,6,8,10,7,8,0.997,15.4763,0.0135,15.1823,0.0136,13.6698,0.0072,13.2781,0.0073,13.0236,0.0156,12.9552,0.0172
10846923,42.504181,-29.410552,4,0,30,0,0,6,11,6,7,0.669,,,,,17.8739,0.0913,17.4705,0.0626,17.1671,0.0696,16.9714,0.0713
10846924,42.504193,-29.396344,11,0,26,0,0,5,9,5,7,0.971,,,,,19.5669,0.0128,18.7667,0.0138,18.1348,0.0209,17.8455,0.0169
10846928,42.535717,-29.396403,3,0,27,0,0,5,8,5,9,0.965,,,,,19.7619,0.0132,19.0318,0.0102,18.4020,0.0127,18.1532,0.0154
10846933,42.486914,-29.380268,7,0,38,2,2,6,11,8,9,0.984,18.2330,0.0640,18.0080,0.0296,16.9888,0.0074,16.7179,0.0059,16.5474,0.0128,16.4938,0.0081
10846941,42.491797,-29.380445,6,0,16,0,0,4,7,4,1,0.964,,,,,19.7430,0.0160,19.4117,0.0125,19.0783,0.0233,19.0170,0.0413
10846942,42.498170,-29.377500,1,0,17,0,0,4,7,4,2,0.977,,,,,19.2832,0.0215,19.1042,0.0154,18.9321,0.0244,18.9067,0.0566
10846943,42.503449,-29.367288,0,0,16,0,0,4,8,3,1,0.492,,,,,19.9501,0.0865,19.4037,0.0708,19.0440,0.1312,18.6436,0.3247
10846929,42.540334,-29.380834,0,0,30,0,0,6,9,5,10,0.982,,,,,18.8588,0.0137,18.1389,0.0075,17.5956,0.0090,17.4049,0.0091
10846979,42.556345,-29.354785,3,0,23,0,0,5,8,5,5,0.974,,,,,19.4479,0.0201,18.9223,0.0128,18.5514,0.0299,18.3857,0.0401
10846980,42.555063,-29.348210,4,0,32,0,0,7,10,6,9,0.983,,,,,17.9670,0.0072,17.5445,0.0056,17.2671,0.0088,17.1611,0.0153
10846945,42.523200,-29.370700,2,0,29,0,0,6,7,7,9,0.985,,,,,18.6955,0.0104,17.7789,0.0083,16.6975,0.0088,16.2972,0.0089
10846946,42.526020,-29.358606,4,0,15,0,0,5,8,2,0,0.563,,,,,19.7350,0.0789,19.4835,0.0704,19.1747,0.2135,,
10846948,42.524219,-29.355294,2,0,27,0,0,5,6,7,9,0.983,,,,,18.3223,0.0097,17.7224,0.0089,17.3172,0.0081,17.1828,0.0157
10846955,42.536872,-29.324973,3,0,18,0,0,4,7,4,3,0.775,,,,,19.9389,0.0734,19.1856,0.0549,18.6068,0.0627,18.4315,0.0867
10846387,42.720395,-29.474815,3,0,36,0,0,7,8,9,12,0.984,,,,,17.3336,0.0069,16.7044,0.0097,16.3137,0.0065,16.1455,0.0074
10846388,42.727356,-29.466793,0,0,35,0,0,6,8,9,12,0.986,,,,,17.5224,0.0078,17.0154,0.0098,16.7011,0.0068,16.5895,0.0087
10846392,42.725099,-29.445002,6,0,33,0,1,7,7,8,10,0.594,,,18.9265,0.2289,17.3341,0.1125,16.9948,0.1075,16.7153,0.0846,16.5778,0.0737
10846390,42.682175,-29.449916,4,0,25,0,0,5,7,5,8,0.983,,,,,18.1952,0.0135,17.8692,0.0067,17.6416,0.0092,17.5606,0.0114
10846391,42.689421,-29.442180,6,0,22,0,0,4,6,4,8,0.980,,,,,19.4747,0.0133,18.5809,0.0082,17.7925,0.0104,17.4760,0.0149
10846415,42.712246,-29.417927,2,0,39,0,3,8,11,7,10,0.987,,,18.7867,0.0727,16.5061,0.0058,15.8719,0.0053,15.4283,0.0066,15.2420,0.0069
10846417,42.709022,-29.414147,2,3,27,0,0,5,8,5,9,0.981,,,,,19.5342,0.0149,18.6051,0.0143,17.4674,0.0129,17.0447,0.0158
10845905,42.669300,-29.424499,4,0,30,0,1,6,10,5,8,0.983,,,18.8594,0.1214,18.3360,0.0088,18.1101,0.0063,17.9733,0.0136,17.9611,0.0191
10846422,42.704460,-29.394015,12,0,32,0,0,5,10,7,10,0.983,,,,,18.6022,0.0094,17.6864,0.0063,16.6119,0.0079,16.1946,0.0076
10845906,42.653142,-29.402562,3,0,34,3,4,6,9,6,6,0.982,18.6560,0.0516,18.8606,0.1133,18.5006,0.0593,18.3688,0.0104,18.2592,0.0328,18.2724,0.0478
10846419,42.678126,-29.386390,0,0,25,0,0,4,8,5,8,0.981,,,,,18.8277,0.0092,18.2110,0.0072,17.7561,0.0147,17.5711,0.0199
10846420,42.687284,-29.379560,8,0,28,0,0,4,9,6,9,0.984,,,,,17.7572,0.0133,16.8420,0.0071,15.8547,0.0084,15.4770,0.0074
10846970,42.671727,-29.361722,13,0,30,0,0,5,10,6,9,0.984,,,,,19.0640,0.0092,18.1401,0.0097,16.6566,0.0090,16.0711,0.0079
10847584,42.687135,-29.361992,3,3,22,0,0,4,8,3,7,0.534,,,,,18.1355,0.1267,17.8071,0.0782,17.4033,0.1054,17.2704,0.0563
10847586,42.687781,-29.364505,6,3,23,0,0,4,8,4,7,0.984,,,,,19.1487,0.0220,18.2019,0.0128,16.6417,0.0114,16.0546,0.0090
10847587,42.691118,-29.347275,7,0,21,0,0,4,6,4,7,0.977,,,,,19.2524,0.0131,18.5496,0.0083,18.0363,0.0151,17.8586,0.0149
10847592,42.701547,-29.332975,13,0,28,3,3,4,8,3,7,0.983,18.1011,0.0302,18.0297,0.0238,17.9493,0.0108,17.8552,0.0078,17.9055,0.0099,17.7668,0.0181
10847597,42.721598,-29.321056,0,0,23,0,0,3,3,6,11,0.982,,,,,19.5170,0.0344,18.6171,0.0206,17.5355,0.0090,17.1028,0.0103
10846968,42.632097,-29.371763,0,0,23,0,0,3,7,6,7,0.982,,,,,19.1163,0.0141,18.1904,0.0092,16.9695,0.0134,16.4997,0.0099
10846975,42.643230,-29.351487,3,0,18,0,0,5,8,4,1,0.858,,,,,19.3711,0.0578,19.1449,0.0451,19.0232,0.0659,19.0113,0.1335
10846962,42.605199,-29.362326,3,0,24,0,0,5,8,4,7,0.674,,,,,19.1667,0.0759,18.6585,0.0649,18.1354,0.0850,18.0576,0.0599
10846965,42.602986,-29.351281,2,0,28,0,0,5,8,6,9,0.979,,,,,19.9240,0.0226,18.9480,0.0099,17.7012,0.0164,17.2313,0.0140
10846972,42.620600,-29.355142,0,0,18,5,5,2,3,2,1,1.000,14.0223,0.0124,13.5642,0.0132,11.5251,0.0146,10.9927,0.0116,10.6863,0.0154,10.5506,0.0213
10846977,42.644694,-29.337339,5,0,37,0,0,6,11,9,11,0.984,,,,,18.1464,0.0073,17.2435,0.0061,16.3494,0.0067,16.0003,0.0072
10846978,42.669880,-29.327969,8,0,33,0,0,5,10,7,11,0.983,,,,,18.1965,0.0088,17.4249,0.0080,16.8854,0.0084,16.6688,0.0080
10847594,42.672693,-29.318840,7,0,46,6,7,7,9,7,10,0.996,15.2567,0.0120,14.9050,0.0124,14.0037,0.0061,13.7765,0.0055,13.6704,0.0062,13.6582,0.0065
10847593,42.691529,-29.328823,12,0,31,3,2,4,9,5,8,0.985,18.1829,0.0308,17.8712,0.0347,17.0087,0.0080,16.7576,0.0060,16.5863,0.0116,16.5544,0.0093
10847595,42.696439,-29.319153,5,0,19,0,0,3,7,3,6,0.979,,,,,19.0004,0.0128,18.4179,0.0090,17.9869,0.0147,17.8671,0.0148
10846991,42.639390,-29.313788,4,0,27,0,0,4,9,5,9,0.606,,,,,18.3293,0.1021,17.6551,0.0725,17.1922,0.0918,16.9024,0.0587
10846994,42.669231,-29.310107,9,2,29,0,0,5,7,6,11,0.629,,,,,18.0857,0.1023,17.4206,0.0914,16.9805,0.0963,16.7222,0.0589
10846997,42.657709,-29.294745,0,0,27,0,0,5,9,5,8,0.979,,,,,19.9586,0.0210,19.0730,0.0099,18.1637,0.0099,17.7879,0.0118
10846998,42.657839,-29.289511,6,0,31,0,0,5,9,6,11,0.982,,,,,19.3157,0.0110,18.4239,0.0070,17.4048,0.0087,17.0214,0.0086
10847002,42.664600,-29.282358,1,0,23,0,0,4,5,5,9,0.963,,,,,19.8597,0.0307,18.9583,0.0302,18.1963,0.0406,17.9322,0.0299
10847613,42.682586,-29.293702,8,0,27,0,3,4,7,5,8,0.982,,,18.8804,0.0346,18.3476,0.0088,18.1755,0.0079,18.1053,0.0208,18.0650,0.0149
10846985,42.567863,-29.322017,5,0,32,0,0,6,9,7,10,0.982,,,,,18.8647,0.0176,17.9504,0.0085,17.0494,0.0104,16.6807,0.0087
10846987,42.563626,-29.299835,7,0,34,0,0,5,11,8,10,0.983,,,,,18.6438,0.0082,17.7888,0.0059,16.7942,0.0076,16.3964,0.0083
10846988,42.597000,-29.296335,19,0,50,6,7,6,10,10,11,0.999,14.8482,0.0115,14.4920,0.0119,13.3701,0.0070,13.0931,0.0055,12.9663,0.0055,12.9438,0.0062
10847001,42.644446,-29.284421,5,0,37,2,4,7,8,7,9,0.983,18.9146,0.0566,18.5424,0.0324,17.7832,0.0066,17.5231,0.0083,17.3416,0.0081,17.2730,0.0159
10847612,42.700959,-29.291563,5,0,14,0,0,3,6,3,2,0.969,,,,,19.3586,0.0204,19.2295,0.0135,19.1357,0.0177,19.0106,0.0864
10847615,42.720020,-29.283950,4,0,45,6,4,7,8,8,12,0.995,18.0354,0.0267,17.7472,0.0262,15.2828,0.0065,14.5329,0.0066,13.9948,0.0062,13.7777,0.0059
