"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"167892","AT 2024adio","10:32:24.528","-01:00:54.63","","","","","ZTF","ZTF","","ZTF","ZTF24abuhfvt","P48 - ZTF-Cam","","1","1","","19.813","g-ZTF","2024-11-26 12:03:57.997","Fritz","","2024TNSTR4759....1G","",""
"167891","AT 2024adin","08:49:37.137","-04:26:45.60","","","","","ZTF","ZTF","","ZTF","ZTF24abugwsg","P48 - ZTF-Cam","","1","1","","20.064","g-ZTF","2024-11-26 11:04:03.999","Fritz","","2024TNSTR4761....1S","",""
"167890","AT 2024adim","01:05:16.356","+28:00:43.97","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24qzp","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","19.384","orange-ATLAS","2024-12-03 07:42:57.600","ATLAS_Bot1","","2024TNSTR4751....1T","",""
"167889","AT 2024adil","10:28:58.635","+48:40:29.82","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24qzo","ATLAS-HKO - ATLAS-02","","1","1","","19.457","cyan-ATLAS","2024-12-03 12:56:38.976","ATLAS_Bot1","","2024TNSTR4751....1T","",""
"167888","AT 2024adik","13:13:50.320","+24:58:07.29","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24qzn","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","19.108","orange-ATLAS","2024-12-03 14:44:26.016","ATLAS_Bot1","","2024TNSTR4751....1T","",""
"167887","AT 2024adij","22:03:41.370","+31:58:52.65","","","","","ATLAS","ATLAS","","ATLAS","ATLAS23jyj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","","1","1","","18.951","orange-ATLAS","2024-12-03 06:13:48.576","ATLAS_Bot1","","2024TNSTR4751....1T","",""
"167886","AT 2024adii","08:48:47.969","-14:50:53.05","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abvzghz","ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","","1","1","","19.3834","g-ZTF","2024-12-04 09:23:10.003","Fritz","","2024TNSTR4760....1W","",""
"167885","SN 2024adih","23:51:30.211","+78:52:49.04","SN Ia","0.085","","","ZTF","ZTF","ZTF","ZTF","ZTF24abvtoyo","P48 - ZTF-Cam","P60 - SEDM","1","1","","18.7267","g-ZTF","2024-12-04 04:24:02.001","Fritz","","2024TNSTR4760....1W","2024TNSCR4776....1F",""
"167884","AT 2024adig","07:37:17.373","+55:06:59.49","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abusvzr","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","20.6163","r-ZTF","2024-11-26 10:24:03.997","Fritz","","2024TNSTR4763....1R","",""
"167883","AT 2024adif","07:25:50.259","+44:06:59.77","","","","","ZTF","ZTF","","ZTF","ZTF24abufnok","P48 - ZTF-Cam","","1","1","","20.2073","r-ZTF","2024-11-26 08:42:24.001","Fritz","","2024TNSTR4761....1S","",""
"167882","AT 2024adie","11:44:20.797","+74:45:53.05","","","","","ZTF","ZTF","","ZTF","ZTF24abvfuqe","P48 - ZTF-Cam","","1","1","","19.6617","r-ZTF","2024-12-02 11:12:04.003","Fritz","","2024TNSTR4761....1S","",""
"167881","AT 2024adid","06:29:11.168","-71:25:38.56","","","","","GOTO","GOTO","","GOTO","GOTO24ilb","GOTO-S - GOTO-3, GOTO-S - GOTO-4","","1","1","","19.45","L-GOTO","2024-11-21 11:56:54.240","GOTO_bot","","2024TNSTR4752....1K","",""
"167880","AT 2024adic","01:08:33.408","+34:08:34.27","","","","","GOTO","GOTO","","GOTO","GOTO24isg","GOTO-N - GOTO-1","","1","1","","19.95","L-GOTO","2024-12-03 21:05:34.368","GOTO_bot","","2024TNSTR4753....1B","",""
"167879","AT 2024adib","07:26:33.859","+02:13:08.10","","","","","ZTF","ZTF","","ZTF","ZTF24abutaqg","P48 - ZTF-Cam","","1","1","","20.0443","g-ZTF","2024-11-30 08:35:13.997","Fritz","","2024TNSTR4761....1S","",""
"167878","AT 2024adia","10:45:30.568","+38:01:53.79","","","","","ZTF, ALeRCE, ATLAS","ZTF, ATLAS","","ALeRCE; ATLAS; ZTF","ZTF18aaqclsd","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.6261","g-ZTF","2024-12-03 10:57:12.000","Fritz","","2024TNSTR4761....1S","",""
"167877","AT 2024adhz","07:21:09.493","+31:14:06.92","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abusfwa","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","20.0048","r-ZTF","2024-11-30 07:22:11.003","Fritz","","2024TNSTR4761....1S","",""
"167876","AT 2024adhy","06:05:17.737","+72:09:15.50","","","","","ZTF","ZTF","","ZTF","ZTF24abvdzbs","P48 - ZTF-Cam","","1","1","","19.6978","r-ZTF","2024-12-02 09:27:48.003","Fritz","","2024TNSTR4761....1S","",""
"167875","AT 2024adhx","03:32:14.193","+14:53:29.87","","","","","ZTF","ZTF","","ZTF","ZTF24abvbjqe","P48 - ZTF-Cam","","1","1","","19.8785","r-ZTF","2024-12-02 05:57:59.999","Fritz","","2024TNSTR4761....1S","",""
"167874","AT 2024adhw","01:22:08.087","+49:53:15.08","","","","","ZTF, ATLAS, Fink","ZTF, ATLAS","","ATLAS; Fink; ZTF","ZTF24abvkugf","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.207","g-ZTF","2024-12-03 05:43:38.997","Fritz","","2024TNSTR4761....1S","",""
"167873","AT 2024adhv","00:35:45.670","+79:47:07.80","","","","","XOSS","XOSS","","XOSS","KATS24W024","Other - Other","","1","1","","15.39","Clear-","2024-11-29 13:56:47.040","Zhang","","2024TNSTR4757....1X","",""
"167872","AT 2024adhu","05:08:20.590","+44:33:37.00","","","","","XOSS","XOSS","","XOSS","KATS24W023","Other - Other","","1","1","","18.25","Clear-","2024-11-28 19:36:17.568","Zhang","","2024TNSTR4758....1M","",""
"167871","AT 2024adht","00:04:10.079","-20:33:52.27","","","","","ZTF","ZTF","","ZTF","ZTF24abvtjkg","P48 - ZTF-Cam","","1","1","","20.4171","g-ZTF","2024-12-02 02:37:17.999","Fritz","","2024TNSTR4761....1S","",""
"167870","AT 2024adhs","04:47:45.327","+01:49:09.65","","","","","ZTF","ZTF","","ZTF","ZTF18adpmloq","P48 - ZTF-Cam","","1","1","","20.2626","r-ZTF","2024-11-22 08:21:57.312","ZTF_CLU_PUBLIC","","2024TNSTR4762....1D","",""
"167869","AT 2024adhr","23:03:47.273","+37:02:26.75","","","","","ZTF, ATLAS, Fink, GOTO","ZTF, ATLAS, GOTO","","ATLAS; Fink; GOTO; ZTF","ZTF24abvtglw","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam","","1","1","","19.7624","r-ZTF","2024-12-03 04:13:57.002","Fritz","","2024TNSTR4761....1S","",""
"167868","AT 2024adhq","01:10:57.011","+42:12:05.06","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abtmueg","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","20.8134","g-ZTF","2024-11-05 07:25:12.996","Fritz","","2024TNSTR4761....1S","",""
"167866","AT 2024adhp","02:52:21.125","+37:48:07.98","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abucklj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.4754","r-ZTF","2024-12-02 05:55:20.003","Fritz","","2024TNSTR4761....1S","",""
"167861","AT 2024adho","23:02:13.091","+13:54:13.54","","","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","","Pan-STARRS; ZTF","ZTF24abviamc","P48 - ZTF-Cam, PS1 - GPC1","","1","1","","20.3748","r-ZTF","2024-11-29 04:06:21.312","ZTF_CLU_PUBLIC","","2024TNSTR4762....1D","",""
"167860","AT 2024adhn","19:16:10.558","+60:25:03.13","","","","","ZTF","ZTF","","ZTF","ZTF18accanqc","P48 - ZTF-Cam","","1","1","","19.3708","r-ZTF","2024-11-20 02:23:33.216","ZTF_CLU_PUBLIC","","2024TNSTR4762....1D","",""
"167855","AT 2024adhm","10:10:33.002","+37:35:09.13","","","","","ZTF","ZTF","","ZTF","ZTF18adokaur","P48 - ZTF-Cam","","1","1","","19.7111","g-ZTF","2024-11-13 11:23:48.768","ZTF_CLU_PUBLIC","","2024TNSTR4762....1D","",""
"167854","AT 2024adhl","15:19:02.853","+04:20:24.04","","","CGCG 049-123","0.046798","XOSS, ZTF","XOSS, ZTF","","XOSS; ZTF","KATS24X003","Other - Other, P48 - ZTF-Cam","","1","1","","17.59","Clear-","2024-12-03 23:46:01.920","Zhang","","2024TNSTR4757....1X","",""
"167853","AT 2024adhk","08:33:55.080","-21:29:25.20","","","","","XOSS","XOSS","","XOSS","KATS24X002","Other - Other","","1","1","","18.89","Clear-","2024-12-03 21:52:50.880","Zhang","","2024TNSTR4757....1X","",""
"167852","AT 2024adhj","06:06:15.530","+50:29:29.10","","","","","XOSS, GOTO","XOSS, GOTO","","GOTO; XOSS","KATS24X001","GOTO-N - GOTO-1, Other - Other","","1","1","","18.23","Clear-","2024-12-03 22:28:55.200","Zhang","","2024TNSTR4741....1X","",""
"167851","AT 2024adhi","11:02:12.055","-04:30:00.13","","","","","GOTO, ATLAS","GOTO, ATLAS","","ATLAS; GOTO","GOTO24irx","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1","","1","1","","19.56","L-GOTO","2024-12-01 05:07:46.272","GOTO_bot","","2024TNSTR4739....1O","",""
"167850","AT 2024adhh","13:35:56.702","+12:31:32.53","","","","","GOTO, ALeRCE, ATLAS","GOTO, ZTF, ATLAS","","ALeRCE; ATLAS; GOTO","GOTO24iqv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, GOTO-N - GOTO-2, P48 - ZTF-Cam","","1","1","","18.71","L-GOTO","2024-12-01 06:32:06.720","GOTO_bot","","2024TNSTR4739....1O","",""
"167849","AT 2024adhg","22:47:38.148","+17:21:04.16","","","","","YSE, ALeRCE","Pan-STARRS, ZTF","","ALeRCE; Pan-STARRS; YSE","PS24mgt","P48 - ZTF-Cam, PS2 - GPC2","","1","1","","19.97","g-P1","2024-12-02 06:21:29.952","YSE_Bot1","","2024TNSTR4742....1J","",""
"167848","SN 2024adhf","11:30:09.313","-13:44:55.62","SN Ia","0.0225","","","GOTO, ZTF, ATLAS","GOTO, ZTF, ATLAS","None, ZTF, SAAO IO","ATLAS; GOTO; ZTF","GOTO24iqy","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, GOTO-N - GOTO-1, GOTO-S - GOTO-3, P48 - ZTF-Cam","Lesedi - Mookodi, Other - Other, P60 - SEDM","1","1","","14.9","L-GOTO","2024-12-01 06:27:19.872","GOTO_bot","","2024TNSTR4740....1O","2024TNSCR4775....1B, 2024TNSCR4777....1S, 2024TNSCR4800....1E",""
"167847","AT 2024adhe","13:56:27.160","+18:11:47.87","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia24dnh","Gaia - Gaia-photometric","","1","1","","17.88","G-Gaia","2024-11-30 02:52:48.000","Gaia_Bot1","","2024TNSTR4738....1H","",""
"167846","AT 2024adhd","19:35:04.720","+19:33:11.34","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia24dng","Gaia - Gaia-photometric","","1","1","","18.52","G-Gaia","2024-11-30 19:35:02.400","Gaia_Bot1","","2024TNSTR4738....1H","",""
"167845","AT 2024adhc","06:36:56.700","-21:16:53.76","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia24dne","Gaia - Gaia-photometric","","1","1","","19.69","G-Gaia","2024-11-30 06:44:38.400","Gaia_Bot1","","2024TNSTR4738....1H","",""
"167844","AT 2024adhb","12:42:07.200","+12:14:27.02","","","","","GaiaAlerts","GaiaAlerts","","GaiaAlerts","Gaia24dnb","Gaia - Gaia-photometric","","1","1","","17.66","G-Gaia","2024-11-30 03:12:57.600","Gaia_Bot1","","2024TNSTR4738....1H","",""
"167843","AT 2024adha","09:47:39.172","+07:35:54.08","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J094739.17+073554.0","BG2 - BlackGEM-Cam2, BG4 - BlackGEM-Cam4","","1","1","","19.91","BG-q-BlackGem","2024-11-26 07:36:18.000","BlackGEM_Bot1","","2024TNSTR4735....1S","",""
"167842","AT 2024adgz","18:53:25.691","+30:01:42.65","","","2MASX J18532562+3001436","","ALeRCE","ZTF","","ALeRCE","ZTF18aavzawy","P48 - ZTF-Cam","","1","1","","18.8851","r-ZTF","2024-12-03 02:29:06.003","ALeRCE","","2024TNSTR4733....1M","",""
"167841","AT 2024adgy","00:45:40.580","+24:47:03.17","","","SDSS J004540.84+244701.0","0.1460139","ALeRCE","ZTF","","ALeRCE","ZTF24abuctpt","P48 - ZTF-Cam","","1","1","","20.1169","g-ZTF","2024-11-29 03:40:11.001","ALeRCE","","2024TNSTR4733....1M","",""
"167840","AT 2024adgx","22:19:25.239","+28:39:35.60","","","SDSS J221925.46+283934.3","0.172765","ALeRCE","ZTF","","ALeRCE","ZTF24aburdxa","P48 - ZTF-Cam","","1","1","","20.2613","g-ZTF","2024-12-03 02:58:26.999","ALeRCE","","2024TNSTR4733....1M","",""
"167839","AT 2024adgw","21:22:36.524","+14:36:18.92","","","SDSS J212236.42+143619.4","","ALeRCE","ZTF","","ALeRCE","ZTF24abvhchd","P48 - ZTF-Cam","","1","1","","19.8115","g-ZTF","2024-12-03 02:38:42.999","ALeRCE","","2024TNSTR4733....1M","",""
"167838","AT 2024adgv","00:59:09.582","-01:53:09.24","","","SDSS J005909.52-015309.7","","ALeRCE","ZTF","","ALeRCE","ZTF24abvifxm","P48 - ZTF-Cam","","1","1","","20.3064","r-ZTF","2024-12-03 04:03:01.002","ALeRCE","","2024TNSTR4733....1M","",""
"167837","AT 2024adgu","02:48:45.093","+17:17:13.29","","","LEDA 1529215","","ALeRCE","ZTF","","ALeRCE","ZTF24abvjgoj","P48 - ZTF-Cam","","1","1","","20.2446","g-ZTF","2024-12-03 06:14:48.002","ALeRCE","","2024TNSTR4733....1M","",""
"167836","AT 2024adgt","23:15:06.017","-00:53:44.03","","","SDSS J231506.05-005343.7","0.1158727","ALeRCE, ATLAS","ZTF, ATLAS","","ALeRCE; ATLAS","ZTF24abvkswe","ATLAS-CHL - ATLAS-04, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.144","g-ZTF","2024-12-03 05:38:02.996","ALeRCE","","2024TNSTR4733....1M","",""
"167835","AT 2024adgs","08:10:33.204","+33:29:35.85","","","SDSS J081033.18+332935.2","","ALeRCE","ZTF","","ALeRCE","ZTF24abvnmfb","P48 - ZTF-Cam","","1","1","","20.0086","r-ZTF","2024-12-03 09:49:51.997","ALeRCE","","2024TNSTR4733....1M","",""
"167834","AT 2024adgr","08:20:42.370","+22:59:08.51","","","SDSS J082042.33+225909.7","","ALeRCE","ZTF","","ALeRCE","ZTF24abvoxim","P48 - ZTF-Cam","","1","1","","20.0446","g-ZTF","2024-12-03 10:41:47.996","ALeRCE","","2024TNSTR4733....1M","",""
"167833","AT 2024adgq","12:38:49.462","+03:14:05.29","","","SDSS J123849.40+031405.6","0.08532096","ALeRCE","ZTF","","ALeRCE","ZTF24abvrnpa","P48 - ZTF-Cam","","1","1","","19.0171","g-ZTF","2024-12-03 12:11:01.003","ALeRCE","","2024TNSTR4733....1M","",""
"167832","AT 2024adgp","11:13:29.537","-08:31:26.89","","","","","ZTF","ZTF","","ZTF","ZTF24abvruwg","P48 - ZTF-Cam","","1","1","","19.7664","g-ZTF","2024-12-03 12:02:51.996","Fritz","","2024TNSTR4743....1S","",""
"167831","AT 2024adgo","08:57:00.355","-27:28:07.83","","","","","ZTF","ZTF","","ZTF","ZTF24abttpxy","P48 - ZTF-Cam","","1","1","","19.5104","g-ZTF","2024-11-23 11:31:56.997","Fritz","","2024TNSTR4743....1S","",""
"167830","AT 2024adgn","07:26:48.113","+19:09:59.97","","","","","BlackGEM, GOTO","BlackGEM, GOTO","","BlackGEM; GOTO","BGEM J072648.11+190959.9","BG4 - BlackGEM-Cam4, GOTO-N - GOTO-1, GOTO-S - GOTO-4","","1","1","","19.96","BG-q-BlackGem","2024-11-26 06:54:17.000","BlackGEM_Bot1","","2024TNSTR4737....1S","",""
"167829","AT 2024adgm","08:19:59.707","+21:03:15.75","","","","","BlackGEM, ZTF, ATLAS","BlackGEM, ZTF, ATLAS","","ATLAS; BlackGEM; ZTF","BGEM J081959.70+210315.7","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, BG2 - BlackGEM-Cam2, P48 - ZTF-Cam","","1","1","","19.34","BG-q-BlackGem","2024-12-03 06:24:59.000","BlackGEM_Bot1","","2024TNSTR4736....1G","",""
"167828","AT 2024adgl","09:00:28.550","+07:44:12.63","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abuulvw","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","19.7401","g-ZTF","2024-11-30 10:39:40.003","Fritz","","2024TNSTR4743....1S","",""
"167827","AT 2024adgk","10:52:55.341","-01:19:20.55","","","","","ZTF","ZTF","","ZTF","ZTF24absvnza","P48 - ZTF-Cam","","1","1","","19.3445","r-ZTF","2024-11-17 12:08:41.000","Fritz","","2024TNSTR4744....1R","",""
"167826","AT 2024adgj","03:56:47.146","-23:31:15.13","","","","","ZTF","ZTF","","ZTF","ZTF24abvbjor","P48 - ZTF-Cam","","1","1","","19.1915","g-ZTF","2024-12-02 06:02:10.999","Fritz","","2024TNSTR4743....1S","",""
"167825","AT 2024adgi","04:01:30.550","-17:40:47.31","","","","","ZTF","ZTF","","ZTF","ZTF24abvaejc","P48 - ZTF-Cam","","1","1","","20.0613","g-ZTF","2024-12-02 03:59:46.999","Fritz","","2024TNSTR4743....1S","",""
"167824","AT 2024adgh","03:28:48.972","+03:33:38.11","","","","","ZTF","ZTF","","ZTF","ZTF24abvbjxd","P48 - ZTF-Cam","","1","1","","19.9848","r-ZTF","2024-12-02 05:58:40.002","Fritz","","2024TNSTR4743....1S","",""
"167823","AT 2024adgg","07:33:32.148","+17:44:48.72","","","","","ZTF, BlackGEM","ZTF, BlackGEM","","BlackGEM; ZTF","ZTF24aburskq","BG4 - BlackGEM-Cam4, P48 - ZTF-Cam","","1","1","","19.8978","g-ZTF","2024-11-30 06:42:54.002","Fritz","","2024TNSTR4743....1S","",""
"167822","AT 2024adgf","07:53:25.001","+19:47:48.32","","","","","ZTF, ATLAS, GOTO","ZTF, ATLAS, GOTO","","ATLAS; GOTO; ZTF","ZTF24abutwuz","ATLAS-MLO - ATLAS-01, GOTO-N - GOTO-1, P48 - ZTF-Cam","","1","1","","19.9525","g-ZTF","2024-11-30 06:42:54.002","Fritz","","2024TNSTR4743....1S","",""
"167821","AT 2024adge","00:39:31.433","+70:43:33.45","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abvkybi","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","19.9395","r-ZTF","2024-11-29 04:50:12.001","Fritz","","2024TNSTR4743....1S","",""
"167820","AT 2024adgd","03:13:12.228","-12:42:56.04","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24qyy","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02","","1","1","","19.332","cyan-ATLAS","2024-11-29 03:34:37.056","ATLAS_Bot1","","2024TNSTR4734....1T","",""
"167819","AT 2024adgc","01:08:08.611","-13:07:20.57","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24qyx","ATLAS-CHL - ATLAS-04, ATLAS-HKO - ATLAS-02","","1","1","","19.301","cyan-ATLAS","2024-11-28 02:51:10.368","ATLAS_Bot1","","2024TNSTR4734....1T","",""
"167818","AT 2024adgb","00:22:19.166","-07:55:40.22","","","","","ATLAS","ATLAS","","ATLAS","ATLAS24qyw","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03","","1","1","","19.477","cyan-ATLAS","2024-12-03 01:24:23.904","ATLAS_Bot1","","2024TNSTR4734....1T","",""
"167817","AT 2024adga","12:59:18.096","+21:27:23.81","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS; ZTF","ATLAS24qyv","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","19.264","cyan-ATLAS","2024-12-01 14:47:45.600","ATLAS_Bot1","","2024TNSTR4734....1T","",""
"167816","AT 2024adfz","04:52:34.552","-05:59:07.16","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J045234.55-055907.1","BG2 - BlackGEM-Cam2, BG3 - BlackGEM-Cam3","","1","1","","19.52","BG-q-BlackGem","2024-12-03 03:20:12.000","BlackGEM_Bot1","","2024TNSTR4737....1S","",""
"167815","SN 2024adfy","02:11:25.850","+15:57:25.70","SN II","0.026702","","","BlackGEM, ATLAS, ZTF","BlackGEM, ATLAS, ZTF","ZTF","ATLAS; BlackGEM; ZTF","BGEM J021125.84+155725.7","ATLAS-HKO - ATLAS-02, BG3 - BlackGEM-Cam3, BG4 - BlackGEM-Cam4, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.08","BG-q-BlackGem","2024-12-03 01:52:23.000","BlackGEM_Bot1","","2024TNSTR4737....1S","2024TNSCR4766....1S",""
"167814","AT 2024adfx","00:42:57.643","-01:04:51.09","","","","","BlackGEM","BlackGEM","","BlackGEM","BGEM J004257.64-010451.0","BG2 - BlackGEM-Cam2, BG3 - BlackGEM-Cam3","","1","1","","19.48","BG-q-BlackGem","2024-12-03 00:57:57.000","BlackGEM_Bot1","","2024TNSTR4737....1S","",""
"167813","AT 2024adfw","07:28:18.801","+40:46:25.41","","","","","ZTF","ZTF","","ZTF","ZTF24abvfmgr","P48 - ZTF-Cam","","1","1","","20.5746","r-ZTF","2024-11-11 08:39:55.998","Fritz","","2024TNSTR4743....1S","",""
"167812","AT 2024adfv","05:02:56.348","+18:32:50.73","","","","","ZTF","ZTF","","ZTF","ZTF24abvkyfr","P48 - ZTF-Cam","","1","1","","21.2171","g-ZTF","2024-11-26 05:42:02.998","Fritz","","2024TNSTR4744....1R","",""
"167811","AT 2024adfu","21:19:01.094","+23:54:20.92","","","","","ZTF","ZTF","","ZTF","ZTF24abunmnz","P48 - ZTF-Cam","","1","1","","20.0894","g-ZTF","2024-11-29 02:29:50.999","Fritz","","2024TNSTR4745....1R","",""
"167810","AT 2024adft","21:21:18.205","+09:26:30.59","","","","","ZTF","ZTF","","ZTF","ZTF24aburata","P48 - ZTF-Cam","","1","1","","20.7615","g-ZTF","2024-11-26 02:40:36.001","Fritz","","2024TNSTR4743....1S","",""
"167809","AT 2024adfs","23:46:59.606","+22:34:49.49","","","","","ZTF","ZTF","","ZTF","ZTF24abubjhh","P48 - ZTF-Cam","","1","1","","20.5724","g-ZTF","2024-11-26 02:54:45.996","Fritz","","2024TNSTR4743....1S","",""
"167808","AT 2024adfr","00:57:09.267","+44:05:41.57","","","","","ZTF, Fink","ZTF","","Fink; ZTF","ZTF24abvinib","P48 - ZTF-Cam","","1","1","","19.7137","r-ZTF","2024-12-03 04:19:26.999","Fritz","","2024TNSTR4743....1S","",""
"167807","AT 2024adfq","00:53:14.400","+53:59:39.33","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abtlppf","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","","1","1","","20.0486","g-ZTF","2024-11-22 06:15:23.996","Fritz","","2024TNSTR4743....1S","",""
"167806","AT 2024adfp","19:51:33.950","+28:39:57.60","","","","","XOSS","XOSS","","XOSS","KATS24W022","Other - Other","","1","1","","17.41","Clear-","2024-11-26 13:36:56.448","Zhang","","2024TNSTR4741....1X","",""
"167805","AT 2024adfo","19:36:24.208","-07:14:25.60","","","","","ZTF","ZTF","","ZTF","ZTF24abvgvas","P48 - ZTF-Cam","","1","1","","19.4717","r-ZTF","2024-12-02 01:49:26.996","Fritz","","2024TNSTR4743....1S","",""
"167804","AT 2024adfn","18:10:42.003","+72:44:03.23","","","","","ZTF","ZTF","","ZTF","ZTF24abvhagk","P48 - ZTF-Cam","","1","1","","19.7138","r-ZTF","2024-11-22 02:48:31.996","Fritz","","2024TNSTR4743....1S","",""
"167803","AT 2024adfm","21:41:27.782","+17:22:44.36","","","","","ZTF","ZTF","","ZTF","ZTF24abvhcbg","P48 - ZTF-Cam","","1","1","","20.0992","g-ZTF","2024-11-29 03:15:35.997","Fritz","","2024TNSTR4743....1S","",""
"167802","AT 2024adfl","21:56:49.211","+16:26:36.46","","","","","ZTF","ZTF","","ZTF","ZTF24abvherf","P48 - ZTF-Cam","","1","1","","20.2501","r-ZTF","2024-12-01 02:39:00.996","Fritz","","2024TNSTR4743....1S","",""
"167801","AT 2024adfk","03:34:34.944","-03:07:49.79","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abvcery","ATLAS-CHL - ATLAS-04, ATLAS-STH - ATLAS-03, P48 - ZTF-Cam","","1","1","","19.8894","g-ZTF","2024-12-02 07:00:07.001","Fritz","","2024TNSTR4743....1S","",""
"167800","AT 2024adfj","23:18:28.928","+18:44:32.78","","","","","ZTF","ZTF","","ZTF","ZTF24abvievm","P48 - ZTF-Cam","","1","1","","20.2226","g-ZTF","2024-11-29 03:42:59.999","Fritz","","2024TNSTR4743....1S","",""
"167799","AT 2024adfi","00:49:29.524","+05:24:04.29","","","","","ZTF","ZTF","","ZTF","ZTF24aburvph","P48 - ZTF-Cam","","1","1","","19.8519","g-ZTF","2024-11-30 06:51:50.002","Fritz","","2024TNSTR4743....1S","",""
"167798","AT 2024adfh","00:17:29.792","+22:56:05.60","","","","","ZTF","ZTF","","ZTF","ZTF24abuqxou","P48 - ZTF-Cam","","1","1","","20.3174","g-ZTF","2024-11-29 03:40:55.997","Fritz","","2024TNSTR4743....1S","",""
"167797","AT 2024adfg","00:00:33.406","+22:46:34.52","","","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","","Pan-STARRS; ZTF","ZTF24abvbzbd","P48 - ZTF-Cam, PS2 - GPC2","","1","1","","19.2735","g-ZTF","2024-12-02 06:30:13.000","Fritz","","2024TNSTR4743....1S","",""
"167796","AT 2024adff","00:02:07.558","+43:08:41.44","","","","","ZTF","ZTF","","ZTF","ZTF24abtuqmp","P48 - ZTF-Cam","","1","1","","20.1347","g-ZTF","2024-11-25 04:41:51.002","Fritz","","2024TNSTR4743....1S","",""
"167795","AT 2024adfe","04:21:32.426","+10:28:44.02","","","","","ZTF, ATLAS","ZTF, ATLAS","","ATLAS; ZTF","ZTF24abvborf","ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","","1","1","","20.7849","g-ZTF","2024-11-26 05:44:05.003","Fritz","","2024TNSTR4743....1S","",""
