RA_ICRS,DE_ICRS,Bmag,BFlag,Vmag,VFlag,Rmag,RFlag,gmag,gFlag,rmag,rFlag,imag,iFlag,e_Bmag,e_Vmag,e_Rmag,e_gmag,e_rmag,e_imag
41.67548206325,-29.74140740316,15.774562,1,15.186455,1,14.841059,1,15.407284,1,15.018224,1,14.895057,1,0.02,0.02,0.02,0.02,0.02,0.02
41.61285390605,-29.76284628881,17.883415,1,17.427467,1,17.111004,1,17.588630,1,17.285572,1,17.170898,1,0.02,0.02,0.02,0.02,0.02,0.02
41.66522398856,-29.71481571318,16.712060,1,15.802141,1,15.278427,1,16.208830,1,15.485907,1,15.242530,1,0.02,0.02,0.02,0.02,0.02,0.02
41.65101995490,-29.67739909566,15.954272,1,15.269819,1,14.858466,1,15.549189,1,15.049674,1,14.870775,1,0.02,0.02,0.02,0.02,0.02,0.02
41.76375217653,-29.69913071250,18.382874,0,16.981266,1,16.098806,1,17.744936,1,16.389584,1,15.822700,1,0.02,0.02,0.02,0.02,0.02,0.02
41.76869045492,-29.68889902081,14.681751,1,13.914808,1,13.488524,1,14.232318,0,13.678703,0,13.505019,0,0.02,0.02,0.02,0.02,0.02,0.02
41.72242327959,-29.68884878637,17.992146,1,17.439003,1,17.086294,1,17.652647,1,17.265268,1,17.133644,1,0.02,0.02,0.02,0.02,0.02,0.02
41.66921084476,-29.66188067883,18.581264,0,17.132061,1,16.132080,1,17.896700,1,16.536121,1,15.620995,1,0.02,0.02,0.02,0.02,0.02,0.02
41.70901545076,-29.64736460774,17.465548,1,16.586338,1,16.074402,1,16.980906,1,16.282303,1,16.042696,1,0.02,0.02,0.02,0.02,0.02,0.02
41.77454314169,-29.61716514637,17.642788,1,16.894909,1,16.466326,1,17.207603,1,16.660313,1,16.467354,1,0.02,0.02,0.02,0.02,0.02,0.02
41.75469014476,-29.61465220836,17.195555,1,16.131958,1,15.479404,1,16.651840,1,15.707035,1,15.390917,1,0.02,0.02,0.02,0.02,0.02,0.02
41.74201064508,-29.60079975126,13.945575,1,13.505480,1,13.274333,1,13.608030,0,13.495055,0,13.218112,0,0.02,0.02,0.02,0.02,0.02,0.02
41.54583278299,-29.69318814197,18.675268,0,17.319834,1,16.452473,1,18.046303,1,16.740767,1,16.182760,1,0.02,0.02,0.02,0.02,0.02,0.02
41.63780105317,-29.67208870339,14.563606,1,13.796707,1,13.362491,1,14.116308,0,13.554153,0,13.376019,0,0.02,0.02,0.02,0.02,0.02,0.02
41.51555773269,-29.62746081255,17.797018,1,16.945763,1,16.453802,1,17.316048,1,16.655037,1,16.433502,1,0.02,0.02,0.02,0.02,0.02,0.02
41.53667004293,-29.62118348721,14.674335,1,13.967445,1,13.570517,1,14.252113,0,13.756331,0,13.600436,0,0.02,0.02,0.02,0.02,0.02,0.02
41.65933979389,-29.64640493619,17.877535,1,17.032124,1,16.551275,1,17.399470,1,16.748830,1,16.547878,1,0.02,0.02,0.02,0.02,0.02,0.02
41.66270235728,-29.62749197145,18.228924,1,17.388506,1,16.868523,1,17.766476,1,17.079752,1,16.822390,1,0.02,0.02,0.02,0.02,0.02,0.02
41.68336851138,-29.59619662223,16.366470,1,15.329604,1,14.689669,1,15.830684,1,14.923482,1,14.579368,1,0.02,0.02,0.02,0.02,0.02,0.02
41.69565609264,-29.55711400409,15.494328,1,14.705524,1,14.255931,1,15.040032,1,14.452313,1,14.253681,1,0.02,0.02,0.02,0.02,0.02,0.02
41.70212015691,-29.56632362902,12.047687,1,11.506274,1,11.185955,1,11.699460,0,11.356110,0,11.264179,0,0.02,0.02,0.02,0.02,0.02,0.02
41.62419536334,-29.55991225019,16.838099,1,16.156473,1,15.739265,1,16.436996,1,15.934313,1,15.733887,1,0.02,0.02,0.02,0.02,0.02,0.02
41.66409939668,-29.52736995088,18.811487,1,17.563290,1,16.786863,1,18.220272,1,17.051895,1,16.579744,1,0.02,0.02,0.02,0.02,0.02,0.02
41.28969351308,-29.79916622899,15.706163,1,15.173508,1,14.841928,1,15.368102,1,15.016772,1,14.899085,1,0.02,0.02,0.02,0.02,0.02,0.02
41.32912139908,-29.75218764966,14.284358,1,13.845405,1,13.540194,1,13.991022,0,13.711507,0,13.609735,0,0.02,0.02,0.02,0.02,0.02,0.02
41.30548394666,-29.74287467642,18.108387,1,17.505478,1,17.130930,1,17.735125,1,17.312393,1,17.166943,1,0.02,0.02,0.02,0.02,0.02,0.02
41.28537722660,-29.73440866782,19.444311,0,18.110836,1,17.191100,1,18.846853,1,17.521631,1,16.809084,1,0.02,0.02,0.02,0.02,0.02,0.02
41.24008131760,-29.75216730597,18.518963,1,17.812986,1,17.393232,1,18.103199,1,17.596216,1,17.373594,1,0.02,0.02,0.02,0.02,0.02,0.02
41.29734789700,-29.71159760430,13.490147,1,12.914281,1,12.571732,1,13.128451,0,12.748270,0,12.628456,0,0.02,0.02,0.02,0.02,0.02,0.02
41.39039080723,-29.72685072331,18.185802,1,17.677927,1,17.343786,1,17.862990,1,17.518350,1,17.400677,1,0.02,0.02,0.02,0.02,0.02,0.02
41.41922685622,-29.69539939051,13.521610,1,12.621436,1,12.132087,1,13.018392,0,12.343231,0,12.090123,0,0.02,0.02,0.02,0.02,0.02,0.02
41.38813117030,-29.69508288855,17.710638,1,16.933752,1,16.476492,1,17.259363,1,16.673264,1,16.470200,1,0.02,0.02,0.02,0.02,0.02,0.02
41.37262996178,-29.68517432344,15.870908,1,15.267587,1,14.909813,1,15.498290,1,15.089413,1,14.955189,1,0.02,0.02,0.02,0.02,0.02,0.02
41.38211603472,-29.67796483648,18.657557,1,17.855140,1,17.394410,1,18.198322,1,17.598880,1,17.370780,1,0.02,0.02,0.02,0.02,0.02,0.02
41.44644512589,-29.68952019882,17.950840,1,16.786839,1,16.040302,1,17.388163,1,16.294044,1,15.873464,1,0.02,0.02,0.02,0.02,0.02,0.02
41.46749353567,-29.65483046970,15.015052,1,14.429983,1,14.079289,1,14.651831,1,14.258809,1,14.126309,1,0.02,0.02,0.02,0.02,0.02,0.02
41.43470514158,-29.65217355805,,0,18.363413,1,17.248514,1,19.163733,1,17.736084,1,16.550932,1,0.02,0.02,0.02,0.02,0.02,0.02
41.42054064700,-29.64398303453,18.391748,1,17.485954,1,16.943750,1,17.908031,1,17.170893,1,16.856300,1,0.02,0.02,0.02,0.02,0.02,0.02
41.32654980426,-29.66179259526,15.421909,1,14.681259,1,14.277289,1,14.982242,1,14.460962,1,14.313909,1,0.02,0.02,0.02,0.02,0.02,0.02
41.22616640514,-29.72674382411,15.469274,1,15.023586,1,14.739381,1,15.165431,1,14.904934,1,14.828536,1,0.02,0.02,0.02,0.02,0.02,0.02
41.21840533828,-29.70331449060,18.322908,1,17.802020,1,17.477062,1,17.998398,1,17.653180,1,17.534620,1,0.02,0.02,0.02,0.02,0.02,0.02
41.20689346909,-29.69783718323,15.944489,1,14.933952,1,14.311693,1,15.416888,1,14.538845,1,14.221218,1,0.02,0.02,0.02,0.02,0.02,0.02
41.20794804054,-29.70533929462,18.280580,1,17.572205,1,17.140789,1,17.862036,1,17.342993,1,17.126173,1,0.02,0.02,0.02,0.02,0.02,0.02
41.29295086633,-29.64139391669,17.858734,0,16.289510,1,15.236360,1,17.134798,1,15.669487,1,14.630691,1,0.02,0.02,0.02,0.02,0.02,0.02
41.17057628944,-29.67454768227,17.668472,1,16.848917,1,16.395073,1,17.198349,1,16.606466,1,16.357380,1,0.02,0.02,0.02,0.02,0.02,0.02
41.16589085566,-29.62973091950,17.000770,1,16.428205,1,16.078497,1,16.641792,1,16.258642,1,16.122807,1,0.02,0.02,0.02,0.02,0.02,0.02
41.22948458723,-29.63050080031,17.451982,1,16.389746,1,15.742535,1,16.905685,1,15.973798,1,15.643116,1,0.02,0.02,0.02,0.02,0.02,0.02
41.29331142825,-29.61461625642,13.984005,1,13.340057,1,12.971020,1,13.591001,0,13.151216,0,13.016087,0,0.02,0.02,0.02,0.02,0.02,0.02
41.36134941163,-29.60049523820,15.478225,1,14.981298,1,14.653689,1,15.160285,1,14.830023,1,14.708907,1,0.02,0.02,0.02,0.02,0.02,0.02
41.37409076353,-29.57633778704,15.413180,1,14.690683,1,14.270819,1,14.988078,1,14.460416,1,14.287975,1,0.02,0.02,0.02,0.02,0.02,0.02
41.38650648725,-29.56726906864,14.266159,1,13.487354,1,13.062999,1,13.811749,0,13.248559,0,13.096981,0,0.02,0.02,0.02,0.02,0.02,0.02
41.35656694401,-29.55059878825,15.492623,1,14.805037,1,14.418048,1,15.080295,1,14.601732,1,14.455279,1,0.02,0.02,0.02,0.02,0.02,0.02
41.34987179154,-29.54080103497,18.589964,0,17.140150,1,16.193525,1,17.931622,1,16.526493,1,15.810617,1,0.02,0.02,0.02,0.02,0.02,0.02
41.23881581355,-29.58249786360,17.052319,1,16.090110,1,15.448956,1,16.540655,1,15.713714,1,15.271339,1,0.02,0.02,0.02,0.02,0.02,0.02
41.51057015098,-29.60453017794,14.149010,1,13.491884,1,13.122387,1,13.748342,0,13.302033,0,13.171193,0,0.02,0.02,0.02,0.02,0.02,0.02
41.50613035787,-29.61282140055,15.326263,1,14.438327,1,13.924196,1,14.831268,0,14.129214,0,13.899507,0,0.02,0.02,0.02,0.02,0.02,0.02
41.45856911778,-29.62571412916,17.284502,1,16.419750,1,15.894909,1,16.806988,1,16.104342,1,15.853166,1,0.02,0.02,0.02,0.02,0.02,0.02
41.52396616267,-29.57988394540,,0,19.202690,0,17.697996,0,20.028025,0,18.536768,0,16.609068,0,0.02,0.02,0.02,0.02,0.02,0.02
41.51464404772,-29.57517930376,15.163247,1,14.608467,1,14.277964,1,14.811857,1,14.450359,1,14.346316,1,0.02,0.02,0.02,0.02,0.02,0.02
41.49987482007,-29.55778683942,,0,18.465390,1,17.396055,1,19.313168,1,17.826347,1,16.799034,1,0.02,0.02,0.02,0.02,0.02,0.02
41.43283283777,-29.59082205088,19.432890,0,17.921423,1,16.881279,1,18.722702,1,17.299458,1,16.301690,1,0.02,0.02,0.02,0.02,0.02,0.02
41.47367843652,-29.57103929574,16.989480,1,16.194376,1,15.735087,1,16.531458,1,15.932794,1,15.726805,1,0.02,0.02,0.02,0.02,0.02,0.02
41.59684361262,-29.48421329736,16.996510,1,16.440346,1,16.104430,1,16.645966,1,16.282686,1,16.151966,1,0.02,0.02,0.02,0.02,0.02,0.02
41.63357327834,-29.46528102688,16.690320,1,16.098412,1,15.728512,1,16.327776,1,15.913541,1,15.760152,1,0.02,0.02,0.02,0.02,0.02,0.02
41.52508500230,-29.50203460348,13.416048,1,12.467687,1,11.956762,1,12.893920,0,12.163651,0,11.928679,0,0.02,0.02,0.02,0.02,0.02,0.02
41.51236733596,-29.49409233817,16.589270,0,15.242909,1,14.375368,1,15.970371,1,14.667809,1,14.090396,1,0.02,0.02,0.02,0.02,0.02,0.02
41.59277845981,-29.42491677882,18.102740,1,17.172916,1,16.607374,1,17.608180,1,16.826710,1,16.542799,1,0.02,0.02,0.02,0.02,0.02,0.02
41.56082484975,-29.40994984716,18.187939,0,16.676360,1,15.694165,1,17.519900,1,16.029533,1,15.294606,1,0.02,0.02,0.02,0.02,0.02,0.02
41.38728585759,-29.55808910889,14.284907,1,13.644281,1,13.276842,1,13.893284,0,13.457883,0,13.319844,0,0.02,0.02,0.02,0.02,0.02,0.02
41.40602965584,-29.54017635028,16.291752,1,15.552922,1,15.110352,1,15.863398,1,15.309553,1,15.101157,1,0.02,0.02,0.02,0.02,0.02,0.02
41.40108683553,-29.53641532186,13.601959,1,12.992568,1,12.642364,1,13.226971,0,12.817863,0,12.700479,0,0.02,0.02,0.02,0.02,0.02,0.02
41.41074617436,-29.53055618886,17.421404,1,16.451603,1,15.875062,1,16.898745,1,16.095673,1,15.798167,1,0.02,0.02,0.02,0.02,0.02,0.02
41.32237545647,-29.47103979705,17.909107,1,17.130415,1,16.638184,1,17.468306,1,16.841433,1,16.610579,1,0.02,0.02,0.02,0.02,0.02,0.02
41.49986976075,-29.43687484794,16.762737,1,16.116611,1,15.811371,1,16.345497,1,16.034588,1,15.745109,1,0.02,0.02,0.02,0.02,0.02,0.02
41.45827583693,-29.44413325804,19.574120,0,18.077320,0,16.847190,0,18.826307,1,17.468548,1,15.978837,1,0.02,0.02,0.02,0.02,0.02,0.02
41.54335452820,-29.37530103675,19.798040,0,18.394949,1,17.463194,1,19.132664,1,17.826643,1,17.000845,1,0.02,0.02,0.02,0.02,0.02,0.02
41.51200415099,-29.37358527889,15.455259,1,14.306407,1,13.584493,1,14.891992,0,13.832692,0,13.430841,0,0.02,0.02,0.02,0.02,0.02,0.02
41.49901765472,-29.35077917739,14.167774,1,13.645090,1,13.336935,1,13.829021,0,13.503870,0,13.425281,0,0.02,0.02,0.02,0.02,0.02,0.02
41.49422803187,-29.33466982132,16.547215,1,15.897000,1,15.525013,1,16.152304,1,15.705168,1,15.568478,1,0.02,0.02,0.02,0.02,0.02,0.02
40.43764154455,-30.29029944505,18.387026,0,16.875750,1,15.911740,1,17.705418,1,16.254892,1,15.491469,1,0.02,0.02,0.02,0.02,0.02,0.02
40.47907622954,-30.26470019431,17.195446,1,16.267632,1,15.699469,1,16.695782,1,15.914770,1,15.644597,1,0.02,0.02,0.02,0.02,0.02,0.02
40.49918769319,-30.26885071136,17.307320,1,16.093325,1,15.336994,1,16.727663,1,15.589625,1,15.173657,1,0.02,0.02,0.02,0.02,0.02,0.02
40.51091805966,-30.25574181515,19.135870,0,17.759964,1,16.848528,1,18.507555,1,17.172861,1,16.476927,1,0.02,0.02,0.02,0.02,0.02,0.02
40.42763715925,-30.22793281905,15.533182,1,14.962070,1,14.618611,1,15.175124,1,14.798189,1,14.667269,1,0.02,0.02,0.02,0.02,0.02,0.02
40.45752803384,-30.21727347934,17.546017,1,16.480684,1,15.808522,1,17.001917,1,16.046354,1,15.693066,1,0.02,0.02,0.02,0.02,0.02,0.02
40.44208647336,-30.18469508012,,0,18.184368,0,16.996977,0,18.993660,1,17.553915,1,16.194836,1,0.02,0.02,0.02,0.02,0.02,0.02
40.52565623211,-30.22218583010,15.833004,1,15.284614,1,14.948419,1,15.488023,1,15.125305,1,15.001680,1,0.02,0.02,0.02,0.02,0.02,0.02
40.50948991352,-30.21976311827,12.656021,1,11.719162,1,11.208706,1,12.136454,0,11.417897,0,11.172842,0,0.02,0.02,0.02,0.02,0.02,0.02
40.50897170195,-30.22091072322,16.305870,1,15.345639,1,14.704572,1,15.807159,1,14.932645,1,14.617743,1,0.02,0.02,0.02,0.02,0.02,0.02
40.57566140457,-30.18999491778,17.551750,1,17.077208,1,16.749878,1,17.245880,1,16.926512,1,16.807905,1,0.02,0.02,0.02,0.02,0.02,0.02
40.57164887631,-30.18659612799,,0,18.458212,1,17.326950,1,19.308455,1,17.827782,1,16.597948,1,0.02,0.02,0.02,0.02,0.02,0.02
40.54569440778,-30.18977661177,16.252668,1,15.573873,1,15.175752,1,15.848033,1,15.366461,1,15.189154,1,0.02,0.02,0.02,0.02,0.02,0.02
40.54954112950,-30.20382531919,18.787775,1,17.705162,1,17.014341,1,18.252918,1,17.251750,1,16.889967,1,0.02,0.02,0.02,0.02,0.02,0.02
40.56887038331,-30.16552339073,16.904299,1,16.212635,1,15.810921,1,16.487726,1,15.999133,1,15.831825,1,0.02,0.02,0.02,0.02,0.02,0.02
40.54007742922,-30.17744262241,13.877006,1,13.143413,1,12.729770,1,13.443066,0,12.918166,0,12.753673,0,0.02,0.02,0.02,0.02,0.02,0.02
40.53249872751,-30.16632542191,17.773560,0,16.430635,1,15.573776,1,17.163979,1,15.859883,1,15.313990,1,0.02,0.02,0.02,0.02,0.02,0.02
40.47709517218,-30.18439734561,15.355349,0,13.935400,1,13.026731,1,14.708240,0,13.336720,0,12.695980,0,0.02,0.02,0.02,0.02,0.02,0.02
40.46601864221,-30.16060977614,15.746021,1,15.041219,1,14.608050,1,15.331945,1,14.803590,1,14.607616,1,0.02,0.02,0.02,0.02,0.02,0.02
40.43985238314,-30.13720655122,13.748051,1,12.810178,1,12.253857,1,13.239269,0,12.466806,0,12.206788,0,0.02,0.02,0.02,0.02,0.02,0.02
40.43893660097,-30.11018614597,13.648710,1,12.178227,1,11.393565,1,12.912991,0,11.681940,0,11.156707,0,0.02,0.02,0.02,0.02,0.02,0.02
40.47173223065,-30.06538175587,14.533416,1,13.901173,1,13.540384,1,14.144530,0,13.718914,0,13.592345,0,0.02,0.02,0.02,0.02,0.02,0.02
40.46329772711,-30.06449075855,14.854298,1,14.361110,1,14.036300,1,14.537624,1,14.211723,1,14.094626,1,0.02,0.02,0.02,0.02,0.02,0.02
40.42955133775,-30.00332804425,17.314009,1,16.208426,1,15.518860,1,16.761375,1,15.756413,1,15.397716,1,0.02,0.02,0.02,0.02,0.02,0.02
40.60933853318,-30.14276070369,14.731918,1,14.110496,1,13.735283,1,14.353763,0,13.920209,0,13.762811,0,0.02,0.02,0.02,0.02,0.02,0.02
40.61979406626,-30.12922107067,18.367441,1,17.270838,1,16.612843,1,17.807863,1,16.850980,1,16.485940,1,0.02,0.02,0.02,0.02,0.02,0.02
40.57104311672,-30.12678391069,14.974913,1,14.353403,1,13.992299,1,14.590819,0,14.173491,0,14.036577,0,0.02,0.02,0.02,0.02,0.02,0.02
40.64715297196,-30.08990337089,15.763337,1,14.872266,1,14.384709,1,15.265109,1,14.591431,1,14.355674,1,0.02,0.02,0.02,0.02,0.02,0.02
40.54550527369,-30.10990812043,12.499364,1,11.480833,1,10.920521,1,11.949602,0,11.145044,0,10.843041,0,0.02,0.02,0.02,0.02,0.02,0.02
40.57127290875,-30.05973724572,16.921290,1,15.715893,1,14.949598,1,16.339731,1,15.217773,1,14.739104,1,0.02,0.02,0.02,0.02,0.02,0.02
40.54876542500,-30.06272159615,18.536861,1,17.566105,1,16.996590,1,18.022127,1,17.209436,1,16.935820,1,0.02,0.02,0.02,0.02,0.02,0.02
40.55948212892,-30.04949314217,13.695591,1,13.147573,1,12.822303,1,13.344928,0,12.995587,0,12.889112,0,0.02,0.02,0.02,0.02,0.02,0.02
40.61199793723,-30.03029019665,19.603758,0,18.144020,1,17.126808,1,18.964191,1,17.504654,1,16.618330,1,0.02,0.02,0.02,0.02,0.02,0.02
40.61473183547,-30.02774533136,13.235191,1,12.276073,1,11.700716,1,12.720200,0,11.916339,0,11.645554,0,0.02,0.02,0.02,0.02,0.02,0.02
40.67889983206,-30.03892553365,15.858221,1,14.675591,1,13.947016,1,15.280125,1,14.194309,1,13.802766,1,0.02,0.02,0.02,0.02,0.02,0.02
40.69797594535,-30.01137795920,19.356724,0,17.959345,1,17.072775,1,18.720330,1,17.363108,1,16.805195,1,0.02,0.02,0.02,0.02,0.02,0.02
40.73652502151,-30.03524641169,18.880898,0,17.454794,1,16.475672,1,18.219236,1,16.858316,1,15.973258,1,0.02,0.02,0.02,0.02,0.02,0.02
40.77171961826,-30.00039043278,17.909216,1,17.205210,1,16.789139,1,17.491940,1,16.978770,1,16.799206,1,0.02,0.02,0.02,0.02,0.02,0.02
40.63964076183,-30.00362925280,15.619164,1,14.691159,1,14.111032,1,15.122849,1,14.335094,1,14.024072,1,0.02,0.02,0.02,0.02,0.02,0.02
40.67069536143,-29.95125685238,19.292900,0,17.875414,1,16.890402,1,18.659908,1,17.256565,1,16.425900,1,0.02,0.02,0.02,0.02,0.02,0.02
40.51874504873,-30.08068676154,18.935413,0,17.432127,1,16.406923,1,18.224651,1,16.821785,1,15.838665,1,0.02,0.02,0.02,0.02,0.02,0.02
40.52667802289,-30.07064744643,,0,18.142122,1,17.127703,1,18.950240,1,17.509455,1,16.623540,1,0.02,0.02,0.02,0.02,0.02,0.02
40.59637712783,-30.00328032938,18.783184,1,17.815453,1,17.221476,1,18.269905,1,17.437980,1,17.155003,1,0.02,0.02,0.02,0.02,0.02,0.02
40.53190137900,-29.98676426583,18.788395,1,17.906052,1,17.365130,1,18.300890,1,17.580492,1,17.309225,1,0.02,0.02,0.02,0.02,0.02,0.02
40.45857989728,-30.02820825139,15.936624,1,15.463801,1,15.154808,1,15.628008,1,15.325575,1,15.224446,1,0.02,0.02,0.02,0.02,0.02,0.02
40.45324649420,-29.97855903631,15.433591,1,14.678488,1,14.238152,1,14.995633,1,14.439127,1,14.221906,1,0.02,0.02,0.02,0.02,0.02,0.02
40.50969646265,-29.96515416484,18.561234,1,17.201204,1,16.341011,1,17.944704,1,16.624859,1,16.084438,1,0.02,0.02,0.02,0.02,0.02,0.02
40.49986715222,-29.96033901626,12.417554,1,11.458138,1,10.942268,1,11.887536,0,11.153852,0,10.900735,0,0.02,0.02,0.02,0.02,0.02,0.02
40.52143769069,-29.94205238454,13.588646,1,12.869854,1,12.474805,1,13.159668,0,12.657753,0,12.515445,0,0.02,0.02,0.02,0.02,0.02,0.02
40.67332267586,-29.93246645343,16.838842,1,16.039684,1,15.555950,1,16.387878,1,15.761776,1,15.525404,1,0.02,0.02,0.02,0.02,0.02,0.02
40.67711196784,-29.91279916196,18.075270,1,17.509928,1,17.161486,1,17.719769,1,17.346724,1,17.187855,1,0.02,0.02,0.02,0.02,0.02,0.02
40.65797422456,-29.92221655190,15.560845,1,14.784211,1,14.340138,1,15.109224,1,14.535039,1,14.342447,1,0.02,0.02,0.02,0.02,0.02,0.02
40.66280571815,-29.88726568458,18.261723,1,17.181866,1,16.527372,1,17.713087,1,16.758257,1,16.429585,1,0.02,0.02,0.02,0.02,0.02,0.02
40.65460992216,-29.89012645237,10.502866,0,9.975756,0,9.648603,0,10.160417,0,9.823976,0,9.709823,0,0.02,0.02,0.02,0.02,0.02,0.02
40.57116776216,-29.94054836734,18.772816,1,17.832508,1,17.232807,1,18.272062,1,17.452608,1,17.161942,1,0.02,0.02,0.02,0.02,0.02,0.02
40.53140945818,-29.91180054227,17.360825,1,16.521349,1,16.019653,1,16.894580,1,16.236713,1,15.959539,1,0.02,0.02,0.02,0.02,0.02,0.02
40.53288237273,-29.90697777540,18.930857,0,17.479240,1,16.553928,1,18.265970,1,16.869923,1,16.208140,1,0.02,0.02,0.02,0.02,0.02,0.02
40.55920657288,-29.89319067363,14.405955,1,13.637356,1,13.194621,1,13.960599,0,13.389523,0,13.196832,0,0.02,0.02,0.02,0.02,0.02,0.02
40.56589183674,-29.88598941011,19.187363,0,17.540430,1,16.465199,1,18.424110,1,16.896230,1,15.855158,1,0.02,0.02,0.02,0.02,0.02,0.02
40.62009250200,-29.85228154266,17.547361,1,16.856630,1,16.454636,1,17.135506,1,16.639460,1,16.479023,1,0.02,0.02,0.02,0.02,0.02,0.02
40.49004083594,-29.92818780517,18.082682,1,17.042875,1,16.402030,1,17.542877,1,16.628254,1,16.314950,1,0.02,0.02,0.02,0.02,0.02,0.02
40.47617585927,-29.88780192785,15.293057,1,14.555151,1,14.137294,1,14.858175,1,14.327617,1,14.154728,1,0.02,0.02,0.02,0.02,0.02,0.02
40.44731893076,-29.85344338330,18.588017,1,17.464972,1,16.745480,1,18.031359,1,16.993700,1,16.591755,1,0.02,0.02,0.02,0.02,0.02,0.02
40.51841869815,-29.87725453226,17.197815,1,15.954681,1,15.181129,1,16.604084,1,15.436552,1,15.002841,1,0.02,0.02,0.02,0.02,0.02,0.02
40.54452772167,-29.86791944207,19.403904,0,17.964430,1,16.921215,1,18.732763,1,17.359820,1,16.301596,1,0.02,0.02,0.02,0.02,0.02,0.02
40.56076508058,-29.86612910600,12.453955,1,11.902513,1,11.578454,1,12.100067,0,11.749276,0,11.651629,0,0.02,0.02,0.02,0.02,0.02,0.02
40.56653668154,-29.84928173394,16.534340,0,15.141790,1,14.265435,1,15.901443,1,14.557727,1,13.988852,1,0.02,0.02,0.02,0.02,0.02,0.02
40.46887750228,-29.81357885986,18.532825,1,17.547640,1,16.940490,1,18.005384,1,17.166317,1,16.849117,1,0.02,0.02,0.02,0.02,0.02,0.02
40.54046883157,-29.76728272605,16.329525,1,15.337242,1,14.723727,1,15.809828,1,14.954043,1,14.621089,1,0.02,0.02,0.02,0.02,0.02,0.02
40.50633958236,-29.77882851497,15.981342,1,14.844186,1,14.152492,1,15.413564,1,14.386822,1,14.041134,1,0.02,0.02,0.02,0.02,0.02,0.02
40.43593860020,-29.77956634090,19.059433,1,17.854666,1,17.077534,1,18.472483,1,17.331902,1,16.897512,1,0.02,0.02,0.02,0.02,0.02,0.02
40.48227039263,-29.73854224475,19.409782,0,17.914621,1,16.911425,1,18.733225,1,17.292223,1,16.409880,1,0.02,0.02,0.02,0.02,0.02,0.02
40.47694501459,-29.74070171474,19.381277,0,17.887617,1,16.923325,1,18.702608,1,17.266430,1,16.509003,1,0.02,0.02,0.02,0.02,0.02,0.02
40.79347501314,-29.95032717198,18.051043,0,16.621075,1,15.699618,1,17.402721,1,16.016985,1,15.348862,1,0.02,0.02,0.02,0.02,0.02,0.02
40.82326616216,-29.93458258097,16.555605,1,15.814090,1,15.381909,1,16.123857,1,15.582278,1,15.366192,1,0.02,0.02,0.02,0.02,0.02,0.02
40.83978271535,-29.92805980151,18.119123,1,17.493166,1,17.127737,1,17.736805,1,17.309080,1,17.171143,1,0.02,0.02,0.02,0.02,0.02,0.02
40.84132595766,-29.90289994851,19.444170,0,17.954910,1,17.008423,1,18.748127,1,17.342405,1,16.615664,1,0.02,0.02,0.02,0.02,0.02,0.02
40.72395002694,-29.92629496708,17.616789,1,16.462590,1,15.734941,1,17.051628,1,15.975916,1,15.605065,1,0.02,0.02,0.02,0.02,0.02,0.02
40.72283797825,-29.92059198339,17.576384,1,16.940052,1,16.562387,1,17.189234,1,16.749565,1,16.584814,1,0.02,0.02,0.02,0.02,0.02,0.02
40.74872229743,-29.88631684330,19.050745,1,17.800840,1,17.003450,1,18.460480,1,17.268560,1,16.792242,1,0.02,0.02,0.02,0.02,0.02,0.02
40.74877055773,-29.89002221953,17.902899,1,17.013250,1,16.484163,1,17.416325,1,16.694002,1,16.446184,1,0.02,0.02,0.02,0.02,0.02,0.02
40.74558591213,-29.89881913655,19.335100,0,17.815107,1,16.738228,1,18.601536,1,17.211496,1,16.074308,1,0.02,0.02,0.02,0.02,0.02,0.02
40.79039965368,-29.88524903091,13.095802,1,12.587312,1,12.281676,1,12.760714,0,12.449411,0,12.365887,0,0.02,0.02,0.02,0.02,0.02,0.02
40.86545455091,-29.89859891047,14.349300,1,13.786244,1,13.448545,1,13.993328,0,13.624158,0,13.508648,0,0.02,0.02,0.02,0.02,0.02,0.02
40.87391336946,-29.90694854089,18.966616,0,17.603140,1,16.735775,1,18.337044,1,17.029930,1,16.454950,1,0.02,0.02,0.02,0.02,0.02,0.02
40.85305117291,-29.85468200515,18.783990,1,17.839422,1,17.243923,1,18.280584,1,17.464928,1,17.170610,1,0.02,0.02,0.02,0.02,0.02,0.02
40.89880665297,-29.84317961581,18.006296,1,16.780165,1,16.003714,1,17.423070,1,16.257748,1,15.831262,1,0.02,0.02,0.02,0.02,0.02,0.02
40.93494670728,-29.84430597858,17.134910,0,15.709505,1,14.799071,1,16.494257,1,15.108909,1,14.471764,1,0.02,0.02,0.02,0.02,0.02,0.02
40.84956012102,-29.83037731893,13.135048,1,12.585933,1,12.264048,1,12.782213,0,12.436777,0,12.333325,0,0.02,0.02,0.02,0.02,0.02,0.02
40.86302053810,-29.77803091741,11.616562,1,11.054214,1,10.720701,1,11.258700,0,10.893728,0,10.788821,0,0.02,0.02,0.02,0.02,0.02,0.02
40.71987880323,-29.87769645053,19.134697,0,17.709270,1,16.780025,1,18.505678,1,17.103493,1,16.409252,1,0.02,0.02,0.02,0.02,0.02,0.02
40.68247329241,-29.87227305126,19.596966,0,17.982230,1,16.860966,1,18.815338,1,17.364101,1,16.135275,1,0.02,0.02,0.02,0.02,0.02,0.02
