,cen_RA,cen_Dec,rate_sum,GLADE
3878,177.01999999999998,-15.79999999999984,100.0,[1325576]
3879,132.49999999999997,49.9200000000003,100.0,[2183349]
3880,337.0799999999999,-51.83999999999992,100.0,[1351836]
3881,164.29999999999998,56.280000000000314,100.0,[87485]
3882,162.17999999999998,11.760000000000218,99.38544,"[83168, 2277706]"
3883,205.63999999999996,38.260000000000275,99.38544,"[90041, 2438246]"
3884,47.699999999999996,-17.919999999999845,97.59044,"[1328891, 1328897, 2116477]"
3885,331.78,-32.75999999999988,97.59044,"[1326100, 1326114, 2614753]"
3886,54.05999999999999,-24.27999999999986,95.281746,"[1326517, 1331718]"
3887,174.89999999999998,57.340000000000316,95.281746,"[2324661, 2324709]"
3888,174.89999999999998,45.68000000000029,95.281746,"[4349, 2326436]"
3889,223.65999999999997,30.84000000000026,94.718506,"[88161, 2504327]"
3890,195.03999999999996,-2.0199999999998113,94.718506,"[1327539, 2401335]"
3891,42.39999999999999,-8.379999999999825,93.628265,"[1326786, 1327528, 1328853, 2109271]"
3892,170.65999999999997,4.340000000000202,92.02207,"[83211, 2307202]"
3893,354.03999999999996,1.1600000000001955,92.02207,"[84293, 2660192]"
3894,226.83999999999997,0.10000000000019327,91.386116,"[2513090, 2513100, 2513157]"
3895,37.099999999999994,-32.75999999999988,91.086525,"[1326082, 1326089, 2100644]"
3896,220.47999999999996,4.340000000000202,90.04845,"[88146, 2491962, 2492029]"
3897,51.93999999999999,-33.81999999999988,89.92944,"[1328922, 5834365]"
3898,215.17999999999998,16.000000000000227,89.92944,"[2472813, 2476100]"
3899,275.59999999999997,40.38000000000028,89.92944,"[2584630, 2584632]"
3900,24.379999999999995,-0.959999999999809,89.92944,"[1349632, 2073786]"
3901,275.59999999999997,41.44000000000028,89.92944,"[2584630, 2584632]"
3902,57.23999999999999,-15.79999999999984,89.432816,"[2128060, 6033320]"
3903,22.259999999999998,-0.959999999999809,89.432816,"[2066787, 2070443]"
3904,220.47999999999996,35.08000000000027,88.214584,"[85442, 2495216]"
3905,350.85999999999996,0.10000000000019327,88.214584,"[1324961, 1349744]"
3906,40.279999999999994,-28.519999999999868,88.214584,"[1326346, 2106175]"
3907,210.93999999999997,-0.959999999999809,87.3761,"[2463759, 2463765]"
3908,16.959999999999997,1.1600000000001955,87.3761,"[2056003, 3770545]"
3909,178.07999999999998,-0.959999999999809,87.3761,"[1324637, 2341650]"
3910,150.51999999999998,32.960000000000264,87.3761,"[2235870, 22242949]"
3911,42.39999999999999,-7.319999999999823,85.68498,"[1327528, 1328853, 2109271]"
3912,331.78,-25.33999999999986,83.19817,"[1326491, 2615598, 2615989]"
3913,207.75999999999996,62.64000000000033,83.04835,"[83594, 86234]"
3914,232.13999999999996,9.640000000000214,83.04835,"[90393, 2526804]"
3915,113.41999999999999,42.500000000000284,81.7415,"[84387, 88965]"
3916,105.99999999999999,56.280000000000314,81.7415,"[82972, 87062]"
3917,196.09999999999997,36.14000000000027,81.7415,"[87957, 2404670]"
3918,332.84,-24.27999999999986,81.7415,"[2615983, 2616073]"
3919,52.99999999999999,-28.519999999999868,81.7415,"[1326338, 2124728]"
3920,120.83999999999997,21.30000000000024,81.7415,"[2157602, 8898503]"
3921,172.77999999999997,28.720000000000255,81.7415,"[85311, 87573]"
3922,217.29999999999995,31.90000000000026,81.7415,"[90534, 2481387]"
3923,72.07999999999998,-14.739999999999839,81.7415,"[1331725, 6707055]"
3924,342.37999999999994,-33.81999999999988,79.62144,"[1327660, 2636097]"
3925,166.42,-30.639999999999873,79.62144,"[11464383, 11464383]"
3926,167.47999999999996,-25.33999999999986,79.62144,"[2300209, 2300211]"
3927,126.13999999999999,28.720000000000255,79.432816,[2170159]
3928,149.45999999999998,16.000000000000227,79.432816,[22241897]
3929,29.679999999999996,-14.739999999999839,79.432816,[4572868]
3930,30.739999999999995,22.36000000000024,79.432816,[86724]
3931,29.679999999999996,-15.79999999999984,79.432816,[4572868]
3932,163.23999999999998,56.280000000000314,79.432816,[2279508]
3933,214.11999999999998,37.20000000000027,79.432816,[89288]
3934,69.96,-12.619999999999834,79.432816,[22193419]
3935,208.81999999999996,50.9800000000003,79.432816,[85725]
3936,356.15999999999997,27.660000000000252,79.432816,[22425927]
3937,182.31999999999996,22.36000000000024,79.432816,[98990]
3938,34.98,-6.25999999999982,79.432816,[4899656]
3939,21.199999999999996,-29.57999999999987,79.432816,[2069533]
3940,200.33999999999997,16.000000000000227,79.432816,[13531510]
3941,167.47999999999996,47.800000000000296,79.432816,[2299415]
3942,213.05999999999997,57.340000000000316,79.432816,[83612]
3943,208.81999999999996,52.040000000000305,79.432816,[85725]
3944,237.43999999999997,20.240000000000236,79.432816,[15792851]
3945,28.619999999999994,24.480000000000246,79.432816,[2081583]
3946,245.91999999999996,32.960000000000264,79.432816,[85404]
3947,187.61999999999998,37.20000000000027,79.432816,[22299826]
3948,30.739999999999995,25.540000000000248,79.432816,[4687629]
3949,28.619999999999994,23.420000000000243,79.432816,[2081583]
3950,30.739999999999995,-15.79999999999984,79.432816,[4572868]
3951,225.77999999999997,-3.0799999999998136,79.432816,[15225774]
3952,25.439999999999998,13.880000000000223,79.432816,[2078067]
3953,34.98,-35.939999999999884,79.432816,[4928021]
3954,180.19999999999996,66.88000000000034,79.432816,[85869]
3955,180.19999999999996,21.30000000000024,79.432816,[92620]
3956,139.92,36.14000000000027,79.432816,[87290]
3957,162.17999999999998,-22.159999999999854,79.432816,[11138650]
3958,190.79999999999998,20.240000000000236,79.432816,[1687]
3959,245.91999999999996,34.020000000000266,79.432816,[85404]
3960,359.3399999999999,13.880000000000223,79.432816,[2763409]
3961,303.15999999999997,-10.49999999999983,79.432816,[1326710]
3962,216.23999999999995,-12.619999999999834,79.432816,[2478790]
3963,182.31999999999996,2.220000000000198,79.432816,[2354442]
3964,218.35999999999996,38.260000000000275,79.432816,[2484561]
3965,213.05999999999997,58.40000000000032,79.432816,[83612]
3966,66.77999999999999,-10.49999999999983,79.432816,[6449918]
3967,187.61999999999998,64.76000000000033,79.432816,[2379786]
3968,156.87999999999997,-30.639999999999873,79.432816,[2257782]
3969,27.559999999999995,28.720000000000255,79.432816,[4440080]
3970,34.98,-28.519999999999868,79.432816,[1327752]
3971,299.97999999999996,-35.939999999999884,79.432816,[18517515]
3972,39.21999999999999,-39.11999999999989,79.432816,[1328824]
3973,37.099999999999994,35.08000000000027,79.432816,[22180222]
3974,355.09999999999997,-11.559999999999832,79.432816,[1324910]
3975,355.09999999999997,-5.199999999999818,79.432816,[1324907]
3976,209.87999999999997,-0.959999999999809,79.432816,[1327070]
3977,203.51999999999998,-39.11999999999989,79.432816,[2433185]
3978,336.0199999999999,-31.699999999999875,79.432816,[2626805]
3979,146.27999999999997,72.18000000000035,79.432816,[10240381]
3980,130.37999999999997,45.68000000000029,79.432816,[2176584]
3981,319.05999999999995,-16.859999999999843,79.432816,[1326601]
3982,41.339999999999996,-26.399999999999864,79.432816,[5284318]
3983,322.23999999999995,22.36000000000024,79.432816,[19870576]
3984,339.19999999999993,-8.379999999999825,79.432816,[2632329]
3985,225.77999999999997,-2.0199999999998113,79.432816,[15225774]
3986,65.71999999999998,-50.779999999999916,79.432816,[6384595]
3987,349.79999999999995,-6.25999999999982,79.432816,[21529293]
3988,350.85999999999996,26.60000000000025,79.432816,[21573628]
3989,150.51999999999998,27.660000000000252,79.432816,[2234112]
3990,18.019999999999996,10.700000000000216,79.432816,[3890815]
3991,352.97999999999996,17.06000000000023,79.432816,[2659327]
3992,345.55999999999995,-21.099999999999852,79.432816,[2642908]
3993,339.19999999999993,5.400000000000205,79.432816,[97591]
3994,248.03999999999996,19.180000000000234,79.432816,[16342959]
3995,352.97999999999996,18.120000000000232,79.432816,[2659327]
3996,307.4,-49.719999999999914,79.432816,[1330699]
3997,82.67999999999999,-66.67999999999995,79.432816,[7182421]
3998,183.37999999999997,-14.739999999999839,79.432816,[2360665]
3999,198.21999999999997,-12.619999999999834,79.432816,[2411745]
4000,173.83999999999997,-13.679999999999836,79.432816,[11868794]
4001,172.77999999999997,52.040000000000305,79.432816,[2313749]
4002,165.35999999999999,58.40000000000032,79.432816,[11303546]
4003,220.47999999999996,30.84000000000026,79.432816,[90390]
4004,130.37999999999997,6.460000000000207,79.432816,[84899]
4005,178.07999999999998,-8.379999999999825,79.432816,[2341534]
4006,178.07999999999998,3.2800000000002,79.432816,[2342300]
4007,157.93999999999997,-2.0199999999998113,79.432816,[2265027]
4008,182.31999999999996,-14.739999999999839,79.432816,[2360665]
4009,319.05999999999995,1.1600000000001955,79.432816,[90519]
4010,281.96,-68.79999999999995,79.432816,[17667774]
4011,187.61999999999998,20.240000000000236,79.432816,[2374799]
4012,312.69999999999993,-32.75999999999988,79.432816,[1331213]
4013,343.43999999999994,-71.97999999999996,79.432816,[21077464]
4014,138.85999999999999,9.640000000000214,79.432816,[89038]
4015,344.49999999999994,-32.75999999999988,79.432816,[1327659]
4016,328.59999999999997,-40.17999999999989,79.432816,[2610095]
4017,181.25999999999996,26.60000000000025,79.432816,[90300]
4018,16.959999999999997,-46.53999999999991,79.432816,[3827532]
4019,296.79999999999995,-41.239999999999895,79.432816,[1330611]
4020,71.01999999999998,7.520000000000209,79.432816,[6635124]
4021,234.25999999999996,13.880000000000223,79.432816,[98197]
4022,63.59999999999999,-52.89999999999992,79.432816,[6375659]
4023,308.4599999999999,-8.379999999999825,79.432816,[18947028]
4024,175.95999999999998,-28.519999999999868,79.432816,[1329751]
4025,187.61999999999998,-32.75999999999988,79.432816,[12815266]
4026,222.59999999999997,0.10000000000019327,79.432816,[2498930]
4027,339.19999999999993,-31.699999999999875,79.432816,[2630317]
4028,339.19999999999993,-30.639999999999873,79.432816,[2630317]
4029,3.1799999999999997,12.82000000000022,79.432816,[3920]
4030,128.26,38.260000000000275,79.432816,[2171915]
4031,71.01999999999998,-69.85999999999996,79.432816,[6673733]
4032,92.21999999999998,-31.699999999999875,79.432816,[7569337]
4033,26.499999999999996,13.880000000000223,79.432816,[2078067]
4034,303.15999999999997,-9.439999999999827,79.432816,[1326710]
4035,31.799999999999994,-14.739999999999839,79.432816,[2088028]
4036,199.27999999999997,16.000000000000227,79.432816,[13531510]
4037,15.899999999999997,-25.33999999999986,79.432816,[3755312]
4038,10.599999999999998,-62.43999999999994,79.432816,[3328031]
4039,1.0599999999999998,-57.13999999999993,79.432816,[2018399]
4040,125.07999999999998,21.30000000000024,79.432816,[2164420]
4041,151.57999999999998,-26.399999999999864,79.432816,[1329551]
4042,38.16,-2.0199999999998113,79.432816,[5062449]
4043,171.71999999999997,-30.639999999999873,79.432816,[1329722]
4044,87.97999999999999,-29.57999999999987,79.432816,[1329156]
4045,48.75999999999999,-7.319999999999823,79.432816,[5681844]
4046,134.61999999999998,22.36000000000024,79.432816,[2187938]
4047,61.47999999999999,-18.979999999999848,79.432816,[6292896]
4048,6.359999999999999,0.10000000000019327,79.432816,[2032355]
4049,59.35999999999999,-46.53999999999991,79.432816,[6164541]
4050,0.0,13.880000000000223,79.432816,[2763409]
4051,222.59999999999997,52.040000000000305,79.432816,[2974]
4052,344.49999999999994,-13.679999999999836,79.432816,[2640880]
4053,6.359999999999999,-16.859999999999843,79.432816,[2033082]
4054,292.55999999999995,-27.459999999999866,79.432816,[18129873]
4055,40.279999999999994,3.2800000000002,79.432816,[2103273]
4056,222.59999999999997,42.500000000000284,79.432816,[2499751]
4057,54.05999999999999,-12.619999999999834,79.432816,[1326652]
4058,165.35999999999999,-22.159999999999854,79.432816,[1325005]
4059,208.81999999999996,29.780000000000257,79.432816,[90432]
4060,223.65999999999997,13.880000000000223,79.432816,[2502321]
4061,139.92,10.700000000000216,79.432816,[83070]
4062,223.65999999999997,12.82000000000022,79.432816,[2502321]
4063,204.57999999999996,63.70000000000033,79.432816,[2438877]
4064,143.09999999999997,-6.25999999999982,79.432816,[1326829]
4065,3.1799999999999997,-30.639999999999873,79.432816,[2026036]
4066,191.85999999999996,26.60000000000025,79.432816,[92093]
4067,138.85999999999999,32.960000000000264,79.432816,[2200856]
4068,188.67999999999998,35.08000000000027,79.432816,[87853]
4069,8.479999999999999,-20.03999999999985,79.432816,[2040497]
4070,197.15999999999997,-12.619999999999834,79.432816,[22311540]
4071,73.13999999999999,-69.85999999999996,79.432816,[6871930]
4072,44.519999999999996,-26.399999999999864,79.432816,[1326454]
4073,354.03999999999996,16.000000000000227,79.432816,[21813944]
4074,77.37999999999998,-31.699999999999875,79.432816,[1171318]
4075,227.89999999999998,55.22000000000031,79.432816,[2520971]
4076,33.919999999999995,27.660000000000252,79.432816,[4056]
4077,218.35999999999996,36.14000000000027,79.432816,[88133]
4078,169.59999999999997,-8.379999999999825,79.432816,[11641816]
4079,301.03999999999996,-17.919999999999845,79.432816,[18569889]
4080,196.09999999999997,-20.03999999999985,79.432816,[13306436]
4081,179.13999999999996,-28.519999999999868,79.432816,[1329782]
4082,42.39999999999999,3.2800000000002,79.432816,[22184088]
4083,148.39999999999998,58.40000000000032,79.432816,[2231529]
4084,27.559999999999995,-6.25999999999982,79.432816,[2080118]
4085,295.73999999999995,-39.11999999999989,79.432816,[1331696]
4086,166.42,-26.399999999999864,79.432816,[1264906]
4087,227.89999999999998,56.280000000000314,79.432816,[2520971]
4088,251.21999999999997,12.82000000000022,79.432816,[16483139]
4089,248.03999999999996,5.400000000000205,79.432816,[22383653]
4090,239.55999999999997,67.94000000000034,79.432816,[16034588]
4091,40.279999999999994,-20.03999999999985,79.432816,[5192889]
4092,233.19999999999996,30.84000000000026,79.432816,[2531825]
4093,143.09999999999997,-13.679999999999836,79.432816,[10054619]
4094,21.199999999999996,31.90000000000026,79.432816,[4061632]
4095,119.77999999999999,31.90000000000026,79.432816,[107962]
4096,198.21999999999997,63.70000000000033,79.432816,[2414478]
4097,183.37999999999997,-36.999999999999886,79.432816,[2358639]
4098,179.13999999999996,3.2800000000002,79.432816,[2342300]
4099,292.55999999999995,-66.67999999999995,79.432816,[18166766]
4100,219.41999999999996,47.800000000000296,79.432816,[2485559]
4101,77.37999999999998,-18.979999999999848,79.432816,[6997505]
4102,77.37999999999998,-66.67999999999995,79.432816,[7010153]
4103,338.13999999999993,-34.87999999999988,79.432816,[2628420]
4104,225.77999999999997,-12.619999999999834,79.432816,[1325280]
4105,168.53999999999996,43.56000000000029,79.432816,[2300977]
4106,30.739999999999995,-30.639999999999873,79.432816,[4590434]
4107,25.439999999999998,31.90000000000026,79.432816,[4284281]
4108,183.37999999999997,57.340000000000316,79.432816,[2358876]
4109,358.2799999999999,-62.43999999999994,79.432816,[22003089]
4110,274.53999999999996,63.70000000000033,79.432816,[17452147]
4111,334.9599999999999,-25.33999999999986,79.432816,[2622657]
4112,84.79999999999998,-56.07999999999993,79.432816,[7328760]
4113,341.31999999999994,4.340000000000202,79.432816,[20963957]
4114,350.85999999999996,-31.699999999999875,79.432816,[1325357]
4115,27.559999999999995,26.60000000000025,79.432816,[22170158]
4116,30.739999999999995,-31.699999999999875,79.432816,[4590434]
4117,185.49999999999997,24.480000000000246,79.432816,[2367059]
4118,344.49999999999994,-40.17999999999989,79.432816,[2641234]
4119,121.89999999999998,17.06000000000023,79.432816,[87170]
4120,8.479999999999999,-45.479999999999905,79.432816,[2038411]
4121,31.799999999999994,-32.75999999999988,79.432816,[1326056]
4122,200.33999999999997,-6.25999999999982,79.432816,[2422846]
4123,40.279999999999994,26.60000000000025,79.432816,[2105299]
4124,19.08,-32.75999999999988,79.432816,[2063532]
4125,356.15999999999997,-15.79999999999984,79.432816,[21906616]
4126,239.55999999999997,44.62000000000029,79.432816,[2551502]
4127,81.61999999999999,-22.159999999999854,79.432816,[2139564]
4128,81.61999999999999,-23.219999999999857,79.432816,[2139564]
4129,67.83999999999999,-20.03999999999985,79.432816,[2134814]
4130,67.83999999999999,-21.099999999999852,79.432816,[2134814]
4131,142.03999999999996,14.940000000000225,79.432816,[92326]
4132,185.49999999999997,-4.139999999999816,79.432816,[2368098]
4133,314.81999999999994,-48.65999999999991,79.432816,[19377040]
4134,252.27999999999997,12.82000000000022,79.432816,[16483139]
4135,168.53999999999996,45.68000000000029,79.432816,[85638]
4136,204.57999999999996,3.2800000000002,79.432816,[2436836]
4137,177.01999999999998,-6.25999999999982,79.432816,[2332453]
4138,218.35999999999996,53.10000000000031,79.432816,[85751]
4139,220.47999999999996,3.2800000000002,79.09448,"[89309, 2494134, 2494242]"
4140,72.07999999999998,-48.65999999999991,78.94466,"[2136508, 6709007]"
4141,339.19999999999993,-24.27999999999986,78.94466,"[1325611, 2632582]"
4142,355.09999999999997,-21.099999999999852,75.68498,"[1330990, 2662481]"
4143,59.35999999999999,9.640000000000214,75.237595,"[90903, 6201163]"
4144,346.61999999999995,13.880000000000223,75.237595,"[89361, 2644255]"
4145,63.59999999999999,-58.19999999999993,75.237595,"[2133008, 2133009]"
4146,207.75999999999996,5.400000000000205,73.602936,"[84881, 2450978, 2451009, 2451014]"
4147,177.01999999999998,54.16000000000031,73.095726,"[85760, 2332036]"
4148,185.49999999999997,0.10000000000019327,71.433495,"[2365956, 2371232]"
4149,191.85999999999996,11.760000000000218,70.65127,"[87914, 87915, 22304959]"
4150,26.499999999999996,5.400000000000205,70.07135,"[82841, 90797]"
4151,172.77999999999997,57.340000000000316,70.07135,"[83227, 2313794]"
4152,54.05999999999999,-4.139999999999816,65.96766,"[5948764, 22190804]"
4153,183.37999999999997,53.10000000000031,65.96766,"[1042489, 2358156]"
4154,343.43999999999994,-34.87999999999988,64.92958,"[2639469, 2639575]"
4155,173.83999999999997,58.40000000000032,64.92958,"[87582, 2318127]"
4156,195.03999999999996,27.660000000000252,64.92958,"[90816, 22310431]"
4157,8.479999999999999,-30.639999999999873,64.92958,"[1328665, 2038504]"
4158,152.64,-27.459999999999866,63.095726,[1326367]
4159,57.23999999999999,-14.739999999999839,63.095726,[2127949]
4160,149.45999999999998,-6.25999999999982,63.095726,[10400200]
4161,313.75999999999993,-55.019999999999925,63.095726,[2014755]
4162,12.719999999999999,1.1600000000001955,63.095726,[2049130]
4163,199.27999999999997,-36.999999999999886,63.095726,[1330028]
4164,350.85999999999996,12.82000000000022,63.095726,[22421048]
4165,211.99999999999997,20.240000000000236,63.095726,[2467197]
4166,329.65999999999997,21.30000000000024,63.095726,[2610929]
4167,225.77999999999997,-0.959999999999809,63.095726,[2512911]
4168,313.75999999999993,-53.95999999999992,63.095726,[2014755]
4169,29.679999999999996,-49.719999999999914,63.095726,[2014992]
4170,16.959999999999997,-5.199999999999818,63.095726,[2056121]
4171,23.319999999999997,-10.49999999999983,63.095726,[4173846]
4172,337.0799999999999,9.640000000000214,63.095726,[22406262]
4173,326.47999999999996,-8.379999999999825,63.095726,[2605466]
4174,191.85999999999996,22.36000000000024,63.095726,[2392362]
4175,337.0799999999999,8.580000000000211,63.095726,[22406262]
4176,271.35999999999996,28.720000000000255,63.095726,[17322193]
4177,155.81999999999996,17.06000000000023,63.095726,[10810923]
4178,304.21999999999997,-14.739999999999839,63.095726,[18787071]
4179,55.11999999999999,-5.199999999999818,63.095726,[2126371]
4180,23.319999999999997,23.420000000000243,63.095726,[86658]
4181,183.37999999999997,19.180000000000234,63.095726,[2363967]
4182,182.31999999999996,23.420000000000243,63.095726,[2361556]
4183,290.43999999999994,-31.699999999999875,63.095726,[18090012]
4184,81.61999999999999,-35.939999999999884,63.095726,[2139753]
4185,232.13999999999996,48.8600000000003,63.095726,[89331]
4186,4.239999999999999,-18.979999999999848,63.095726,[2934666]
4187,355.09999999999997,-55.019999999999925,63.095726,[2661932]
4188,26.499999999999996,9.640000000000214,63.095726,[4357235]
4189,205.63999999999996,55.22000000000031,63.095726,[85779]
4190,337.0799999999999,-65.61999999999995,63.095726,[20815676]
4191,238.49999999999997,45.68000000000029,63.095726,[88247]
4192,7.419999999999999,-20.03999999999985,63.095726,[1331691]
4193,9.54,-36.999999999999886,63.095726,[2040236]
4194,227.89999999999998,25.540000000000248,63.095726,[2517839]
4195,201.39999999999998,-17.919999999999845,63.095726,[2426270]
4196,111.29999999999998,42.500000000000284,63.095726,[22194220]
4197,34.98,-30.639999999999873,63.095726,[1326215]
4198,336.0199999999999,-27.459999999999866,63.095726,[1327828]
4199,185.49999999999997,63.70000000000033,63.095726,[85853]
4200,250.15999999999997,36.14000000000027,63.095726,[16422776]
4201,250.15999999999997,21.30000000000024,63.095726,[2570039]
4202,20.139999999999997,-27.459999999999866,63.095726,[2065031]
4203,152.64,57.340000000000316,63.095726,[2839]
4204,166.42,31.90000000000026,63.095726,[2289679]
4205,336.0199999999999,-13.679999999999836,63.095726,[20656292]
4206,146.27999999999997,3.2800000000002,63.095726,[87336]
4207,253.33999999999995,11.760000000000218,63.095726,[16570281]
4208,29.679999999999996,32.960000000000264,63.095726,[4630644]
4209,46.63999999999999,34.020000000000266,63.095726,[5522396]
4210,146.27999999999997,-15.79999999999984,63.095726,[2223091]
4211,4.239999999999999,12.82000000000022,63.095726,[2028857]
4212,42.39999999999999,-3.0799999999998136,63.095726,[5321628]
4213,93.27999999999999,-69.85999999999996,63.095726,[7578862]
4214,8.479999999999999,18.120000000000232,63.095726,[2037264]
4215,15.899999999999997,2.220000000000198,63.095726,[3771509]
4216,231.07999999999996,55.22000000000031,63.095726,[90105]
4217,192.91999999999996,4.340000000000202,63.095726,[2394109]
4218,129.32,1.1600000000001955,63.095726,[97083]
4219,342.37999999999994,-28.519999999999868,63.095726,[2637658]
4220,243.79999999999995,43.56000000000029,63.095726,[2557803]
4221,127.19999999999997,60.52000000000032,63.095726,[109935]
4222,7.419999999999999,-5.199999999999818,63.095726,[3199403]
4223,349.79999999999995,6.460000000000207,63.095726,[108060]
4224,132.49999999999997,-2.0199999999998113,63.095726,[1327010]
4225,252.27999999999997,-12.619999999999834,63.095726,[1320778]
4226,71.01999999999998,-68.79999999999995,63.095726,[6674632]
4227,250.15999999999997,44.62000000000029,63.095726,[16415800]
4228,209.87999999999997,26.60000000000025,63.095726,[88062]
4229,320.11999999999995,11.760000000000218,63.095726,[83794]
4230,20.139999999999997,0.10000000000019327,63.095726,[1328730]
4231,164.29999999999998,9.640000000000214,63.095726,[2283234]
4232,173.83999999999997,-3.0799999999998136,63.095726,[2321772]
4233,28.619999999999994,-40.17999999999989,63.095726,[2083653]
4234,167.47999999999996,-27.459999999999866,63.095726,[1171479]
4235,217.29999999999995,2.220000000000198,63.095726,[2484295]
4236,346.61999999999995,34.020000000000266,63.095726,[21403464]
4237,290.43999999999994,-33.81999999999988,63.095726,[18017808]
4238,202.45999999999998,43.56000000000029,63.095726,[2428038]
4239,157.93999999999997,11.760000000000218,63.095726,[89111]
4240,298.91999999999996,-15.79999999999984,63.095726,[18452896]
4241,213.05999999999997,18.120000000000232,63.095726,[116066]
4242,90.09999999999998,-43.3599999999999,63.095726,[7455974]
4243,26.499999999999996,21.30000000000024,63.095726,[22170997]
4244,145.21999999999997,55.22000000000031,63.095726,[2218745]
4245,248.03999999999996,11.760000000000218,63.095726,[16308188]
4246,129.32,52.040000000000305,63.095726,[87215]
4247,34.98,1.1600000000001955,63.095726,[2095858]
4248,5.299999999999999,-56.07999999999993,63.095726,[3078089]
4249,332.84,-45.479999999999905,63.095726,[20486890]
4250,155.81999999999996,-24.27999999999986,63.095726,[1329568]
4251,199.27999999999997,-4.139999999999816,63.095726,[1326918]
4252,145.21999999999997,54.16000000000031,63.095726,[2218745]
4253,250.15999999999997,43.56000000000029,63.095726,[16415800]
4254,331.78,-56.07999999999993,63.095726,[20378797]
4255,145.21999999999997,48.8600000000003,63.095726,[87329]
4256,173.83999999999997,39.32000000000028,63.095726,[2323585]
4257,349.79999999999995,-48.65999999999991,63.095726,[2649535]
4258,51.93999999999999,-2.0199999999998113,63.095726,[5867047]
4259,34.98,38.260000000000275,63.095726,[4894574]
4260,332.84,-26.399999999999864,63.095726,[20525308]
4261,199.27999999999997,41.44000000000028,63.095726,[1044189]
4262,14.839999999999998,-20.03999999999985,63.095726,[2051306]
4263,315.87999999999994,8.580000000000211,63.095726,[19418404]
4264,310.5799999999999,-50.779999999999916,63.095726,[19146744]
4265,77.37999999999998,-50.779999999999916,63.095726,[22193576]
4266,182.31999999999996,-35.939999999999884,63.095726,[12447862]
4267,168.53999999999996,3.2800000000002,63.095726,[2298550]
4268,66.77999999999999,-22.159999999999854,63.095726,[1329022]
4269,233.19999999999996,32.960000000000264,63.095726,[2534243]
4270,175.95999999999998,42.500000000000284,63.095726,[2330904]
4271,180.19999999999996,-29.57999999999987,63.095726,[2347665]
4272,337.0799999999999,-38.05999999999989,63.095726,[2627181]
4273,149.45999999999998,41.44000000000028,63.095726,[2230275]
4274,107.05999999999999,63.70000000000033,63.095726,[8189081]
4275,150.51999999999998,11.760000000000218,63.095726,[2231696]
4276,165.35999999999999,6.460000000000207,63.095726,[88828]
4277,190.79999999999998,17.06000000000023,63.095726,[2385201]
4278,171.71999999999997,61.580000000000325,63.095726,[85844]
4279,200.33999999999997,-3.0799999999998136,63.095726,[2418836]
4280,338.13999999999993,21.30000000000024,63.095726,[20895038]
4281,8.479999999999999,28.720000000000255,63.095726,[3270945]
4282,305.28,-11.559999999999832,63.095726,[18747898]
4283,303.15999999999997,-44.4199999999999,63.095726,[18716813]
4284,30.739999999999995,23.420000000000243,63.095726,[2088289]
4285,178.07999999999998,45.68000000000029,63.095726,[87637]
4286,156.87999999999997,2.220000000000198,63.095726,[84779]
4287,120.83999999999997,38.260000000000275,63.095726,[2157809]
4288,130.37999999999997,1.1600000000001955,63.095726,[97083]
4289,310.5799999999999,-49.719999999999914,63.095726,[19146744]
4290,140.98,3.2800000000002,63.095726,[9939526]
4291,175.95999999999998,22.36000000000024,63.095726,[12013327]
4292,232.13999999999996,4.340000000000202,63.095726,[2530168]
4293,182.31999999999996,-28.519999999999868,63.095726,[2355498]
4294,225.77999999999997,39.32000000000028,63.095726,[15198136]
4295,28.619999999999994,22.36000000000024,63.095726,[22172888]
4296,204.57999999999996,-38.05999999999989,63.095726,[1325914]
4297,37.099999999999994,-12.619999999999834,63.095726,[5015531]
4298,22.259999999999998,10.700000000000216,63.095726,[22164043]
4299,22.259999999999998,8.580000000000211,63.095726,[22163925]
4300,22.259999999999998,4.340000000000202,63.095726,[22165369]
4301,27.559999999999995,-3.0799999999998136,63.095726,[4420433]
4302,112.35999999999999,75.36000000000035,63.095726,[2145508]
4303,103.87999999999998,-67.73999999999995,63.095726,[8101021]
4304,243.79999999999995,1.1600000000001955,63.095726,[88261]
4305,39.21999999999999,-3.0799999999998136,63.095726,[5146367]
4306,84.79999999999998,-58.19999999999993,63.095726,[2140528]
4307,120.83999999999997,37.20000000000027,63.095726,[2157809]
4308,73.13999999999999,-18.979999999999848,63.095726,[1329065]
4309,48.75999999999999,-34.87999999999988,63.095726,[2118905]
4310,40.279999999999994,-56.07999999999993,63.095726,[1264721]
4311,40.279999999999994,-6.25999999999982,63.095726,[5250739]
4312,197.15999999999997,-20.03999999999985,63.095726,[13306148]
4313,38.16,4.340000000000202,63.095726,[5076362]
4314,66.77999999999999,-64.55999999999995,63.095726,[6446954]
4315,13.779999999999998,1.1600000000001955,63.095726,[2049130]
4316,13.779999999999998,3.2800000000002,63.095726,[96324]
4317,270.29999999999995,29.780000000000257,63.095726,[17323067]
4318,59.35999999999999,-25.33999999999986,63.095726,[6210299]
4319,180.19999999999996,-5.199999999999818,63.095726,[2350053]
4320,169.59999999999997,-27.459999999999866,63.095726,[1264914]
4321,218.35999999999996,60.52000000000032,63.095726,[89303]
4322,206.69999999999996,37.20000000000027,63.095726,[85486]
4323,306.34,-4.139999999999816,63.095726,[18805714]
4324,21.199999999999996,6.460000000000207,63.095726,[2067278]
4325,306.34,-3.0799999999998136,63.095726,[18805714]
