recno,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag
36757669,64.878499,-54.473730,0.741,0.186,20132348,4,17,0.698,0.023,14.181,0.022,14.880,0.008,14.478,0.005,14.008,0.026,13.839,0.087
36757670,64.669246,-54.560671,0.341,0.433,20132348,2,10,0.488,0.083,15.080,0.079,15.568,0.026,15.248,0.021,15.004,0.017,14.908,0.057
36757671,64.763487,-54.564578,0.314,0.344,20132348,2,10,0.869,0.064,15.338,0.036,16.207,0.053,15.697,0.018,15.147,0.043,14.969,0.023
36757673,64.631192,-54.526643,0.559,0.503,20132348,5,27,0.525,0.032,13.632,0.026,14.157,0.018,13.843,0.031,13.518,0.038,13.384,0.107
36757674,64.632871,-54.511253,0.407,0.808,20162347,3,8,0.690,0.028,15.244,0.000,15.934,0.028,15.574,0.014,15.097,0.046,14.889,0.000
36757675,64.594748,-54.553099,0.433,0.660,20132348,5,22,0.616,0.036,14.361,0.019,14.977,0.031,14.614,0.050,14.167,0.019,13.925,0.134
36757676,64.610139,-54.533482,0.781,0.584,20162347,4,19,0.686,0.089,14.666,0.054,15.351,0.070,14.984,0.033,14.550,0.023,14.405,0.098
36757677,64.581602,-54.496294,0.432,0.476,20162347,4,20,0.555,0.041,14.687,0.025,15.242,0.033,14.923,0.045,14.566,0.023,14.364,0.088
36757679,64.677220,-54.507309,0.391,0.093,20132348,3,14,0.562,0.032,13.327,0.021,13.889,0.024,13.526,0.006,13.194,0.008,13.116,0.042
36757681,64.812278,-54.499949,0.423,0.765,20132348,4,17,0.610,0.035,14.294,0.019,14.904,0.030,14.523,0.012,14.111,0.020,13.967,0.029
36757684,64.794539,-54.464133,0.635,0.448,20132348,2,10,0.827,0.041,16.100,0.041,16.927,0.000,16.394,0.008,15.869,0.073,15.668,0.038
36757686,64.722076,-54.446809,0.483,0.778,20162348,3,14,0.453,0.247,15.331,0.026,15.784,0.245,15.541,0.048,15.254,0.128,15.079,0.028
36757687,64.638479,-54.418431,0.934,1.038,20162347,4,15,0.988,0.081,16.179,0.072,17.167,0.038,16.644,0.065,15.936,0.034,15.657,0.254
36757688,64.677071,-54.421192,0.525,0.772,20162347,4,20,0.969,0.052,15.763,0.027,16.732,0.044,16.221,0.047,15.462,0.075,15.230,0.122
36757689,65.384538,-54.695961,0.389,0.260,20132348,5,23,0.678,0.034,12.898,0.021,13.576,0.027,13.173,0.026,12.728,0.026,12.610,0.027
36757690,65.377375,-54.673709,0.921,0.992,20162348,3,10,0.637,0.090,15.784,0.079,16.420,0.042,16.112,0.028,15.736,0.031,15.352,0.175
36757691,65.325150,-54.679259,0.424,0.164,20132348,5,23,0.652,0.026,12.523,0.017,13.174,0.020,12.789,0.025,12.366,0.010,12.240,0.029
36757692,65.302198,-54.649399,0.812,0.531,20162425,3,14,0.618,0.134,15.512,0.075,16.130,0.111,15.799,0.029,15.306,0.072,15.039,0.010
36757693,65.408483,-54.616762,0.307,0.258,20162348,3,16,0.624,0.040,14.142,0.026,14.765,0.031,14.397,0.005,14.030,0.008,13.887,0.039
36757696,65.284991,-54.611021,0.511,0.401,20162348,3,11,0.815,0.037,15.184,0.037,15.999,0.000,15.565,0.008,14.896,0.042,14.660,0.045
36757697,65.283556,-54.577052,0.221,0.259,20162348,3,11,1.035,0.074,14.632,0.031,15.667,0.067,15.134,0.000,14.226,0.010,13.935,0.029
36757698,65.399176,-54.570949,0.752,0.492,20162348,3,11,0.685,0.063,15.858,0.026,16.543,0.058,16.112,0.008,15.717,0.006,15.556,0.098
36757700,65.472891,-54.528336,1.041,0.605,20162348,3,11,0.734,0.032,15.639,0.015,16.373,0.028,15.926,0.017,15.470,0.017,15.266,0.036
36757701,65.422076,-54.506942,0.550,0.180,20162348,3,15,0.884,0.084,14.651,0.040,15.535,0.074,15.045,0.030,14.445,0.014,14.281,0.016
36757702,65.343258,-54.539438,0.649,0.689,20132348,2,10,0.714,0.100,15.838,0.016,16.553,0.099,16.133,0.008,15.576,0.011,15.474,0.167
36757703,65.304034,-54.532200,0.430,0.445,20132348,2,10,0.763,0.032,15.742,0.030,16.506,0.011,16.090,0.016,15.514,0.008,15.190,0.008
36757704,65.390657,-54.510872,0.734,0.368,20132348,4,17,0.713,0.051,14.568,0.038,15.282,0.034,14.868,0.019,14.404,0.017,14.313,0.010
36757706,65.188069,-54.589796,0.443,0.480,20132348,2,10,0.621,0.033,15.752,0.014,16.373,0.030,16.024,0.043,15.629,0.020,15.470,0.064
36757707,65.233118,-54.548589,0.324,0.361,20132348,2,10,0.699,0.069,15.695,0.017,16.395,0.067,16.005,0.055,15.544,0.008,15.293,0.071
36757708,65.195890,-54.542937,0.531,0.181,20132348,5,18,1.152,0.016,12.566,0.015,13.718,0.006,13.109,0.010,12.188,0.017,11.866,0.006
36757709,65.046673,-54.543023,0.535,0.593,20132348,2,9,1.221,0.101,16.221,0.011,17.443,0.100,16.815,0.086,15.691,0.071,15.214,0.034
36757711,65.092658,-54.464004,0.153,0.099,20132348,4,17,0.455,0.041,13.127,0.034,13.582,0.023,13.296,0.005,13.032,0.009,12.981,0.022
36757712,65.191481,-54.483328,0.507,0.507,20162348,4,17,0.530,0.131,14.605,0.123,15.135,0.046,14.794,0.011,14.374,0.014,14.262,0.012
36757713,65.242628,-54.459680,0.385,0.092,20132348,5,22,0.712,0.039,11.006,0.024,11.718,0.030,11.359,0.058,10.851,0.037,10.726,0.054
36757716,65.261696,-54.406886,0.967,0.977,20132348,2,9,0.817,0.075,16.473,0.057,17.290,0.049,16.824,0.000,16.286,0.181,15.976,0.000
36757718,65.197286,-54.452186,0.693,0.531,20162348,3,10,0.735,0.080,15.686,0.060,16.420,0.053,16.066,0.011,15.503,0.008,15.403,0.031
36757719,65.145038,-54.407357,0.397,0.127,20132348,5,22,0.478,0.144,12.731,0.141,13.210,0.032,12.883,0.009,12.539,0.010,12.435,0.013
36757720,65.430482,-54.487809,0.273,0.210,20162348,4,19,0.561,0.133,14.092,0.131,14.653,0.025,14.303,0.050,13.924,0.015,13.794,0.030
36757721,65.379291,-54.454454,0.273,0.551,20162348,3,13,0.638,0.057,15.020,0.016,15.658,0.055,15.245,0.020,14.937,0.035,14.732,0.000
36757722,65.405149,-54.440974,0.371,0.177,20132348,5,24,0.518,0.127,13.074,0.126,13.592,0.015,13.272,0.046,12.907,0.019,12.778,0.016
36757723,65.375529,-54.449218,0.355,0.245,20132348,4,19,0.730,0.036,13.752,0.033,14.482,0.016,14.089,0.019,13.539,0.022,13.387,0.018
36757724,65.359189,-54.419257,0.845,0.802,20162348,4,15,0.549,0.226,15.922,0.203,16.471,0.100,16.132,0.051,15.634,0.067,15.383,0.000
36757725,65.453333,-54.376789,0.397,0.162,20132348,5,22,0.942,0.114,13.560,0.113,14.502,0.015,14.001,0.051,13.157,0.022,12.893,0.013
36757728,65.397401,-54.404732,0.379,0.350,20132348,4,19,0.741,0.058,14.336,0.017,15.077,0.056,14.679,0.017,14.185,0.025,14.016,0.066
36757729,65.410835,-54.379335,0.386,0.459,20162348,4,18,0.416,0.148,14.788,0.145,15.204,0.030,14.942,0.014,14.671,0.029,14.652,0.081
36757730,65.560367,-54.406797,0.204,0.152,20132348,4,17,0.493,0.031,13.553,0.012,14.045,0.029,13.754,0.022,13.453,0.009,13.390,0.005
36757731,65.538384,-54.411995,0.737,0.839,20162348,3,15,0.598,0.080,15.626,0.031,16.224,0.074,15.896,0.040,15.505,0.029,15.327,0.105
36757732,65.556996,-54.400565,0.780,0.833,20132348,2,10,1.237,0.220,16.338,0.197,17.575,0.099,16.859,0.000,15.896,0.025,15.412,0.070
36757733,65.490105,-54.309230,0.614,0.998,20132348,2,9,0.909,0.150,16.287,0.065,17.196,0.135,16.739,0.014,16.068,0.064,15.943,0.000
36757735,65.476705,-54.284145,0.284,0.156,20132348,5,19,0.609,0.024,12.518,0.022,13.126,0.010,12.772,0.010,12.391,0.013,12.271,0.029
36757736,65.314053,-54.414012,0.526,0.288,20162348,4,19,1.262,0.139,13.998,0.134,15.260,0.037,14.638,0.053,13.380,0.031,12.851,0.039
36757737,65.230184,-54.376429,0.272,0.603,20162348,4,17,0.578,0.060,14.533,0.050,15.111,0.033,14.786,0.026,14.413,0.030,14.318,0.019
36757738,65.168424,-54.338759,0.596,0.285,20132348,6,23,0.786,0.125,12.531,0.123,13.317,0.021,12.852,0.023,12.206,0.009,11.990,0.013
36757739,65.182955,-54.352151,0.349,0.834,20162348,3,11,0.750,0.071,15.797,0.039,16.547,0.059,16.105,0.027,15.618,0.145,15.566,0.000
36757740,65.191309,-54.345877,0.630,0.752,20162348,3,15,0.656,0.081,15.367,0.057,16.023,0.057,15.650,0.006,15.161,0.031,14.957,0.065
36757741,65.200021,-54.325292,0.100,0.078,20132348,4,20,0.439,0.075,10.696,0.073,11.136,0.017,10.954,0.130,10.576,0.039,10.548,0.046
36757742,65.203025,-54.289845,0.715,0.735,20132348,2,5,0.616,0.000,16.560,0.000,17.176,0.000,16.876,0.042,16.304,0.000,16.386,0.000
36757743,65.386441,-54.320208,0.545,0.603,20162348,4,19,0.838,0.126,15.156,0.116,15.994,0.050,15.508,0.005,14.883,0.092,14.627,0.116
36757744,65.395980,-54.282125,1.429,0.749,20132348,2,5,0.961,0.000,16.673,0.000,17.634,0.000,17.088,0.050,16.329,0.000,15.999,0.000
36757745,65.400540,-54.266084,0.506,0.572,20162348,4,17,0.841,0.137,15.034,0.129,15.874,0.047,15.436,0.057,14.651,0.016,14.409,0.042
36757746,65.308024,-54.236552,0.816,0.380,20132348,2,9,0.484,0.051,16.011,0.051,16.495,0.000,16.171,0.029,15.892,0.052,15.879,0.000
36757747,65.270559,-54.229194,0.193,0.109,20132348,4,19,0.906,0.020,11.198,0.016,12.104,0.012,11.622,0.006,10.942,0.009,10.743,0.018
36757748,65.271046,-54.202383,0.782,0.662,20162348,3,14,0.503,0.084,15.193,0.037,15.696,0.076,15.435,0.022,15.171,0.043,15.061,0.037
36757749,64.963787,-54.468458,0.848,0.272,20132348,6,25,0.431,0.175,14.081,0.170,14.512,0.045,14.236,0.026,13.921,0.029,13.820,0.032
36757750,64.963844,-54.458170,0.357,0.309,20162348,3,15,0.543,0.065,14.971,0.059,15.513,0.026,15.177,0.020,14.830,0.055,14.817,0.059
36757751,65.063791,-54.445787,1.097,0.770,20132348,2,7,0.520,0.000,16.550,0.000,17.071,0.000,16.727,0.011,16.361,0.017,16.359,0.000
36757752,65.009702,-54.455151,0.623,0.537,20132348,5,18,0.932,0.016,14.493,0.016,15.424,0.000,14.893,0.020,14.257,0.032,14.078,0.164
36757754,64.982937,-54.420366,0.440,0.228,20132348,6,25,0.559,0.171,13.108,0.171,13.666,0.016,13.317,0.042,12.901,0.041,12.751,0.021
36757755,64.989336,-54.403035,0.797,0.491,20162348,3,11,0.899,0.058,15.629,0.042,16.528,0.040,16.002,0.034,15.439,0.012,15.145,0.058
36757756,64.949486,-54.372693,0.525,0.175,20132348,6,27,0.326,0.156,11.323,0.154,11.649,0.021,11.434,0.059,11.226,0.052,11.153,0.011
36757757,65.061898,-54.397293,0.780,0.399,20132348,2,9,0.639,0.031,15.831,0.021,16.470,0.023,16.110,0.037,15.717,0.043,15.622,0.000
36757758,65.066728,-54.412905,0.500,0.140,20132348,6,20,0.375,0.117,10.419,0.103,10.793,0.055,10.710,0.207,10.281,0.036,10.172,0.035
36757759,65.049140,-54.373579,0.619,0.231,20162348,3,11,0.477,0.018,15.615,0.015,16.092,0.011,15.795,0.030,15.527,0.025,15.323,0.000
36757760,65.125829,-54.325637,0.404,0.097,20132348,5,22,0.449,0.128,12.035,0.128,12.483,0.006,12.176,0.010,11.897,0.014,11.796,0.021
36757762,65.052888,-54.330608,0.480,0.675,20162348,3,13,0.992,0.051,15.431,0.021,16.423,0.046,15.802,0.059,15.075,0.034,14.827,0.048
36757763,65.082238,-54.336815,0.290,0.194,20162348,4,17,1.287,1.676,11.903,1.119,13.190,1.248,12.562,1.548,11.266,1.142,10.089,0.000
36757764,64.978852,-54.373209,0.614,0.894,20162348,3,15,0.499,0.158,15.538,0.055,16.037,0.148,15.765,0.018,15.412,0.048,15.243,0.102
36757765,64.964148,-54.333789,0.544,0.236,20132348,5,22,0.595,0.142,13.336,0.142,13.931,0.012,13.566,0.014,13.133,0.022,13.000,0.105
36757766,65.041363,-54.276174,0.620,0.472,20162348,4,19,0.511,0.178,15.501,0.160,16.012,0.078,15.694,0.026,15.299,0.050,15.146,0.033
36757767,64.975020,-54.303560,0.852,0.250,20132348,2,9,1.151,0.063,15.992,0.048,17.143,0.042,16.557,0.038,15.736,0.098,15.636,0.000
36757768,64.848501,-54.388168,0.276,0.420,20132348,4,17,0.641,0.042,14.093,0.010,14.734,0.041,14.364,0.005,13.980,0.017,13.846,0.035
36757770,64.818442,-54.360325,0.874,0.305,20162348,3,13,0.908,0.028,15.049,0.027,15.957,0.008,15.440,0.025,14.781,0.053,14.537,0.091
36757771,64.881952,-54.375833,0.558,0.702,20132348,2,9,0.638,0.081,16.348,0.077,16.986,0.025,16.654,0.052,16.194,0.080,16.614,0.000
36757772,64.818883,-54.346848,0.292,0.109,20132348,5,20,0.570,0.018,11.808,0.010,12.378,0.015,12.034,0.010,11.716,0.025,11.614,0.017
36757774,64.841470,-54.289592,0.250,0.778,20132348,2,8,1.313,0.000,16.013,0.000,17.326,0.000,16.601,0.016,15.726,0.036,15.409,0.050
36757775,64.879218,-54.303605,0.786,0.668,20162348,4,17,0.974,0.271,15.791,0.113,16.764,0.246,16.247,0.048,15.380,0.140,15.047,0.039
36757777,64.876481,-54.269419,1.170,1.342,20162348,3,10,0.644,0.075,16.115,0.019,16.759,0.072,16.406,0.019,15.975,0.034,15.736,0.284
36757778,64.914415,-54.243464,0.383,0.368,20162348,3,13,0.613,0.041,15.236,0.006,15.848,0.040,15.466,0.038,15.108,0.026,14.977,0.136
36757779,64.914877,-54.256514,0.452,0.166,20162348,4,19,0.532,0.143,14.219,0.137,14.751,0.038,14.432,0.062,14.029,0.055,13.883,0.050
36757780,64.900842,-54.208797,0.389,0.610,20132348,4,17,0.785,0.051,14.523,0.037,15.307,0.036,14.863,0.005,14.311,0.013,14.084,0.035
36757781,64.828140,-54.245273,0.649,0.278,20162348,4,15,0.735,0.217,14.951,0.202,15.686,0.078,15.258,0.034,14.574,0.017,14.327,0.027
36757782,64.796886,-54.238729,0.447,0.319,20162348,4,17,0.610,0.149,14.465,0.147,15.075,0.023,14.700,0.012,14.214,0.009,14.073,0.041
36757783,64.879164,-54.228610,0.469,0.452,20162348,4,14,0.684,0.045,15.099,0.006,15.784,0.045,15.415,0.067,15.001,0.053,14.834,0.068
36757784,65.161838,-54.291141,0.421,0.484,20162348,3,15,0.666,0.062,14.981,0.023,15.646,0.058,15.284,0.025,14.833,0.017,14.682,0.049
36757786,65.176302,-54.271801,0.323,0.134,20132348,5,22,0.510,0.123,11.754,0.122,12.264,0.016,11.928,0.006,11.569,0.019,11.461,0.019
36757787,65.207545,-54.250833,0.963,0.855,20162348,3,9,0.658,0.000,16.000,0.000,16.658,0.000,16.257,0.087,15.775,0.096,15.518,0.000
36757788,65.064861,-54.275156,0.484,0.402,20162348,3,15,0.916,0.039,14.908,0.015,15.824,0.036,15.324,0.039,14.697,0.048,14.411,0.014
36757789,65.005046,-54.220527,0.722,0.761,20162348,3,15,0.743,0.103,15.383,0.039,16.126,0.095,15.720,0.014,15.273,0.049,15.018,0.109
36757790,65.077306,-54.205434,0.402,0.264,20132348,5,23,0.659,0.115,13.144,0.113,13.802,0.020,13.426,0.055,12.934,0.044,12.793,0.020
36757791,65.219868,-54.214043,0.719,0.254,20162348,4,20,0.732,0.129,14.747,0.122,15.479,0.042,15.013,0.036,14.434,0.050,14.242,0.062
36757792,65.249912,-54.178385,0.359,0.442,20132348,5,22,0.783,0.124,13.089,0.121,13.873,0.028,13.431,0.010,12.793,0.000,12.572,0.010
36757793,65.246166,-54.152682,0.966,0.763,20162348,4,12,0.646,0.170,15.157,0.150,15.803,0.080,15.387,0.109,14.900,0.086,14.701,0.074
36757794,65.193668,-54.163080,0.443,1.194,20162348,3,9,0.639,0.098,16.565,0.073,17.204,0.065,16.773,0.057,16.229,0.056,15.886,0.000
36757795,65.124630,-54.176514,0.728,0.574,20132348,2,10,1.043,0.157,16.114,0.031,17.158,0.154,16.623,0.041,15.778,0.085,15.408,0.006
36757796,65.150449,-54.175484,0.744,0.476,20162348,4,15,0.673,0.144,15.560,0.123,16.234,0.076,15.792,0.072,15.328,0.021,15.137,0.102
36757797,65.129458,-54.146869,0.643,0.352,20132348,5,22,0.498,0.120,14.540,0.117,15.038,0.023,14.724,0.034,14.375,0.043,14.329,0.130
36757798,65.156972,-54.155435,0.841,0.733,20162348,3,11,0.566,0.094,16.133,0.046,16.699,0.082,16.374,0.051,16.129,0.101,15.869,0.000
36757800,64.980016,-54.215705,0.271,0.346,20162348,3,13,1.191,0.043,15.237,0.021,16.428,0.037,15.847,0.063,14.758,0.016,14.368,0.045
36757802,64.939826,-54.147032,0.492,0.268,20162348,4,17,0.626,0.041,14.618,0.012,15.245,0.039,14.880,0.038,14.501,0.039,14.360,0.030
36757805,64.864287,-54.139973,0.570,0.497,20162348,4,16,0.739,0.065,14.636,0.038,15.374,0.053,14.939,0.025,14.437,0.019,14.293,0.113
36757806,64.941710,-54.125140,0.875,1.025,20162348,4,13,0.817,0.253,15.954,0.090,16.771,0.236,16.303,0.006,15.368,0.009,15.062,0.019
36757807,64.904957,-54.084774,0.649,0.666,20132348,2,7,1.099,0.000,16.187,0.000,17.286,0.000,16.746,0.022,15.803,0.031,15.507,0.000
36757808,64.996878,-54.114984,0.533,0.152,20132348,5,23,0.676,0.120,13.351,0.115,14.027,0.034,13.635,0.044,13.109,0.069,12.948,0.033
36757809,65.011000,-54.070546,0.364,0.420,20132348,5,21,0.325,0.092,13.979,0.085,14.304,0.036,14.104,0.033,13.894,0.046,13.739,0.062
36757810,65.013412,-54.062006,0.747,0.537,20162348,4,16,0.578,0.172,15.553,0.167,16.130,0.040,15.812,0.010,15.236,0.066,15.122,0.048
36757811,65.074799,-54.040879,0.736,0.414,20162348,4,13,0.745,0.209,15.498,0.151,16.242,0.144,15.880,0.045,15.041,0.012,14.728,0.024
36757813,64.927091,-54.062134,0.525,0.917,20132348,2,7,0.550,0.000,16.786,0.000,17.336,0.000,16.975,0.113,16.528,0.048,16.512,0.000
36757814,64.925460,-54.003139,0.516,0.368,20162348,4,19,0.490,0.108,14.919,0.100,15.409,0.041,15.114,0.056,14.778,0.068,14.682,0.035
36757815,64.972493,-53.997570,0.574,0.171,20132348,5,22,0.757,0.094,12.582,0.093,13.339,0.013,12.897,0.010,12.300,0.011,12.146,0.094
36757816,64.403370,-54.668285,0.448,0.750,20162425,4,12,0.589,0.058,16.006,0.008,16.595,0.057,16.257,0.050,15.890,0.022,15.584,0.233
36757817,64.383497,-54.665580,0.456,0.769,20162425,5,14,0.806,0.112,14.972,0.039,15.779,0.105,15.314,0.025,14.709,0.047,14.452,0.034
36757818,64.455153,-54.612995,0.852,0.590,20132348,2,9,0.567,0.067,16.543,0.014,17.110,0.065,16.695,0.054,16.380,0.044,16.004,0.000
36757819,64.389459,-54.638857,0.984,0.587,20162425,5,14,0.844,0.083,15.470,0.081,16.314,0.017,15.861,0.022,15.323,0.000,15.042,0.083
36757821,64.289999,-54.617676,1.201,0.728,20162424,5,15,1.432,0.109,15.852,0.037,17.284,0.102,16.600,0.072,15.269,0.022,14.581,0.037
36757822,64.356117,-54.608587,1.069,1.185,20162424,4,13,0.667,0.089,16.064,0.057,16.730,0.069,16.369,0.034,15.857,0.058,15.677,0.106
36757823,64.365800,-54.587763,0.698,0.650,20162347,4,19,0.766,0.096,15.599,0.062,16.365,0.073,15.946,0.029,15.413,0.034,15.186,0.050
36757824,64.302609,-54.580870,0.821,0.534,20132348,7,32,0.677,0.033,13.905,0.026,14.582,0.021,14.196,0.035,13.718,0.034,13.587,0.045
36757825,64.315301,-54.561869,0.455,0.410,20132348,8,37,0.874,0.027,11.156,0.022,12.030,0.016,11.567,0.022,10.902,0.050,10.669,0.074
36757827,64.449898,-54.565661,1.070,1.154,20162347,4,9,1.113,0.129,16.449,0.129,17.562,0.000,16.941,0.100,15.983,0.021,15.505,0.086
36757828,64.530672,-54.562227,0.396,0.449,20162347,4,20,0.996,0.060,14.455,0.030,15.451,0.052,14.905,0.032,14.161,0.029,13.884,0.109
36757829,64.287546,-54.549840,0.654,0.743,20162424,6,26,0.609,0.085,15.205,0.045,15.814,0.072,15.501,0.032,15.086,0.043,14.975,0.104
36757830,64.278920,-54.531286,0.949,1.058,20162347,3,14,0.824,0.270,16.156,0.061,16.980,0.263,16.580,0.032,15.834,0.064,15.548,0.130
36757831,64.185555,-54.474427,0.474,1.139,20162347,3,10,0.550,0.000,16.108,0.000,16.657,0.000,16.213,0.017,15.806,0.014,15.698,0.262
36757832,64.150037,-54.502621,0.438,0.288,20162347,4,20,0.577,0.023,14.776,0.015,15.353,0.017,15.002,0.033,14.615,0.038,14.528,0.066
36757833,64.187540,-54.461361,1.024,1.022,20162347,3,7,0.320,0.238,16.698,0.238,17.018,0.000,16.760,0.000,16.513,0.000,16.158,0.000
36757834,64.246063,-54.481186,0.725,0.830,20162347,4,33,1.113,0.103,15.636,0.038,16.749,0.096,16.133,0.026,15.336,0.055,14.983,0.054
36757835,64.260373,-54.468897,0.681,0.462,20162347,4,16,0.720,0.176,16.015,0.090,16.736,0.152,16.328,0.028,15.911,0.045,15.767,0.035
36757836,64.291442,-54.464206,0.296,0.143,20132348,5,25,0.504,0.024,11.692,0.017,12.196,0.017,11.872,0.020,11.572,0.024,11.467,0.068
36757837,64.283492,-54.429680,0.132,0.152,20132348,5,25,0.452,0.023,12.042,0.014,12.494,0.019,12.201,0.029,11.937,0.030,11.846,0.065
36757838,64.328603,-54.417200,0.653,0.759,20162347,4,20,0.798,0.081,15.779,0.045,16.577,0.067,16.137,0.063,15.538,0.054,15.321,0.059
36757839,64.240032,-54.453507,0.321,0.262,20132348,6,27,0.691,0.027,12.448,0.011,13.139,0.025,12.753,0.032,12.242,0.017,12.058,0.079
36757840,64.183161,-54.448602,0.471,0.294,20162347,4,20,0.934,0.053,14.647,0.026,15.581,0.046,15.082,0.028,14.361,0.027,14.088,0.092
36757843,64.198799,-54.415050,0.855,0.705,20162347,3,8,1.067,0.075,16.773,0.075,17.840,0.000,17.203,0.041,16.490,0.101,16.297,0.000
36757845,64.221176,-54.353260,0.354,0.156,20132348,6,27,0.769,0.018,11.634,0.013,12.403,0.013,11.989,0.028,11.384,0.028,11.139,0.074
36757846,64.555015,-54.473927,0.399,0.375,20162347,4,20,0.806,0.049,14.563,0.031,15.369,0.038,14.915,0.046,14.272,0.027,14.085,0.065
36757849,64.580254,-54.471050,0.562,1.076,20162347,4,15,0.773,0.047,15.455,0.030,16.228,0.036,15.633,0.140,15.259,0.035,14.946,0.190
36757850,64.512799,-54.438371,0.464,0.669,20162347,4,20,0.490,0.059,15.338,0.048,15.827,0.034,15.528,0.023,15.183,0.024,15.157,0.181
36757852,64.488975,-54.434389,0.488,0.414,20162347,4,20,0.653,0.034,15.348,0.031,16.001,0.016,15.654,0.066,15.212,0.040,15.053,0.063
36757854,64.615374,-54.429604,0.405,0.599,20162347,4,20,0.673,0.059,15.053,0.014,15.726,0.058,15.337,0.058,14.865,0.029,14.542,0.186
36757855,64.620467,-54.422123,0.295,0.321,20162347,4,20,1.229,0.046,14.735,0.036,15.964,0.029,15.356,0.041,14.216,0.026,13.717,0.117
36757857,64.583560,-54.403488,0.126,0.195,20132348,5,20,0.893,0.038,10.631,0.036,11.523,0.012,11.099,0.087,10.366,0.065,10.102,0.029
36757858,64.560529,-54.378811,0.502,0.596,20162347,4,20,0.911,0.054,15.410,0.024,16.320,0.048,15.792,0.063,15.111,0.031,14.896,0.077
36757859,64.568336,-54.345564,0.179,0.222,20162347,4,20,0.880,0.027,14.309,0.006,15.189,0.026,14.686,0.021,13.986,0.020,13.724,0.111
36757860,64.639096,-54.377376,0.219,0.368,20132348,2,10,1.091,0.024,15.255,0.015,16.346,0.019,15.844,0.015,14.818,0.015,14.444,0.021
36757861,64.639321,-54.377196,0.808,1.077,20162347,2,10,1.231,0.093,15.218,0.051,16.449,0.079,15.912,0.029,14.753,0.075,14.214,0.088
36757862,64.664450,-54.349175,0.364,0.302,20162347,4,20,0.764,0.053,14.568,0.023,15.332,0.048,14.932,0.043,14.319,0.036,14.037,0.132
36757863,64.518910,-54.363957,0.302,0.225,20132348,6,26,1.033,0.030,13.016,0.016,14.049,0.026,13.484,0.014,12.689,0.021,12.361,0.091
36757864,64.528832,-54.375903,0.440,0.339,20162347,4,19,0.804,0.019,15.174,0.005,15.977,0.019,15.534,0.009,14.953,0.023,14.721,0.090
36757865,64.479447,-54.346898,0.933,0.792,20162347,4,20,0.929,0.078,15.808,0.066,16.737,0.041,16.286,0.067,15.520,0.054,15.218,0.062
36757866,64.494766,-54.312186,0.235,0.139,20132348,5,23,0.695,0.027,11.959,0.016,12.654,0.022,12.257,0.019,11.763,0.026,11.565,0.095
36757867,64.512060,-54.294832,0.253,0.128,20132348,5,22,0.834,0.029,13.786,0.012,14.621,0.026,14.127,0.028,13.534,0.016,13.330,0.086
36757868,64.502460,-54.282652,0.629,0.828,20162347,2,9,0.696,0.101,16.076,0.100,16.772,0.014,16.442,0.044,15.814,0.054,15.656,0.000
36757869,64.532047,-54.305004,0.562,0.473,20162347,4,20,0.690,0.062,14.758,0.027,15.448,0.056,15.050,0.014,14.571,0.026,14.355,0.072
36757870,64.512609,-54.271800,0.260,0.208,20132348,5,24,0.609,0.031,13.326,0.024,13.935,0.020,13.577,0.028,13.153,0.027,12.991,0.070
36757871,64.407700,-54.385828,0.322,0.256,20132348,5,21,0.878,0.041,13.799,0.021,14.677,0.035,14.202,0.035,13.526,0.017,13.293,0.068
36757872,64.378567,-54.386048,0.460,0.623,20162347,4,20,0.799,0.073,15.185,0.046,15.984,0.057,15.566,0.055,14.962,0.036,14.732,0.112
36757873,64.410144,-54.331691,0.324,0.193,20132348,6,26,0.591,0.029,12.886,0.020,13.477,0.020,13.123,0.020,12.729,0.027,12.565,0.084
36757874,64.366560,-54.345423,0.593,0.358,20132348,5,22,1.006,0.037,14.140,0.016,15.147,0.034,14.596,0.034,13.826,0.032,13.542,0.092
36757875,64.361407,-54.320410,0.418,0.404,20162347,4,20,0.754,0.066,15.353,0.059,16.107,0.029,15.713,0.038,15.145,0.036,14.970,0.167
36757876,64.258906,-54.297615,0.537,0.612,20162347,4,19,0.598,0.033,14.553,0.026,15.151,0.020,14.812,0.035,14.396,0.016,14.241,0.050
36757877,64.308168,-54.316172,0.463,0.363,20162347,4,20,0.571,0.039,15.280,0.017,15.851,0.035,15.515,0.019,15.133,0.054,14.962,0.118
36757878,64.334777,-54.290356,0.247,0.204,20162347,4,20,0.639,0.033,14.457,0.031,15.095,0.013,14.719,0.027,14.292,0.017,14.099,0.084
36757879,64.294771,-54.290541,0.206,0.095,20132348,5,24,0.392,0.024,11.338,0.014,11.729,0.020,11.486,0.030,11.253,0.019,11.189,0.073
36757880,64.439349,-54.288943,0.187,0.081,20162347,4,20,0.623,0.019,13.410,0.012,14.033,0.014,13.669,0.015,13.239,0.023,13.094,0.071
36757881,64.415496,-54.292800,0.470,0.330,20132348,6,26,1.572,0.039,12.928,0.031,14.500,0.024,13.690,0.046,12.376,0.055,11.547,0.093
