recno,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag
7282825,121.972909,60.625891,0.874,0.964,20152507,6,22,0.745,0.082,16.033,0.054,16.778,0.063,16.461,0.051,15.846,0.074,15.692,0.140
7282826,121.964719,60.614016,0.632,0.671,20152508,4,12,0.723,0.088,16.638,0.088,17.361,0.000,16.916,0.034,16.490,0.058,16.173,0.000
7282827,121.877578,60.620980,0.446,0.591,20152507,7,24,1.058,0.108,15.224,0.047,16.282,0.097,15.760,0.057,14.884,0.053,14.633,0.110
7282828,121.904162,60.653217,0.234,0.155,20152507,8,29,0.997,0.099,13.569,0.061,14.566,0.078,14.099,0.054,13.299,0.071,13.034,0.088
7282829,121.822025,60.695434,0.239,0.442,20152507,6,27,0.997,0.124,14.160,0.072,15.156,0.101,14.698,0.059,13.917,0.063,13.624,0.120
7282830,121.970814,60.646484,0.523,0.785,20152507,8,36,1.144,0.104,14.444,0.067,15.587,0.080,15.045,0.063,14.109,0.068,13.761,0.065
7282833,122.042474,60.688860,0.666,0.627,20152507,6,21,0.872,0.129,15.841,0.095,16.713,0.088,16.296,0.073,15.560,0.093,15.324,0.109
7282835,121.948074,60.753138,0.585,0.743,20152507,8,34,0.891,0.142,15.177,0.129,16.068,0.059,15.617,0.053,14.954,0.053,14.727,0.083
7282836,121.883039,60.790784,0.930,0.589,20152507,6,17,0.832,0.048,15.719,0.048,16.551,0.000,16.169,0.033,15.433,0.042,15.239,0.121
7282837,121.926448,60.793893,0.171,0.119,20152507,8,37,0.721,0.121,13.709,0.068,14.429,0.100,14.087,0.072,13.552,0.051,13.386,0.099
7282945,122.008062,60.819619,0.601,0.576,20152507,6,19,1.193,0.075,16.107,0.075,17.300,0.000,16.719,0.068,15.704,0.111,15.169,0.029
7282947,122.021873,60.860268,0.092,0.069,20152507,10,43,0.699,0.122,12.238,0.069,12.937,0.100,12.588,0.079,12.120,0.068,11.979,0.070
7283626,120.039699,59.003382,0.412,0.667,20152436,5,20,0.477,0.071,15.489,0.071,15.966,0.000,15.592,0.072,15.269,0.013,15.004,0.092
7283627,120.071531,59.007986,0.776,0.442,20152436,5,18,0.254,0.077,15.428,0.077,15.682,0.000,15.435,0.040,15.345,0.064,15.167,0.132
7283629,119.916770,59.003133,0.453,0.229,20152436,7,32,0.518,0.146,14.429,0.069,14.947,0.129,14.599,0.147,14.246,0.051,14.050,0.103
7283630,119.932232,59.004834,0.283,0.435,20152436,7,32,0.698,0.106,13.813,0.058,14.512,0.089,14.046,0.128,13.566,0.069,13.321,0.092
7283632,119.964023,59.079320,0.296,0.179,20152436,7,32,0.745,0.108,13.268,0.047,14.013,0.098,13.540,0.131,13.003,0.060,12.777,0.093
7283633,119.883252,59.080187,0.422,0.394,20152436,5,20,0.697,0.041,15.312,0.041,16.008,0.000,15.470,0.052,14.949,0.068,14.672,0.094
7283634,119.913275,59.060427,0.629,0.474,20152436,6,27,0.726,0.177,14.915,0.052,15.642,0.170,15.068,0.091,14.643,0.057,14.421,0.061
7283636,120.096634,59.044420,0.397,0.483,20152436,7,32,0.581,0.128,14.278,0.062,14.859,0.112,14.463,0.137,14.094,0.056,13.895,0.064
7283637,120.033607,59.062148,0.137,0.129,20152436,8,37,0.691,0.098,12.951,0.051,13.642,0.083,13.194,0.127,12.704,0.070,12.498,0.086
7283639,120.074042,59.118787,0.645,0.452,20152436,6,25,0.809,0.266,15.254,0.082,16.063,0.253,15.534,0.086,14.908,0.047,14.631,0.046
7283648,119.780422,59.041585,0.389,0.302,20152436,6,27,0.650,0.116,14.723,0.056,15.374,0.101,14.852,0.083,14.494,0.035,14.290,0.056
7283651,119.870252,59.128482,0.280,0.234,20152436,8,37,0.573,0.094,13.180,0.050,13.752,0.079,13.349,0.133,12.997,0.068,12.829,0.092
7283653,119.813301,59.136716,0.603,0.599,20152436,6,27,0.732,0.100,15.036,0.084,15.767,0.055,15.268,0.112,14.711,0.070,14.429,0.058
7283654,119.858558,59.136320,0.156,0.098,20152436,8,37,1.150,0.109,11.425,0.046,12.575,0.098,11.902,0.136,11.009,0.059,10.604,0.096
7283656,119.754020,59.116918,0.295,0.393,20152436,6,23,1.027,0.023,14.521,0.023,15.549,0.000,14.851,0.103,14.065,0.048,13.548,0.050
7283657,119.667555,59.111242,0.179,0.147,20152436,7,32,0.728,0.093,13.657,0.049,14.385,0.079,13.902,0.139,13.393,0.059,13.117,0.091
7283660,119.769102,59.124242,0.367,0.357,20152436,7,32,0.957,0.109,14.019,0.056,14.976,0.093,14.374,0.122,13.663,0.072,13.333,0.123
7283661,119.743026,59.193881,0.849,0.312,20152436,5,22,0.619,0.081,15.069,0.081,15.688,0.006,15.344,0.140,14.726,0.040,14.413,0.093
7283664,119.936553,59.219245,0.361,0.419,20152436,7,29,0.320,0.127,14.622,0.041,14.942,0.121,14.655,0.138,14.516,0.078,14.377,0.085
7283665,119.806910,59.208408,0.516,0.549,20152436,6,25,0.376,0.286,15.382,0.058,15.758,0.280,15.446,0.135,15.148,0.048,14.970,0.052
7283666,119.835445,59.207976,0.252,0.317,20152436,7,32,0.715,0.129,13.662,0.077,14.378,0.103,13.924,0.146,13.402,0.073,13.166,0.140
7283667,119.786474,59.193319,0.235,0.511,20152436,7,32,0.489,0.128,13.515,0.044,14.003,0.120,13.659,0.144,13.363,0.072,13.199,0.081
7283668,119.860278,59.208132,0.208,0.138,20152436,7,32,0.759,0.109,13.350,0.051,14.108,0.096,13.650,0.151,13.041,0.072,12.690,0.082
7283675,120.056611,59.237841,0.131,0.085,20152436,8,37,0.893,0.117,12.387,0.047,13.280,0.107,12.735,0.150,12.073,0.065,11.783,0.087
7283676,120.086556,59.237726,0.128,0.155,20152436,8,37,0.344,0.105,13.116,0.047,13.459,0.094,13.187,0.141,13.020,0.071,12.956,0.075
7283677,120.092141,59.253882,0.496,0.463,20152436,7,31,0.469,0.127,14.714,0.043,15.183,0.119,14.841,0.150,14.532,0.031,14.336,0.068
7283678,120.114277,59.257458,0.083,0.081,20152436,8,37,0.956,0.118,11.415,0.040,12.371,0.110,11.809,0.148,11.075,0.063,10.736,0.094
7283681,120.293719,59.261479,0.328,0.425,20152436,7,32,0.243,0.112,14.208,0.038,14.451,0.105,14.231,0.152,14.146,0.074,14.071,0.120
7283683,120.295086,59.273427,0.512,0.405,20152436,6,27,0.510,0.177,14.853,0.025,15.363,0.176,14.962,0.136,14.623,0.045,14.457,0.068
7283684,120.298968,59.287384,0.346,0.306,20152436,7,32,0.570,0.155,14.213,0.059,14.783,0.143,14.391,0.177,14.057,0.068,13.844,0.092
7283685,120.307176,59.272369,0.432,0.307,20152436,7,32,0.493,0.143,14.182,0.062,14.675,0.128,14.351,0.152,14.047,0.065,13.860,0.113
7283686,120.323443,59.316316,0.230,0.175,20152436,7,31,0.478,0.139,13.545,0.050,14.023,0.130,13.685,0.165,13.401,0.065,13.255,0.095
7283688,120.132304,59.290763,0.214,0.180,20152436,7,32,0.570,0.148,13.705,0.052,14.275,0.139,13.920,0.166,13.523,0.051,13.327,0.110
7283690,119.968697,59.239728,0.165,0.174,20152436,8,37,0.457,0.118,13.278,0.054,13.735,0.105,13.407,0.140,13.126,0.070,12.988,0.076
7283692,119.976973,59.305492,0.471,0.292,20152436,6,25,1.142,0.195,15.073,0.133,16.215,0.143,15.604,0.118,14.561,0.032,13.985,0.053
7283693,119.987028,59.324320,0.256,0.185,20152436,8,35,0.622,0.135,13.350,0.039,13.972,0.129,13.569,0.157,13.111,0.060,12.882,0.094
7283694,119.935969,59.280429,0.431,0.484,20152436,6,27,0.834,0.167,14.607,0.054,15.441,0.158,14.881,0.131,14.310,0.037,13.991,0.037
7283696,119.933735,59.340194,0.712,0.493,20152436,6,27,0.393,0.120,15.324,0.045,15.717,0.112,15.423,0.131,15.154,0.099,14.919,0.185
7283697,119.943463,59.309325,0.524,0.607,20152436,4,16,0.218,0.076,15.869,0.076,16.087,0.000,15.900,0.106,15.711,0.050,15.546,0.022
7283698,119.895292,59.334584,0.190,0.214,20152436,7,32,0.586,0.150,13.777,0.044,14.363,0.143,13.974,0.169,13.605,0.052,13.445,0.097
7283701,120.118462,59.367481,0.163,0.191,20152436,7,29,0.580,0.161,13.516,0.046,14.097,0.154,13.770,0.119,13.336,0.058,13.144,0.107
7283705,119.989681,59.445485,0.169,0.283,20152436,8,37,0.455,0.142,13.499,0.052,13.954,0.132,13.641,0.164,13.372,0.065,13.258,0.080
7283707,119.642444,59.119157,0.099,0.090,20152436,8,37,0.941,0.104,11.340,0.043,12.280,0.095,11.707,0.130,10.997,0.065,10.686,0.096
7283708,119.560323,59.164896,0.456,0.369,20152436,7,32,0.481,0.119,14.400,0.051,14.881,0.107,14.518,0.142,14.240,0.059,14.083,0.107
7283709,119.575939,59.163887,0.347,0.298,20152436,8,37,0.539,0.103,13.095,0.048,13.634,0.091,13.253,0.132,12.914,0.063,12.737,0.091
7283710,119.640104,59.243690,0.298,0.208,20152436,7,32,0.876,0.151,13.783,0.058,14.659,0.139,14.177,0.164,13.356,0.060,12.998,0.122
7283711,119.662028,59.233830,0.077,0.064,20152436,8,37,0.553,0.112,11.733,0.043,12.286,0.103,11.903,0.143,11.541,0.065,11.358,0.091
7283712,119.550036,59.204466,0.455,0.332,20152436,7,32,0.875,0.141,14.307,0.066,15.182,0.124,14.647,0.162,13.958,0.057,13.632,0.128
7283713,119.500317,59.216729,0.193,0.262,20152436,7,32,0.375,0.127,13.826,0.065,14.201,0.109,13.902,0.144,13.752,0.074,13.664,0.199
7283716,119.694533,59.234381,0.175,0.173,20152436,8,37,0.800,0.110,13.152,0.044,13.952,0.101,13.465,0.152,12.856,0.060,12.596,0.095
7283717,119.664681,59.269435,0.537,0.875,20152436,6,26,0.387,0.132,15.346,0.054,15.733,0.120,15.383,0.116,15.211,0.053,14.984,0.065
7283718,119.703326,59.253358,0.500,0.697,20152436,6,25,0.581,0.248,15.135,0.062,15.717,0.240,15.252,0.097,14.872,0.042,14.675,0.084
7283719,119.799357,59.296332,0.411,0.406,20152436,4,17,0.757,0.023,15.236,0.023,15.993,0.000,15.576,0.080,14.897,0.053,14.537,0.042
7283720,119.706301,59.321893,0.335,0.339,20152436,7,32,0.572,0.174,14.089,0.051,14.662,0.166,14.273,0.180,13.896,0.048,13.749,0.057
7283722,119.647687,59.314681,0.358,0.281,20152436,7,32,1.049,0.157,13.846,0.058,14.895,0.146,14.328,0.167,13.366,0.063,12.972,0.114
7283723,119.671810,59.303983,0.301,0.222,20152436,7,31,0.659,0.145,14.084,0.057,14.743,0.134,14.301,0.158,13.868,0.058,13.654,0.037
7283724,119.587308,59.321319,0.391,0.364,20152436,7,32,0.481,0.145,14.303,0.051,14.784,0.135,14.438,0.174,14.159,0.071,14.008,0.092
7283726,119.721993,59.340294,0.377,0.423,20152436,7,31,0.392,0.148,14.311,0.055,14.702,0.137,14.410,0.163,14.200,0.073,14.048,0.082
7283727,119.603528,59.353150,0.092,0.076,20152436,8,37,0.602,0.136,12.187,0.038,12.788,0.131,12.386,0.155,12.000,0.062,11.861,0.087
7283728,119.471020,59.266589,0.177,0.190,20152436,8,37,0.471,0.133,13.454,0.048,13.925,0.124,13.577,0.142,13.318,0.072,13.205,0.111
7283730,119.426618,59.270591,0.208,0.155,20152436,8,37,0.357,0.118,12.732,0.040,13.090,0.111,12.797,0.145,12.620,0.065,12.505,0.084
7283731,119.439296,59.291460,0.397,0.401,20152436,6,25,0.496,0.049,14.746,0.047,15.242,0.015,14.868,0.130,14.513,0.029,14.308,0.065
7283732,119.447534,59.301202,0.503,0.755,20152436,5,18,0.206,0.083,15.816,0.083,16.022,0.000,15.835,0.078,15.689,0.085,15.648,0.043
7283733,119.394875,59.350782,0.381,0.248,20152436,8,34,0.382,0.121,13.880,0.049,14.262,0.110,13.955,0.175,13.808,0.065,13.703,0.092
7283735,119.567734,59.324457,0.100,0.091,20152436,8,37,0.428,0.130,12.089,0.040,12.517,0.123,12.195,0.154,11.971,0.067,11.841,0.081
7283736,119.466980,59.343652,0.437,0.418,20152436,6,27,0.320,0.203,14.499,0.080,14.819,0.187,14.512,0.137,14.336,0.048,14.205,0.082
7283738,119.531351,59.363512,0.692,0.550,20152436,5,16,0.608,0.143,15.498,0.143,16.107,0.000,15.823,0.076,15.201,0.043,14.915,0.089
7283739,119.608359,59.365764,0.133,0.118,20152436,8,37,0.569,0.133,12.819,0.039,13.388,0.127,12.999,0.164,12.643,0.065,12.514,0.091
7283740,119.575349,59.397299,0.725,0.855,20152436,5,21,0.189,0.207,15.709,0.115,15.898,0.172,15.784,0.148,15.494,0.106,15.369,0.070
7283742,119.417916,59.374177,0.284,0.253,20152436,8,37,0.455,0.130,12.982,0.042,13.436,0.123,13.106,0.156,12.854,0.073,12.735,0.080
7283743,119.466321,59.403664,0.319,0.267,20152436,7,31,0.522,0.178,14.303,0.067,14.825,0.165,14.478,0.173,14.155,0.067,13.956,0.039
7283744,119.472206,59.426129,0.059,0.093,20152436,8,37,0.454,0.145,11.244,0.037,11.698,0.141,11.371,0.168,11.120,0.067,11.013,0.085
7283745,119.478098,59.417122,0.381,0.562,20152436,5,22,0.660,0.127,15.319,0.113,15.979,0.058,15.532,0.178,15.034,0.049,14.764,0.123
7283750,119.734961,59.361750,0.157,0.231,20152436,8,37,0.550,0.135,13.168,0.034,13.718,0.131,13.349,0.162,12.986,0.063,12.860,0.098
7283752,119.925439,59.414711,0.152,0.135,20152436,8,37,0.282,0.136,12.978,0.038,13.260,0.131,13.012,0.160,12.933,0.066,12.892,0.072
7283753,119.897956,59.444441,0.113,0.217,20152436,8,37,0.600,0.157,13.142,0.051,13.742,0.148,13.345,0.167,12.957,0.064,12.822,0.082
7283755,119.833397,59.445964,0.317,0.264,20152436,7,29,0.825,0.266,14.486,0.077,15.311,0.254,14.807,0.208,14.190,0.060,13.890,0.047
7283757,119.797245,59.518521,0.245,0.262,20152436,7,32,0.657,0.171,13.883,0.048,14.540,0.164,14.143,0.195,13.674,0.061,13.441,0.058
7283762,119.503981,59.468093,0.130,0.198,20152436,8,37,0.697,0.166,12.982,0.044,13.679,0.161,13.245,0.180,12.756,0.070,12.603,0.103
7283763,119.480124,59.478219,0.380,0.313,20152436,6,27,0.586,0.229,14.763,0.062,15.350,0.220,14.903,0.172,14.538,0.059,14.368,0.111
7283764,119.557159,59.524161,0.409,0.456,20152436,7,31,0.856,0.183,14.421,0.046,15.277,0.177,14.762,0.179,14.067,0.044,13.801,0.088
7283766,119.572164,59.556284,0.211,0.190,20152436,7,32,0.590,0.188,13.799,0.049,14.389,0.181,14.014,0.199,13.626,0.050,13.460,0.081
7283773,119.658878,59.568674,0.870,0.488,20152436,5,17,0.533,0.058,15.541,0.058,16.074,0.000,15.794,0.160,15.257,0.020,15.011,0.063
7283775,119.698929,59.634709,0.287,0.327,20152436,7,32,0.442,0.189,13.921,0.083,14.363,0.170,14.059,0.190,13.809,0.086,13.666,0.159
7283776,119.602926,59.634427,0.153,0.196,20152436,8,34,0.441,0.168,13.712,0.071,14.152,0.152,13.855,0.209,13.619,0.071,13.502,0.176
7283777,119.643137,59.633747,0.470,0.483,20152436,7,31,0.468,0.208,14.559,0.122,15.027,0.169,14.727,0.198,14.411,0.097,14.157,0.178
7283781,120.347512,59.379082,0.464,0.410,20152436,5,20,0.950,0.035,15.451,0.035,16.401,0.000,15.724,0.102,15.159,0.052,14.824,0.116
7283782,120.375652,59.432420,0.433,0.576,20152436,7,32,0.651,0.172,14.577,0.047,15.227,0.165,14.799,0.177,14.364,0.041,14.154,0.082
7283783,120.292738,59.405048,0.157,0.238,20152436,7,32,0.851,0.168,13.599,0.062,14.449,0.156,13.948,0.177,13.308,0.049,13.034,0.076
7283784,120.230883,59.416215,0.454,0.583,20152436,7,32,0.449,0.125,14.731,0.077,15.180,0.098,14.882,0.168,14.642,0.070,14.579,0.215
7283787,120.500011,59.492444,0.615,0.761,20152436,6,26,0.506,0.186,15.293,0.065,15.799,0.175,15.405,0.138,15.101,0.036,14.937,0.068
7283788,120.466974,59.487924,0.227,0.178,20152436,8,37,0.399,0.146,13.312,0.036,13.711,0.142,13.421,0.167,13.217,0.063,13.106,0.057
7283790,120.389131,59.496425,0.192,0.293,20152436,7,32,0.568,0.164,13.676,0.046,14.244,0.157,13.877,0.167,13.489,0.057,13.306,0.105
7283791,120.313503,59.491964,0.062,0.069,20152436,8,37,0.404,0.136,10.348,0.039,10.752,0.131,10.651,0.260,10.243,0.070,10.149,0.082
7283792,120.318344,59.485138,0.461,0.841,20152436,6,24,0.417,0.162,13.937,0.032,14.354,0.159,13.992,0.149,13.786,0.064,13.606,0.063
7283795,120.363517,59.574040,0.375,0.355,20152436,6,27,0.594,0.131,14.590,0.074,15.184,0.108,14.846,0.152,14.451,0.051,14.261,0.091
7283796,120.200760,59.436664,0.189,0.175,20152436,7,32,0.585,0.158,13.552,0.050,14.136,0.150,13.751,0.171,13.389,0.053,13.191,0.094
7283797,120.118608,59.455628,0.331,0.209,20152436,7,29,0.564,0.148,14.505,0.040,15.068,0.142,14.688,0.199,14.309,0.045,14.107,0.058
7283798,120.147079,59.482609,0.158,0.264,20152436,7,32,0.790,0.163,13.632,0.047,14.422,0.156,13.962,0.188,13.332,0.041,13.055,0.104
7283801,120.086841,59.483798,0.923,0.783,20152436,5,19,0.532,0.141,15.631,0.043,16.162,0.134,15.754,0.174,15.516,0.048,15.193,0.069
7283802,120.098387,59.478349,0.077,0.104,20152436,8,37,0.840,0.155,12.259,0.042,13.099,0.149,12.607,0.169,11.978,0.063,11.683,0.088
7283806,120.148324,59.555390,0.150,0.230,20152436,7,32,0.571,0.189,13.593,0.048,14.163,0.183,13.794,0.196,13.434,0.058,13.243,0.073
7283807,120.199917,59.609727,0.319,0.260,20152436,7,32,0.396,0.171,13.980,0.041,14.376,0.166,14.109,0.191,13.889,0.049,13.772,0.104
7283808,120.234825,59.608146,0.689,0.487,20152436,4,16,0.275,0.046,15.789,0.046,16.064,0.000,15.975,0.222,15.519,0.070,15.306,0.036
7283811,120.195383,59.667328,0.331,0.407,20152436,7,28,0.662,0.122,14.707,0.034,15.369,0.117,15.092,0.232,14.335,0.066,14.049,0.078
7283813,120.620011,59.574249,0.388,0.161,20152436,8,37,0.641,0.149,12.900,0.051,13.541,0.140,13.151,0.174,12.711,0.058,12.534,0.072
7283815,120.463443,59.549759,0.058,0.082,20152436,8,37,0.240,0.140,10.770,0.036,11.010,0.136,10.907,0.219,10.756,0.067,10.755,0.080
7283816,120.474530,59.563583,0.129,0.134,20152436,8,37,0.418,0.142,13.309,0.052,13.726,0.132,13.442,0.168,13.215,0.064,13.082,0.074
7283817,120.441257,59.599624,0.321,0.359,20152436,7,29,0.645,0.185,14.583,0.026,15.228,0.183,14.823,0.191,14.326,0.072,14.046,0.065
7283818,120.512156,59.604008,0.188,0.147,20152436,8,35,0.573,0.183,13.452,0.043,14.024,0.178,13.671,0.170,13.283,0.071,13.128,0.081
7283819,120.451884,59.666018,0.610,0.400,20152436,6,27,0.538,0.262,15.059,0.029,15.598,0.261,15.223,0.181,14.881,0.051,14.643,0.050
7283820,120.625158,59.619252,0.583,0.619,20152436,5,20,0.586,0.041,15.407,0.041,15.992,0.000,15.600,0.176,15.130,0.048,14.896,0.086
7283823,120.686359,59.666439,0.828,0.621,20152436,4,17,0.386,0.019,15.778,0.019,16.164,0.000,15.956,0.184,15.528,0.050,15.320,0.216
7283824,120.715349,59.675433,0.159,0.162,20152436,8,37,0.718,0.159,12.625,0.043,13.343,0.153,12.929,0.173,12.384,0.056,12.151,0.088
7283825,120.671075,59.697863,0.663,0.500,20152436,6,23,0.620,0.118,15.364,0.118,15.984,0.000,15.628,0.149,15.100,0.079,14.766,0.179
7283826,120.556881,59.719197,0.496,0.743,20152436,5,17,0.370,0.077,15.590,0.076,15.960,0.012,15.841,0.096,15.409,0.041,15.194,0.090
7283828,120.407143,59.663467,0.394,0.310,20152436,7,31,0.634,0.167,14.310,0.038,14.944,0.162,14.572,0.194,14.109,0.036,13.883,0.054
7283829,120.342271,59.689384,0.571,0.477,20152436,7,30,0.528,0.195,13.971,0.059,14.498,0.186,14.177,0.198,13.831,0.043,13.651,0.050
7283830,120.367261,59.658740,0.081,0.106,20152436,8,37,0.429,0.154,12.338,0.038,12.766,0.149,12.481,0.177,12.233,0.068,12.131,0.082
7283831,120.379463,59.696435,0.218,0.293,20152436,7,32,0.717,0.208,13.627,0.045,14.344,0.203,13.921,0.196,13.401,0.055,13.181,0.081
7283832,120.256750,59.644199,0.261,0.362,20152436,6,24,0.594,0.140,14.463,0.018,15.056,0.139,14.669,0.126,14.271,0.064,14.071,0.058
7283834,120.238167,59.667398,0.340,0.476,20152436,7,32,0.932,0.184,14.258,0.064,15.190,0.172,14.676,0.213,13.892,0.053,13.594,0.061
7283836,120.287366,59.695960,0.481,0.403,20152436,5,20,0.803,0.021,15.117,0.021,15.919,0.000,15.515,0.120,14.740,0.013,14.408,0.059
7283841,120.404138,59.737179,0.047,0.087,20152436,8,37,0.468,0.158,11.174,0.038,11.642,0.154,11.374,0.195,11.056,0.066,10.927,0.080
7283843,120.340805,59.760149,0.611,0.416,20152436,6,27,0.786,0.227,15.032,0.043,15.818,0.223,15.345,0.200,14.778,0.037,14.530,0.085
7283845,120.353370,59.769689,0.402,0.494,20152436,6,27,0.954,0.306,15.014,0.037,15.969,0.303,15.484,0.174,14.485,0.051,14.082,0.055
7283848,120.383358,59.837693,0.512,0.576,20152436,5,21,0.482,0.130,15.543,0.075,16.025,0.107,15.733,0.224,15.363,0.037,15.163,0.123
7283850,119.990006,59.540463,0.905,0.737,20152436,5,16,0.442,0.034,16.017,0.034,16.459,0.000,16.069,0.197,15.761,0.072,15.419,0.071
7283851,119.996171,59.551353,0.366,0.317,20152436,5,22,0.604,0.177,14.741,0.022,15.345,0.176,14.919,0.105,14.537,0.040,14.324,0.083
7283853,119.976815,59.537363,0.450,0.332,20152436,6,24,0.555,0.156,14.688,0.054,15.243,0.146,14.901,0.092,14.478,0.037,14.312,0.073
7283854,119.981582,59.551324,0.338,0.381,20152436,6,27,0.572,0.199,14.783,0.046,15.355,0.194,14.994,0.160,14.549,0.037,14.357,0.066
7283855,120.056963,59.565036,0.518,0.503,20152436,6,26,0.444,0.239,15.270,0.053,15.714,0.233,15.386,0.166,15.091,0.063,14.884,0.116
7283857,120.067871,59.593430,0.169,0.182,20152436,8,35,0.993,0.204,13.137,0.048,14.129,0.199,13.576,0.192,12.791,0.063,12.508,0.084
7283858,120.010883,59.591942,0.128,0.131,20152436,8,37,0.481,0.160,12.476,0.042,12.957,0.155,12.639,0.180,12.340,0.066,12.213,0.087
7283859,119.923089,59.583680,0.083,0.118,20152436,8,37,0.475,0.154,12.423,0.042,12.898,0.148,12.583,0.185,12.296,0.067,12.177,0.073
7283860,119.864651,59.599558,0.478,0.349,20152436,7,30,0.902,0.188,14.545,0.031,15.447,0.185,14.993,0.219,14.099,0.055,13.684,0.102
7283862,120.104692,59.601764,0.108,0.109,20152436,8,37,0.480,0.167,12.884,0.044,13.363,0.161,13.047,0.180,12.758,0.063,12.622,0.083
7283863,120.084931,59.627570,0.393,0.595,20152436,5,19,0.192,0.080,15.447,0.080,15.639,0.000,15.655,0.177,15.224,0.037,15.008,0.062
7283864,120.123973,59.623289,0.536,0.530,20152436,6,27,0.692,0.211,14.694,0.044,15.386,0.206,14.922,0.204,14.447,0.034,14.157,0.081
7283865,120.123713,59.664826,0.704,0.634,20152436,5,21,0.532,0.108,15.235,0.086,15.767,0.066,15.443,0.207,15.028,0.082,14.785,0.094
7283866,120.155009,59.651313,0.091,0.097,20152436,8,37,0.513,0.165,12.239,0.040,12.751,0.160,12.417,0.187,12.100,0.058,11.976,0.077
7283867,120.140132,59.686506,0.406,0.437,20152436,6,27,0.544,0.250,14.853,0.018,15.397,0.250,15.001,0.177,14.640,0.054,14.427,0.098
7283868,120.020193,59.673641,0.228,0.196,20152436,7,32,0.602,0.193,13.792,0.044,14.394,0.188,14.032,0.209,13.611,0.050,13.392,0.111
7283869,119.949431,59.707260,0.195,0.192,20152436,8,37,0.452,0.178,13.526,0.052,13.979,0.170,13.691,0.196,13.423,0.054,13.308,0.082
7283870,120.044118,59.681248,0.316,0.291,20152436,7,32,0.511,0.195,14.145,0.045,14.655,0.190,14.320,0.194,14.000,0.047,13.845,0.120
7283871,119.992505,59.732876,0.249,0.279,20152436,7,31,0.459,0.216,14.371,0.051,14.830,0.210,14.530,0.217,14.273,0.049,14.124,0.041
7283877,119.838035,59.665396,0.199,0.289,20152436,7,32,0.558,0.195,13.902,0.060,14.460,0.185,14.107,0.203,13.744,0.045,13.566,0.110
7283878,119.863593,59.631175,0.539,0.448,20152436,6,24,0.715,0.222,15.096,0.074,15.811,0.209,15.321,0.183,14.827,0.041,14.575,0.047
7283879,119.902417,59.675878,0.504,0.467,20152436,7,32,0.961,0.200,14.068,0.056,15.029,0.192,14.496,0.214,13.729,0.058,13.404,0.089
7283880,119.849628,59.695729,0.335,0.264,20152436,7,32,0.602,0.231,14.138,0.023,14.741,0.230,14.364,0.208,13.931,0.052,13.747,0.068
7283882,119.778823,59.716768,0.301,0.297,20152436,7,32,0.879,0.248,14.205,0.047,15.083,0.243,14.605,0.227,13.907,0.049,13.660,0.090
