recno,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,Field,nobs,mobs,B-V,e_B-V,Vmag,e_Vmag,Bmag,e_Bmag,g_mag,e_g_mag,r_mag,e_r_mag,i_mag,e_i_mag
37616183,40.550577,-30.956858,0.525,0.532,20161553,5,53,0.610,0.079,14.616,0.050,15.226,0.061,14.889,0.054,14.522,0.046,14.323,0.027
37616184,40.844192,-30.935510,0.885,1.085,20161553,4,16,0.638,0.152,15.945,0.069,16.584,0.135,16.319,0.000,15.813,0.000,15.287,0.000
37616185,40.728198,-30.979367,0.734,0.720,20161553,4,41,0.694,0.096,15.400,0.043,16.094,0.086,15.733,0.120,15.269,0.061,14.972,0.049
37616186,40.702711,-30.955391,0.478,0.510,20180050,6,52,1.255,0.131,14.466,0.046,15.721,0.123,15.184,0.096,13.975,0.026,13.448,0.026
37616188,40.728303,-30.919730,0.179,0.146,20131438,7,68,0.617,0.074,11.511,0.037,12.129,0.064,11.791,0.065,11.398,0.014,11.232,0.053
37616189,40.841227,-30.908738,0.975,1.129,20161553,3,33,0.765,0.329,16.017,0.138,16.782,0.298,16.410,0.041,15.875,0.055,15.899,0.000
37616190,40.882756,-30.881597,0.578,0.559,20180050,6,58,0.829,0.118,14.847,0.065,15.676,0.099,15.241,0.064,14.680,0.046,14.450,0.024
37616191,40.913642,-30.841451,0.655,0.829,20161553,4,29,1.083,0.194,15.594,0.136,16.677,0.139,16.204,0.058,15.155,0.068,14.740,0.123
37616192,40.845809,-30.850348,0.580,0.571,20161553,5,57,0.555,0.109,14.737,0.055,15.292,0.094,14.971,0.073,14.620,0.052,14.516,0.039
37616193,40.854765,-30.864117,0.297,0.213,20180050,6,63,0.665,0.094,13.655,0.050,14.320,0.079,13.982,0.070,13.505,0.025,13.324,0.054
37616194,40.749659,-30.892448,0.488,0.676,20131438,4,36,0.726,0.125,14.542,0.023,15.268,0.123,14.874,0.105,14.369,0.000,14.185,0.000
37616195,40.749700,-30.892466,0.420,0.454,20131438,4,44,0.696,0.052,14.483,0.039,15.178,0.034,14.787,0.034,14.372,0.035,14.152,0.000
37616196,40.716656,-30.857095,0.640,0.550,20161553,5,47,0.862,0.135,14.850,0.060,15.712,0.121,15.241,0.073,14.692,0.055,14.437,0.020
37616198,40.636943,-30.853019,0.226,0.064,20131438,7,66,0.655,0.059,11.479,0.026,12.134,0.053,11.776,0.054,11.326,0.042,11.187,0.026
37616199,40.795020,-30.845915,0.662,0.838,20161553,3,41,1.629,0.000,15.389,0.000,17.018,0.000,16.148,0.143,14.759,0.023,13.849,0.000
37616200,40.791834,-30.801351,0.480,0.096,20131438,7,72,1.258,0.081,11.389,0.033,12.647,0.075,12.008,0.067,10.985,0.028,10.689,0.082
37616201,40.814571,-30.796142,0.461,0.535,20180050,6,59,0.846,0.111,14.425,0.032,15.271,0.107,14.857,0.068,14.121,0.055,13.867,0.037
37616203,40.767164,-30.781810,0.364,0.322,20131438,7,58,0.643,0.084,14.038,0.047,14.681,0.070,14.335,0.067,13.891,0.029,13.710,0.039
37616206,41.111005,-30.991145,0.474,0.979,20161553,2,12,0.810,0.000,15.306,0.000,16.116,0.000,15.704,0.000,15.095,0.000,14.778,0.000
37616207,41.111018,-30.990990,0.563,0.789,20180090,3,35,0.626,0.043,15.253,0.000,15.879,0.043,15.539,0.037,15.071,0.029,14.830,0.000
37616208,41.204693,-30.967378,0.992,1.017,20161553,3,24,0.786,0.254,15.823,0.010,16.609,0.253,16.259,0.000,15.680,0.000,15.114,0.000
37616211,41.213747,-30.875360,0.970,1.251,20161553,3,29,0.939,0.012,15.903,0.006,16.842,0.011,16.247,0.106,15.738,0.045,15.641,0.000
37616212,41.265834,-30.887939,1.243,1.072,20161553,3,13,0.799,0.000,16.519,0.000,17.317,0.000,16.585,0.080,16.284,0.000,15.967,0.000
37616213,41.267155,-30.872306,0.631,0.527,20180050,6,72,0.672,0.132,14.320,0.051,14.992,0.121,14.637,0.088,14.202,0.048,13.983,0.079
37616214,41.282802,-30.880451,0.311,0.357,20180050,6,65,0.841,0.117,14.095,0.048,14.936,0.107,14.514,0.073,13.854,0.047,13.573,0.019
37616215,41.226924,-30.865567,0.292,0.156,20131438,7,71,0.736,0.090,12.954,0.043,13.690,0.079,13.297,0.077,12.769,0.026,12.560,0.033
37616217,41.188793,-30.878799,0.388,0.284,20131438,7,67,0.616,0.105,13.637,0.053,14.252,0.090,13.913,0.086,13.509,0.044,13.323,0.046
37616221,41.059713,-30.912136,0.594,0.680,20161553,4,41,0.659,0.097,14.982,0.000,15.642,0.097,15.231,0.006,14.888,0.015,14.881,0.000
37616223,41.029601,-30.874279,0.372,0.105,20131438,7,74,0.604,0.087,10.842,0.022,11.446,0.084,11.167,0.040,10.691,0.029,10.542,0.042
37616224,40.972657,-30.865862,1.053,0.925,20161553,4,31,1.143,0.274,15.890,0.159,17.033,0.223,16.460,0.178,15.476,0.081,15.103,0.008
37616225,41.072817,-30.826899,0.488,0.401,20180050,6,58,0.876,0.150,14.516,0.073,15.392,0.131,14.964,0.070,14.268,0.042,13.950,0.078
37616226,41.072899,-30.818507,0.861,0.771,20161553,4,40,0.809,0.174,15.511,0.140,16.320,0.103,15.876,0.082,15.287,0.062,15.144,0.032
37616227,41.121957,-30.820744,1.114,1.320,20161553,2,14,0.908,0.000,16.253,0.000,17.161,0.000,16.745,0.000,16.015,0.000,15.797,0.000
37616228,41.138549,-30.798221,0.392,0.335,20131438,7,65,1.102,0.114,13.926,0.053,15.027,0.101,14.505,0.090,13.483,0.040,13.056,0.022
37616230,41.187545,-30.786071,0.571,0.921,20161553,3,16,0.606,0.103,15.915,0.000,16.522,0.103,16.332,0.000,15.791,0.000,15.629,0.000
37616232,41.075501,-30.766742,0.356,0.195,20131438,7,70,0.731,0.077,12.783,0.040,13.514,0.066,13.112,0.081,12.583,0.044,12.396,0.017
37616234,41.329840,-30.733094,0.427,0.519,20180050,6,64,0.633,0.126,14.504,0.057,15.137,0.112,14.816,0.081,14.390,0.053,14.238,0.076
37616237,41.451015,-30.659163,0.801,0.824,20161553,4,33,1.217,0.130,15.590,0.014,16.807,0.129,16.242,0.133,15.061,0.000,14.586,0.000
37616238,41.365743,-30.697846,0.623,0.479,20180050,6,66,0.885,0.091,14.504,0.028,15.389,0.087,14.930,0.075,14.275,0.048,14.049,0.000
37616239,41.392616,-30.688768,0.418,0.164,20180050,6,74,0.611,0.086,13.079,0.048,13.690,0.071,13.349,0.066,12.926,0.059,12.751,0.058
37616240,41.330148,-30.679178,1.036,0.821,20180050,4,36,0.661,0.110,14.775,0.109,15.435,0.011,15.077,0.051,14.676,0.034,14.498,0.000
37616241,41.330150,-30.679161,0.736,0.689,20180050,4,54,0.521,0.030,14.703,0.026,15.224,0.015,14.927,0.020,14.624,0.014,14.403,0.000
37616242,41.418484,-30.641589,0.560,0.617,20161553,4,55,0.660,0.115,14.959,0.053,15.619,0.102,15.233,0.113,14.774,0.025,14.561,0.033
37616243,41.178472,-30.675836,0.635,0.712,20161553,5,58,0.689,0.134,14.843,0.062,15.532,0.119,15.169,0.076,14.705,0.049,14.457,0.052
37616245,41.261170,-30.649400,1.144,1.202,20161553,4,27,0.813,0.142,15.868,0.080,16.681,0.118,16.146,0.000,15.779,0.058,15.900,0.000
37616247,41.195414,-30.637539,0.803,0.207,20131438,7,84,0.599,0.125,13.069,0.064,13.667,0.107,13.338,0.086,12.942,0.044,12.771,0.013
37616248,41.216665,-30.636253,0.510,0.453,20161553,5,58,0.669,0.112,14.673,0.058,15.343,0.095,14.975,0.048,14.507,0.033,14.274,0.033
37616249,41.389519,-30.602018,0.447,0.284,20180050,6,74,0.641,0.091,13.538,0.040,14.179,0.082,13.832,0.072,13.407,0.040,13.179,0.047
37616251,41.282566,-30.618864,0.241,0.094,20131438,7,75,0.888,0.073,10.883,0.030,11.771,0.067,11.334,0.058,10.624,0.031,10.354,0.045
37616253,41.247035,-30.588637,0.645,0.153,20131438,7,76,0.591,0.090,12.772,0.037,13.362,0.083,13.040,0.061,12.629,0.047,12.461,0.041
37616255,41.296936,-30.558394,0.604,0.635,20161553,5,54,0.591,0.107,15.062,0.092,15.653,0.055,15.290,0.046,14.903,0.065,14.685,0.000
37616261,41.000389,-30.814556,0.468,0.186,20131438,7,72,0.649,0.084,12.736,0.037,13.385,0.075,13.024,0.079,12.591,0.037,12.430,0.006
37616263,40.938185,-30.775793,1.264,0.825,20161553,2,7,0.578,0.000,15.737,0.000,16.315,0.000,15.905,0.000,15.606,0.000,15.299,0.000
37616266,40.900395,-30.777018,1.055,0.792,20161553,4,17,0.308,0.082,16.052,0.000,16.360,0.082,16.267,0.137,15.976,0.000,15.803,0.000
37616269,41.063159,-30.691272,0.458,0.421,20131438,7,64,0.597,0.084,14.334,0.024,14.931,0.080,14.615,0.075,14.192,0.052,14.057,0.036
37616270,41.003162,-30.660413,0.719,0.828,20180050,4,48,0.631,0.051,14.931,0.041,15.562,0.030,15.244,0.049,14.741,0.068,14.638,0.000
37616271,41.003192,-30.660395,0.671,0.682,20180050,4,52,0.577,0.041,14.859,0.038,15.436,0.015,15.080,0.026,14.711,0.006,14.638,0.000
37616272,41.053638,-30.675535,0.611,0.846,20161553,5,54,0.873,0.119,14.937,0.073,15.810,0.094,15.375,0.082,14.589,0.071,14.297,0.006
37616273,41.073244,-30.654061,0.611,0.568,20161553,5,54,1.075,0.138,15.020,0.018,16.095,0.137,15.539,0.077,14.538,0.064,14.195,0.097
37616275,40.875781,-30.717071,0.339,0.446,20131438,7,64,0.815,0.097,13.958,0.062,14.773,0.075,14.347,0.061,13.763,0.030,13.588,0.011
37616277,40.900893,-30.691430,0.362,0.092,20131438,7,75,0.511,0.079,11.466,0.035,11.977,0.070,11.691,0.059,11.371,0.050,11.276,0.022
37616278,40.812394,-30.675036,0.312,0.429,20180050,6,58,0.716,0.087,14.006,0.044,14.723,0.075,14.338,0.080,13.833,0.045,13.671,0.035
37616279,40.827298,-30.681682,0.457,0.107,20131438,7,72,0.566,0.081,12.343,0.036,12.908,0.072,12.599,0.060,12.257,0.026,12.130,0.023
37616280,40.829137,-30.672654,0.776,0.756,20161553,4,42,1.094,0.000,15.340,0.000,16.435,0.000,15.798,0.095,14.902,0.046,14.638,0.042
37616281,40.870393,-30.610874,0.597,0.476,20180050,6,61,0.632,0.102,14.643,0.023,15.275,0.099,14.926,0.072,14.433,0.054,14.299,0.053
37616282,40.985647,-30.662183,0.186,0.173,20180050,6,63,0.478,0.070,13.058,0.031,13.536,0.063,13.255,0.069,12.971,0.035,12.843,0.023
37616284,41.115353,-30.661728,0.899,0.629,20161553,3,26,1.131,0.000,15.755,0.000,16.886,0.000,16.221,0.145,15.500,0.016,14.986,0.000
37616285,41.126404,-30.619137,1.006,0.755,20161553,4,38,0.788,0.072,15.465,0.000,16.253,0.072,15.931,0.120,15.085,0.046,14.878,0.053
37616287,41.076535,-30.620304,0.314,0.356,20131438,7,64,0.652,0.092,13.901,0.040,14.553,0.082,14.197,0.060,13.733,0.033,13.564,0.006
37616288,41.089945,-30.585885,0.423,0.252,20131438,7,70,0.887,0.092,13.213,0.037,14.101,0.084,13.636,0.069,12.960,0.034,12.748,0.025
37616290,41.208251,-30.564348,0.297,0.167,20131438,7,75,0.678,0.079,12.510,0.042,13.188,0.067,12.821,0.061,12.363,0.037,12.161,0.023
37616292,41.164192,-30.543976,0.588,0.297,20131438,7,76,0.605,0.084,13.242,0.043,13.846,0.072,13.515,0.067,13.113,0.055,12.958,0.042
37616294,41.199967,-30.468396,0.629,0.201,20131438,7,96,0.942,0.075,12.245,0.040,13.188,0.064,12.700,0.054,11.979,0.031,11.691,0.067
37616295,41.054477,-30.589021,0.754,1.263,20161553,2,17,0.607,0.000,15.858,0.000,16.464,0.000,16.101,0.000,15.736,0.000,15.739,0.000
37616296,41.054675,-30.588947,0.611,1.085,20180090,2,22,0.417,0.076,15.793,0.000,16.209,0.076,15.973,0.000,15.693,0.000,15.434,0.000
37616298,41.032665,-30.556942,0.857,0.840,20161553,4,40,1.355,0.000,15.602,0.000,16.957,0.000,16.201,0.059,15.005,0.070,14.587,0.041
37616299,41.071298,-30.510216,0.576,0.131,20131438,7,91,1.003,0.076,11.688,0.042,12.691,0.063,12.203,0.057,11.365,0.020,10.994,0.035
37616302,41.002155,-30.481010,0.770,0.787,20161553,3,32,1.035,0.193,15.358,0.117,16.393,0.154,15.850,0.119,14.969,0.011,14.653,0.000
37616304,41.140588,-30.500342,0.486,0.176,20131438,7,87,0.659,0.065,12.561,0.039,13.220,0.052,12.860,0.069,12.444,0.027,12.279,0.042
37616306,41.183727,-30.460042,0.631,0.307,20131438,7,97,0.910,0.079,13.100,0.042,14.011,0.068,13.536,0.058,12.807,0.039,12.540,0.028
37616308,41.134783,-30.392376,0.776,0.597,20180050,4,33,0.830,0.032,15.279,0.032,16.109,0.000,15.650,0.000,15.118,0.000,14.785,0.000
37616311,40.450099,-30.974034,0.917,0.780,20161553,3,21,0.493,0.079,15.811,0.000,16.305,0.079,15.944,0.000,15.627,0.000,15.612,0.000
37616312,40.495152,-30.951832,0.261,0.127,20131438,7,66,0.715,0.075,12.718,0.032,13.433,0.068,13.053,0.066,12.544,0.026,12.369,0.028
37616314,40.498818,-30.934828,0.395,0.329,20180050,6,57,0.776,0.091,13.985,0.041,14.761,0.081,14.352,0.072,13.809,0.039,13.699,0.006
37616319,40.430721,-30.903280,0.810,0.773,20161553,3,22,1.495,0.075,15.825,0.035,17.320,0.066,16.684,0.000,15.284,0.000,13.988,0.000
37616320,40.505146,-30.892731,0.786,0.841,20161553,4,42,0.638,0.126,15.378,0.035,16.016,0.121,15.657,0.095,15.195,0.050,14.969,0.067
37616323,40.475425,-30.892395,0.552,0.414,20180050,6,60,0.894,0.081,14.152,0.025,15.046,0.077,14.609,0.055,13.846,0.046,13.561,0.018
37616330,40.429126,-30.714485,0.354,0.098,20131438,7,69,0.433,0.067,10.508,0.056,10.940,0.037,10.719,0.115,10.434,0.032,10.356,0.051
37616333,40.612730,-30.768417,0.977,0.760,20161553,4,27,0.875,0.000,15.705,0.000,16.580,0.000,16.280,0.036,15.362,0.105,15.072,0.000
37616334,40.600126,-30.722757,0.862,0.743,20161553,4,29,0.991,0.000,15.690,0.000,16.681,0.000,16.080,0.081,15.346,0.059,15.211,0.053
37616335,40.713179,-30.720195,0.848,0.711,20161553,4,45,1.109,0.184,15.350,0.067,16.458,0.172,15.887,0.095,15.060,0.035,14.841,0.132
37616336,40.673004,-30.711436,0.714,0.485,20180050,6,61,0.718,0.103,14.475,0.034,15.193,0.097,14.810,0.081,14.337,0.045,14.144,0.064
37616337,40.655694,-30.658408,0.236,0.159,20131438,7,64,0.938,0.079,12.661,0.027,13.599,0.074,13.120,0.057,12.408,0.023,12.154,0.014
37616339,40.510693,-30.742053,0.375,0.121,20131438,7,66,0.593,0.075,12.175,0.041,12.768,0.062,12.445,0.071,12.083,0.013,11.925,0.029
37616340,40.465936,-30.686104,1.130,0.853,20161553,2,10,1.674,0.000,15.410,0.000,17.083,0.000,16.366,0.000,14.853,0.000,13.851,0.000
37616341,40.466111,-30.686001,0.593,0.612,20180090,3,23,1.717,0.000,15.399,0.000,17.116,0.000,16.164,0.046,14.832,0.037,13.717,0.000
37616342,40.539765,-30.629488,0.803,0.758,20161553,4,42,0.615,0.101,15.457,0.050,16.072,0.088,15.749,0.072,15.241,0.048,15.240,0.079
37616343,40.495780,-30.631809,0.948,0.930,20161553,4,18,0.833,0.114,15.622,0.042,16.455,0.106,16.060,0.077,15.298,0.064,14.857,0.000
37616345,40.622047,-30.615564,0.337,0.282,20131438,7,70,0.585,0.066,12.753,0.028,13.338,0.059,13.010,0.061,12.622,0.043,12.497,0.022
37616350,40.532030,-30.605246,0.640,0.647,20161553,5,49,0.962,0.119,14.987,0.013,15.949,0.118,15.445,0.080,14.619,0.069,14.433,0.107
37616351,40.536176,-30.618417,0.318,0.261,20131438,7,60,1.147,0.085,13.861,0.035,15.008,0.078,14.399,0.070,13.541,0.021,13.182,0.000
37616353,40.620752,-30.579564,0.456,0.210,20131438,7,71,0.626,0.077,12.639,0.038,13.264,0.067,12.929,0.058,12.526,0.036,12.376,0.029
37616371,40.460118,-30.608614,0.879,1.039,20161553,4,22,0.718,0.278,15.838,0.167,16.556,0.222,16.292,0.045,15.738,0.035,15.584,0.189
37616376,40.509735,-30.567606,0.606,0.673,20131438,6,53,0.624,0.066,14.921,0.037,15.545,0.055,15.161,0.101,14.785,0.067,14.655,0.006
37616377,40.522056,-30.508127,0.820,1.175,20161553,3,8,0.890,0.316,15.518,0.131,16.408,0.288,16.103,0.000,15.278,0.000,14.928,0.000
37616378,40.522021,-30.507954,1.153,0.881,20180055,4,28,0.883,0.072,15.410,0.000,16.292,0.072,15.956,0.023,15.238,0.065,14.877,0.000
37616379,40.535285,-30.495747,0.618,0.761,20161553,5,53,0.655,0.118,14.966,0.060,15.621,0.101,15.295,0.099,14.791,0.037,14.632,0.029
37616394,40.773259,-30.540555,0.695,0.413,20131438,7,72,0.699,0.079,13.636,0.043,14.335,0.066,13.962,0.069,13.523,0.023,13.344,0.012
37616395,40.877519,-30.571241,0.564,0.488,20180050,6,62,0.685,0.078,14.317,0.048,15.001,0.061,14.621,0.075,14.185,0.011,14.017,0.016
37616397,40.699794,-30.589404,1.119,0.761,20161553,3,22,0.716,0.085,15.622,0.000,16.338,0.085,16.178,0.000,15.661,0.000,15.534,0.008
37616398,40.711634,-30.556763,1.230,0.876,20161553,4,26,0.423,0.072,15.809,0.000,16.232,0.072,16.005,0.014,15.727,0.050,15.573,0.000
37616399,40.773282,-30.510539,0.716,0.706,20161553,4,39,0.855,0.112,15.321,0.030,16.176,0.108,15.694,0.096,15.108,0.046,14.826,0.006
37616400,40.704940,-30.479177,0.646,0.705,20180050,6,55,0.893,0.125,14.866,0.072,15.759,0.102,15.309,0.081,14.601,0.050,14.338,0.046
37616401,40.681773,-30.471343,0.596,0.526,20180055,6,59,0.884,0.080,14.347,0.043,15.230,0.068,14.778,0.067,14.058,0.025,13.758,0.028
37616402,40.733862,-30.405025,0.761,0.721,20161553,4,33,0.719,0.200,15.485,0.059,16.204,0.191,15.867,0.098,15.323,0.018,15.163,0.000
37616403,40.788195,-30.366224,0.530,0.156,20131438,7,91,0.985,0.074,11.953,0.036,12.937,0.065,12.427,0.058,11.687,0.019,11.396,0.046
37616405,41.009693,-30.411386,0.924,1.155,20161553,2,10,0.810,0.000,16.158,0.000,16.969,0.000,16.542,0.000,15.932,0.000,15.506,0.000
37616407,40.926526,-30.447947,0.817,0.972,20161553,3,32,1.152,0.000,16.159,0.000,17.311,0.000,16.482,0.041,15.652,0.133,15.427,0.000
37616413,41.043301,-30.365560,0.391,0.237,20131438,7,95,0.498,0.080,12.407,0.041,12.905,0.069,12.636,0.055,12.331,0.020,12.189,0.033
37616414,41.056225,-30.360948,0.482,0.469,20180050,6,68,0.797,0.114,14.527,0.036,15.324,0.109,14.909,0.056,14.313,0.024,14.060,0.006
37616416,41.058607,-30.333032,0.560,0.375,20131438,7,92,0.836,0.075,13.494,0.043,14.330,0.061,13.880,0.068,13.278,0.016,13.023,0.028
37616418,41.091484,-30.338263,0.702,0.814,20180056,6,58,0.915,0.143,14.994,0.086,15.909,0.115,15.451,0.047,14.659,0.054,14.332,0.047
37616419,41.056603,-30.293765,0.581,0.218,20131438,7,95,0.511,0.068,12.764,0.042,13.275,0.053,12.989,0.054,12.672,0.011,12.530,0.032
37616422,41.033834,-30.285534,0.578,0.552,20131438,7,83,0.814,0.089,14.026,0.035,14.840,0.082,14.427,0.050,13.797,0.041,13.532,0.047
37616424,40.895436,-30.404978,0.759,0.730,20161553,4,45,0.749,0.130,15.184,0.038,15.933,0.124,15.508,0.083,15.025,0.065,14.814,0.033
37616425,40.855958,-30.382442,0.572,0.578,20180050,6,70,0.730,0.090,14.227,0.032,14.956,0.084,14.573,0.077,14.000,0.032,13.808,0.069
37616426,40.846165,-30.325855,0.813,0.693,20161553,4,28,1.377,0.000,15.745,0.000,17.122,0.000,16.350,0.087,15.206,0.040,14.665,0.074
37616427,40.917206,-30.220234,0.652,0.272,20131438,7,91,0.953,0.069,12.313,0.029,13.266,0.063,12.768,0.054,12.045,0.033,11.764,0.061
37616428,40.632683,-30.468525,0.433,0.706,20180050,6,62,0.860,0.096,14.236,0.056,15.097,0.077,14.660,0.061,14.002,0.020,13.733,0.017
37616429,40.575221,-30.486065,0.561,0.179,20131438,7,83,0.561,0.086,12.454,0.041,13.015,0.076,12.717,0.064,12.359,0.026,12.236,0.032
37616432,40.573923,-30.423937,0.698,0.315,20131438,7,85,0.667,0.087,13.228,0.042,13.895,0.076,13.534,0.065,13.077,0.021,12.882,0.026
37616434,40.535159,-30.446812,0.722,0.715,20180050,5,48,0.972,0.214,15.201,0.044,16.174,0.209,15.682,0.114,14.813,0.050,14.611,0.091
37616437,40.697251,-30.275416,0.557,0.501,20131438,7,71,0.615,0.075,13.968,0.042,14.583,0.062,14.246,0.077,13.821,0.037,13.697,0.000
37616438,40.519316,-30.397651,0.584,0.229,20131438,7,95,0.586,0.068,12.245,0.038,12.831,0.056,12.506,0.061,12.146,0.020,12.003,0.006
37616442,40.540826,-30.347854,0.839,1.017,20161553,4,42,0.735,0.064,15.548,0.045,16.283,0.046,15.815,0.070,15.367,0.106,15.267,0.066
37616444,40.489040,-30.340722,0.708,0.688,20180054,5,28,1.580,0.099,15.287,0.049,16.867,0.086,16.108,0.082,14.742,0.064,13.877,0.023
37616447,40.594190,-30.322252,0.557,0.425,20180052,6,58,0.914,0.109,14.430,0.067,15.343,0.087,14.899,0.069,14.143,0.027,13.786,0.026
37616448,40.604388,-30.289461,1.086,0.899,20161553,3,11,1.136,0.000,15.894,0.000,17.030,0.000,16.532,0.099,15.578,0.104,15.363,0.000
37616449,40.629930,-30.280380,1.187,1.366,20161553,3,14,0.534,0.110,16.203,0.000,16.736,0.110,16.376,0.088,16.001,0.032,15.595,0.000
37616451,40.558856,-30.225518,0.843,0.796,20161553,4,37,0.703,0.220,15.638,0.094,16.341,0.198,15.926,0.089,15.382,0.075,15.098,0.102
37616455,40.595425,-30.223543,0.529,0.411,20180050,6,57,0.991,0.158,14.681,0.031,15.672,0.155,15.147,0.064,14.415,0.016,14.106,0.000
37616456,40.847954,-30.241029,0.743,0.633,20180052,6,51,1.131,0.152,14.926,0.085,16.057,0.126,15.520,0.097,14.525,0.068,13.962,0.076
37616457,40.811766,-30.219305,0.577,0.268,20131438,7,84,0.715,0.083,13.078,0.049,13.792,0.067,13.435,0.070,12.938,0.022,12.732,0.016
37616459,40.787710,-30.182231,0.625,0.523,20180050,6,76,0.763,0.069,14.009,0.031,14.773,0.062,14.362,0.055,13.850,0.033,13.623,0.020
37616460,40.871319,-30.184869,0.880,0.923,20161553,3,27,0.945,0.172,15.737,0.000,16.681,0.172,16.156,0.157,15.550,0.110,15.376,0.102
37616461,40.824164,-30.183623,0.402,0.459,20161553,2,7,1.025,0.000,16.177,0.000,17.203,0.000,16.683,0.152,16.007,0.046,15.825,0.000
37616462,40.686527,-30.228913,0.674,0.926,20161553,4,42,0.494,0.056,15.387,0.027,15.882,0.048,15.576,0.068,15.237,0.095,15.210,0.090
37616463,40.773634,-30.020908,0.874,0.933,20180095,3,19,1.022,0.000,15.794,0.000,16.816,0.000,16.228,0.110,15.604,0.008,15.508,0.000
37616466,41.582476,-30.583762,0.532,0.570,20161554,7,69,0.536,0.121,14.496,0.067,15.032,0.101,14.752,0.081,14.415,0.035,14.243,0.066
37616470,41.554919,-30.524718,0.847,0.913,20161554,4,15,0.795,0.000,15.970,0.000,16.765,0.000,16.567,0.075,15.913,0.038,15.484,0.000
37616474,41.410849,-30.573884,0.281,0.218,20131438,7,78,0.831,0.083,13.068,0.039,13.899,0.073,13.451,0.071,12.843,0.048,12.549,0.028
37616476,41.426751,-30.511699,0.475,0.347,20180054,6,66,0.883,0.057,14.153,0.027,15.036,0.050,14.562,0.079,13.867,0.036,13.586,0.067
37616477,41.361899,-30.513128,1.326,0.893,20180056,3,20,0.574,0.000,15.653,0.000,16.228,0.000,15.851,0.000,15.459,0.000,15.479,0.000
37616479,41.333618,-30.516701,0.553,0.241,20131438,7,85,0.986,0.077,12.691,0.047,13.677,0.062,13.157,0.068,12.422,0.028,12.108,0.044
37616480,41.391343,-30.474611,0.695,0.736,20161553,4,22,0.907,0.156,15.814,0.090,16.721,0.128,16.269,0.074,15.590,0.082,15.115,0.000
37616482,41.474816,-30.447021,0.902,0.742,20161553,4,49,1.773,0.015,15.576,0.015,17.349,0.000,16.277,0.095,15.007,0.039,14.061,0.043
37616483,41.518669,-30.441799,0.925,0.986,20161553,4,25,0.736,0.292,15.664,0.185,16.400,0.226,15.991,0.087,15.467,0.011,15.409,0.000
37616484,41.513423,-30.416908,0.476,0.462,20180056,6,76,0.905,0.076,14.004,0.037,14.908,0.066,14.455,0.056,13.654,0.043,13.352,0.084
37616485,41.480239,-30.423713,0.588,0.452,20180050,6,90,0.660,0.071,13.757,0.056,14.417,0.044,14.044,0.053,13.582,0.040,13.383,0.055
37616486,41.488769,-30.415774,0.645,0.756,20161553,4,36,1.596,0.000,15.558,0.000,17.155,0.000,16.302,0.065,14.879,0.065,14.223,0.100
37616488,41.658865,-30.511090,0.630,0.660,20180050,6,61,1.385,0.174,14.877,0.059,16.263,0.164,15.567,0.090,14.281,0.043,13.431,0.050
37616489,41.667117,-30.469094,0.771,0.746,20161554,5,45,0.840,0.137,14.965,0.029,15.805,0.134,15.386,0.082,14.598,0.057,14.339,0.095
37616490,41.667104,-30.469068,0.732,0.600,20180055,4,49,0.641,0.000,14.947,0.000,15.588,0.000,15.304,0.011,14.647,0.042,14.364,0.000
37616491,41.730160,-30.423625,0.490,0.395,20161554,7,93,0.881,0.040,13.629,0.034,14.510,0.020,14.040,0.023,13.359,0.009,13.093,0.093
37616492,41.715772,-30.411578,0.691,0.774,20161554,6,68,0.661,0.063,14.613,0.054,15.274,0.033,14.954,0.006,14.466,0.029,14.165,0.080
37616493,41.647345,-30.421334,0.654,0.543,20161554,7,93,1.268,0.107,14.039,0.039,15.307,0.099,14.713,0.063,13.513,0.033,13.025,0.066
37616494,41.650735,-30.401161,0.608,0.756,20161554,5,46,0.913,0.131,15.241,0.129,16.154,0.026,15.688,0.112,14.986,0.036,14.587,0.000
37616497,41.677096,-30.382615,0.548,0.308,20131438,8,97,0.689,0.088,13.223,0.053,13.912,0.070,13.536,0.045,13.080,0.013,12.871,0.081
37616498,41.690401,-30.384344,1.122,1.053,20161553,4,25,0.552,0.097,15.807,0.071,16.359,0.067,16.136,0.095,15.594,0.122,15.345,0.000
37616499,41.674495,-30.369951,0.818,0.675,20161554,6,63,0.691,0.089,15.062,0.069,15.752,0.057,15.396,0.074,14.925,0.046,14.612,0.078
37616500,41.752266,-30.398993,0.677,0.806,20161554,5,45,0.930,0.095,15.252,0.038,16.182,0.087,15.717,0.059,14.960,0.037,14.686,0.046
37616501,41.775037,-30.399186,0.691,1.192,20180097,2,7,1.111,0.130,16.419,0.000,17.530,0.130,16.969,0.000,16.233,0.000,15.892,0.000
37616504,41.792962,-30.383692,0.614,0.474,20161554,9,81,0.661,0.050,14.230,0.043,14.891,0.025,14.516,0.026,14.072,0.029,13.891,0.055
37616506,41.742014,-30.280360,0.888,0.142,20131438,3,20,0.773,0.000,11.419,0.000,12.192,0.000,11.778,0.000,11.259,0.000,11.098,0.000
37616507,41.742084,-30.280353,0.369,0.133,20131438,5,90,0.717,0.030,11.442,0.019,12.159,0.023,11.778,0.000,11.282,0.011,11.113,0.006
